family,task,session,n_checkpoints,rsa_mean,rsa_sd,rsa_min,rsa_max,ceiling,seed_null_sd,frac_of_ceiling_max,mean_in_seed_sd
babylm-gpt2,Phon,ses-11,18,-0.0006858903524766665,0.0048482693221967845,-0.0088513165188859,0.0062887402082373,0.3355495760725162,,0.0187416127352765,
babylm-gpt2,Phon,ses-11+,18,-0.012663066358863946,0.005264489892244657,-0.0235312297434974,-0.0059091778043911,0.2616131661525849,,-0.022587463357805905,
babylm-gpt2,Phon,ses-7,18,-0.0070403860218084015,0.00631334637040913,-0.0177263065680123,0.0002678854503051,,0.0081448036195669,,-0.8644021821342297
babylm-gpt2,Phon,ses-9,18,-0.004417332921309289,0.005495075615387763,-0.0184674350733456,0.0003947074998264,0.1839705928420134,0.008728626502912,0.002145492351407266,-0.5060742282689723
babylm-gpt2-3,Phon,ses-11,18,-0.0147228820540184,0.004596154191617428,-0.0244462275449083,-0.0079182833089518,0.3355495760725162,,-0.023597953547229534,
babylm-gpt2-3,Phon,ses-11+,18,-0.010152826554631844,0.00410490584713444,-0.020523949398284,-0.005183678602753,0.2616131661525849,,-0.019814287938893865,
babylm-gpt2-3,Phon,ses-7,18,-0.032723278256130216,0.009610875734746272,-0.0399368496450328,-0.0079270919407761,,0.0081448036195669,,-4.0176878147824855
babylm-gpt2-3,Phon,ses-9,18,-0.035664141499388485,0.0070281270142264155,-0.0413390141942492,-0.0170056747549545,0.1839705928420134,0.008728626502912,-0.09243691881537988,-4.0858824108799245
babylm-gpt2-5,Phon,ses-11,18,-0.015258399952793112,0.0042855417535928465,-0.0251799794127434,-0.0093423193409309,0.3355495760725162,,-0.027841845161240542,
babylm-gpt2-5,Phon,ses-11+,18,-0.011389225178697967,0.004166987997878396,-0.0163446526323595,-0.0047238369390807,0.2616131661525849,,-0.01805657187882333,
babylm-gpt2-5,Phon,ses-7,18,-0.0322983503114031,0.009471822908436374,-0.040914082312188,-0.0082644439863693,,0.0081448036195669,,-3.965516152385828
babylm-gpt2-5,Phon,ses-9,18,-0.03726483264595537,0.00832291305928908,-0.0417887372328783,-0.0152911771196106,0.1839705928420134,0.008728626502912,-0.08311750744175757,-4.269266491529139
babylm-gpt2-7,Phon,ses-11,18,-0.01626336474004912,0.003810930316591518,-0.0249763767762326,-0.0113250702017025,0.3355495760725162,,-0.03375081063805314,
babylm-gpt2-7,Phon,ses-11+,18,-0.011554678521711655,0.004262353888025992,-0.016507005859174,-0.0043469655202419,0.2616131661525849,,-0.01661600440134786,
babylm-gpt2-7,Phon,ses-7,18,-0.03350021387556282,0.010583822609395676,-0.0418655948931814,-0.0070696410745897,,0.0081448036195669,,-4.113078158825417
babylm-gpt2-7,Phon,ses-9,18,-0.03832748024864572,0.008578076081852501,-0.0431169367123634,-0.0152608578195019,0.1839705928420134,0.008728626502912,-0.08295270229741182,-4.391009311242622
beetle-fineweb3-eng,Phon,ses-11,38,0.002052777931118788,0.007384768660747254,-0.012240038515294,0.0191219916434759,0.3355495760725162,,0.056987083301644266,
beetle-fineweb3-eng,Phon,ses-11+,38,0.0024476910463735947,0.011267230705753698,-0.0170007947106576,0.0297835807168603,0.2616131661525849,,0.11384587845815504,
beetle-fineweb3-eng,Phon,ses-7,38,-0.004326411937190284,0.01437162980428672,-0.0202329236030761,0.0162114431161445,,0.0081448036195669,,-0.5311867712557987
beetle-fineweb3-eng,Phon,ses-9,38,-0.0026163123831528996,0.007883035262821159,-0.0184005210095259,0.0163018530239446,0.1839705928420134,0.008728626502912,0.08861118927819069,-0.29973929830541596
beetle-humanscale-eng,Phon,ses-11,36,-0.004629943320313206,0.00770834365442263,-0.0109733155710183,0.0113343737986007,0.3355495760725162,,0.03377853708314985,
beetle-humanscale-eng,Phon,ses-11+,36,-0.0029520378542583444,0.007104204825424688,-0.0206753446729346,0.0112143841907664,0.2616131661525849,,0.04286628366488884,
beetle-humanscale-eng,Phon,ses-7,36,0.003527888959161595,0.014772366857735229,-0.0236963716574509,0.016485076033558,,0.0081448036195669,,0.43314598165218754
beetle-humanscale-eng,Phon,ses-9,36,-0.009508004297619195,0.01007426353913825,-0.0346614670874638,0.0140418993212387,0.1839705928420134,0.008728626502912,0.0763268688996253,-1.0892898549900358
pico-decoder-large,Phon,ses-11,42,0.005592856950194948,0.013382431759218105,-0.0205338745174213,0.0323164346975493,0.3355495760725162,,0.09630897191348363,
pico-decoder-large,Phon,ses-11+,42,0.0082647012891396,0.007170582463585053,-0.0080605624178661,0.0206818669230093,0.2616131661525849,,0.07905514553096567,
pico-decoder-large,Phon,ses-7,42,0.010312528043222177,0.008066245867395475,-0.0018307486179558,0.0281070488389998,,0.0081448036195669,,1.26614815100607
pico-decoder-large,Phon,ses-9,42,-0.015693617201976068,0.00924670635938271,-0.0374314502164571,-0.0007009721698743,0.1839705928420134,0.008728626502912,-0.003810240316376362,-1.7979480731293112
pico-decoder-medium,Phon,ses-11,42,0.005442058898807753,0.01642044712656541,-0.0363736213903336,0.031066215313867,0.3355495760725162,,0.09258308616415366,
pico-decoder-medium,Phon,ses-11+,42,0.00807036719319222,0.013323844049655888,-0.0159394160826026,0.0316105921017227,0.2616131661525849,,0.12082951545063271,
pico-decoder-medium,Phon,ses-7,42,0.008950420030100034,0.010893954159785108,-0.0181218480795586,0.0208811442152791,,0.0081448036195669,,1.0989117047092134
pico-decoder-medium,Phon,ses-9,42,-0.01693609250449682,0.011163114716076603,-0.0353466847886065,0.0048394722210831,0.1839705928420134,0.008728626502912,0.026305683676515874,-1.9402929543206695
pico-decoder-small,Phon,ses-11,42,0.006322822390358339,0.012075281891141402,-0.0124808786993586,0.0317130568326389,0.3355495760725162,,0.09451079391554748,
pico-decoder-small,Phon,ses-11+,42,0.010984609339607243,0.008983742995276553,-0.0092386228291241,0.0269300337899278,0.2616131661525849,,0.10293837342353389,
pico-decoder-small,Phon,ses-7,42,0.0054792517415496,0.008159528801026177,-0.0169040602350752,0.0186104317613876,,0.0081448036195669,,0.6727297547587721
pico-decoder-small,Phon,ses-9,42,-0.014279934775536992,0.01265563531679078,-0.0359101752520343,0.009544933439423,0.1839705928420134,0.008728626502912,0.05188293026603338,-1.6359887515834242
pico-decoder-tiny,Phon,ses-11,42,-0.0016793765333992239,0.009930151478532571,-0.0145714811967906,0.0178695649762723,0.3355495760725162,,0.053254619437845686,
pico-decoder-tiny,Phon,ses-11+,42,0.017985564290921192,0.009763938327083166,-0.0006162358197979,0.0403409209829681,0.2616131661525849,,0.154200652728003,
pico-decoder-tiny,Phon,ses-7,42,0.009707274022574,0.010923282462350501,-0.0169921685742657,0.0319004002904426,,0.0081448036195669,,1.1918364734115203
pico-decoder-tiny,Phon,ses-9,42,0.0009824748397144426,0.012160914260748563,-0.0153322603597487,0.027931180572495,0.1839705928420134,0.008728626502912,0.15182415918222963,0.11255778207335075
pythia-1.4b-full,Phon,ses-11,42,0.019950157555239732,0.006773503420077393,0.0091429232114829,0.0342729559530112,0.3355495760725162,,0.10213976829940746,
pythia-1.4b-full,Phon,ses-11+,42,0.006440108887803538,0.0070174328521295706,-0.0116560950218129,0.0178331670089536,0.2616131661525849,,0.0681661679005577,
pythia-1.4b-full,Phon,ses-7,42,0.0057297709392771425,0.0074929794659258815,-0.010390183941753,0.0226809873203363,,0.0081448036195669,,0.7034879178071359
pythia-1.4b-full,Phon,ses-9,42,-0.0052457707421473855,0.011917019810555565,-0.0261749694423294,0.0151318726549099,0.1839705928420134,0.008728626502912,0.08225158391430824,-0.6009846727199655
pythia-160m-full,Phon,ses-11,42,0.015224133141847396,0.012489858909284049,-0.0082776659196646,0.0404730141384273,0.3355495760725162,,0.1206170921511777,
pythia-160m-full,Phon,ses-11+,42,0.01733445041317481,0.010382676682776305,-0.0074595043457971,0.0341955905453606,0.2616131661525849,,0.13071051066832068,
pythia-160m-full,Phon,ses-7,42,0.008466998132924152,0.008258253122224626,-0.0030298163796515,0.0330152495739826,,0.0081448036195669,,1.0395582912009345
pythia-160m-full,Phon,ses-9,42,-0.004312419747171018,0.010046784243966544,-0.0284581290465498,0.0197500380310609,0.1839705928420134,0.008728626502912,0.10735432074201906,-0.4940547915221634
pythia-1b-full,Phon,ses-11,42,0.02015400075281574,0.013325427583402279,-0.0070535866653761,0.0455134952069169,0.3355495760725162,,0.13563866102778477,
pythia-1b-full,Phon,ses-11+,42,0.01440034254632527,0.014697922413623402,-0.0111440728263994,0.0409891510869586,0.2616131661525849,,0.1566784718436221,
pythia-1b-full,Phon,ses-7,42,0.010797154692294027,0.0076988707509035425,-0.0020233584990822,0.0256932065589283,,0.0081448036195669,,1.3256494811434343
pythia-1b-full,Phon,ses-9,42,-0.0028460758597093285,0.00774611944791403,-0.0176547532981816,0.0102474226500386,0.1839705928420134,0.008728626502912,0.055701416686952124,-0.32606228010327115
pythia-410m-full,Phon,ses-11,42,0.010999744009687762,0.009012733617117014,-0.0058741085607516,0.0325095521994659,0.3355495760725162,,0.0968844979033447,
pythia-410m-full,Phon,ses-11+,42,0.004447822462902738,0.011140127330176334,-0.009547740477351,0.0267487234387548,0.2616131661525849,,0.10224532592199012,
pythia-410m-full,Phon,ses-7,42,0.008537216067970418,0.010678346918512044,-0.0038881954160888,0.0265442092109818,,0.0081448036195669,,1.048179485563138
pythia-410m-full,Phon,ses-9,42,-0.009856460693892833,0.009544669877516688,-0.0253054762821861,0.0177356842008522,0.1839705928420134,0.008728626502912,0.09640499564016136,-1.129210957829914
pythia-70m-full,Phon,ses-11,42,0.006375119017205838,0.015281107134282436,-0.0151675605099738,0.0334563911508992,0.3355495760725162,,0.0997062536704528,
pythia-70m-full,Phon,ses-11+,42,0.010124206617936395,0.010611094133322726,-0.0141460458703256,0.0313801473232219,0.2616131661525849,,0.119948654667172,
