dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Phon,ses-11+,96,-0.0585602687027311,-0.0428126856560476,-0.038695966720926,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.11101293080345852,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Phon,ses-11+,96,-0.0573701635929301,-0.0402700681126387,-0.0378859245063745,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.10875684388429077,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Phon,ses-11+,96,-0.0573701635929301,-0.0402700681126387,-0.0378859245063745,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.10875684388429077,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Phon,ses-11+,96,-0.0602725899345021,-0.0441972178192153,-0.0398767812270311,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.11425898487094988,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Phon,ses-11+,96,-0.0602725899345021,-0.0441972178192153,-0.0398767812270311,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.11425898487094988,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Phon,ses-11+,96,-0.0653262949612016,-0.0482412661673574,-0.0431842932622189,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12383931328914781,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Phon,ses-11+,96,-0.0653262949612016,-0.0482412661673574,-0.0431842932622189,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12383931328914781,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Phon,ses-11+,96,-0.0650985602778401,-0.0476752611402705,-0.0431814071260625,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12340759575769497,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Phon,ses-11+,96,-0.0650985602778401,-0.0476752611402705,-0.0431814071260625,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12340759575769497,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Phon,ses-11+,96,-0.064346158566444,-0.0472405985982101,-0.0426751788442371,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12198126488568989,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Phon,ses-11+,96,-0.064346158566444,-0.0472405985982101,-0.0426751788442371,BrainAlign/gpt2-babylm-3,0.5275085368785408,0.7608259153983431,96,3,-0.12198126488568989,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-11,72,-0.0156713387724248,-0.0122466838740223,-0.0106416275430359,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.08449168186828594,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-11,72,-0.0156713387724248,-0.0122466838740223,-0.0106416275430359,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.08449168186828594,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-11,72,-0.0071526316203814,-0.0081412455407391,-0.0049116617513298,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.03856325768757532,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-11,72,-0.0071526316203814,-0.0081412455407391,-0.0049116617513298,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.03856325768757532,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-11,72,-0.0036593120060618,-0.0072341353287225,-0.0025731252048056,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0197291010272209,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-11,72,-0.0036593120060618,-0.0072341353287225,-0.0025731252048056,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0197291010272209,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Sem,ses-11,72,-0.0114748137061691,-0.0073613605260114,-0.0081793653856165,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.06186620832072495,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Sem,ses-11,72,-0.0114748137061691,-0.0073613605260114,-0.0081793653856165,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.06186620832072495,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Sem,ses-11,72,-0.0030608776277489,0.0009203043752734,-0.0020874103065883,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.016502655102867015,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Sem,ses-11,72,-0.0030608776277489,0.0009203043752734,-0.0020874103065883,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.016502655102867015,,134601216
ds006239,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Sem,ses-11,72,-0.0002633408485442,-0.0023142516826499,-0.0001359756713798,BrainAlign/gpt2-babylm-3,0.1854778887802807,0.5869451684180786,72,3,-0.0014197964526982334,,134601216
