family,step,task,session,layer,rsa_raw,rsa_partial_run,brain_run_rho,lm_run_rho
beetle-humanscale-eng,0,Phon,ses-7,10,-0.03489102685500825,-0.028420382738623733,0.4875417518344673,-0.0024647799764263303
beetle-humanscale-eng,0,Phon,ses-9,10,-0.015517248869056102,0.000759359786687402,0.6237897830098481,-0.0024647799764263303
beetle-humanscale-eng,0,Phon,ses-5,11,-0.028563658861575605,-0.019225013050212923,0.5617205991284476,-0.0007731603282335606
beetle-humanscale-eng,0,Phon,ses-7,11,-0.04063324917477104,-0.03667990194197868,0.4875417518344673,-0.0007731603282335606
beetle-humanscale-eng,0,Phon,ses-9,11,-0.020427083171980887,-0.007313341443021889,0.6237897830098481,-0.0007731603282335606
beetle-humanscale-eng,0,Phon,ses-5,12,-0.029935060079486243,-0.020306414806333353,0.5617205991284476,-0.002508263616285831
beetle-humanscale-eng,0,Phon,ses-7,12,-0.03925509293719541,-0.03338665163775398,0.4875417518344673,-0.002508263616285831
beetle-humanscale-eng,0,Phon,ses-9,12,-0.017614105423888783,-0.0033200440178639944,0.6237897830098481,-0.002508263616285831
beetle-humanscale-eng,0,Phon,ses-5,13,-0.02749175868737119,-0.021360134635590455,0.5617205991284476,0.002351298282158853
beetle-humanscale-eng,0,Phon,ses-7,13,-0.034770538144139045,-0.03098893656771005,0.4875417518344673,0.002351298282158853
beetle-humanscale-eng,0,Phon,ses-9,13,-0.015435694941745338,-0.006061889971645481,0.6237897830098481,0.002351298282158853
beetle-humanscale-eng,0,Gram,ses-5,0,-0.018465755124155575,-0.0267663597501596,0.8659011398521116,-0.005858932616777122
beetle-humanscale-eng,0,Gram,ses-7,0,-0.02000646707026499,-0.007740290750688859,0.8116446370124891,-0.005858932616777122
beetle-humanscale-eng,0,Gram,ses-9,0,-0.028186550842894252,-0.02627501432433504,0.8275935849549504,-0.005858932616777122
beetle-humanscale-eng,0,Gram,ses-5,1,-0.023928481337648386,-0.037994009133501906,0.8659011398521116,-0.005746133234574165
beetle-humanscale-eng,0,Gram,ses-7,1,-0.02473466376982805,-0.015504276455573524,0.8116446370124891,-0.005746133234574165
beetle-humanscale-eng,0,Gram,ses-9,1,-0.02850818936904819,-0.027294344225209165,0.8275935849549504,-0.005746133234574165
beetle-humanscale-eng,0,Gram,ses-5,2,-0.028037594746071575,-0.04137959058562108,0.8659011398521116,-0.008521882737803795
