family,model_ref,step,task,session,layer,n_layers,n_stim,rsa,rsa_pearson,rsa_kendall
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-5,12,14,72,0.016644041482848836,-0.0013733013926756632,0.01111692988984133
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-7,12,14,72,0.0009756713259810046,-0.0013477769755026493,0.0007582787440012984
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-9,12,14,72,-0.0024154649621423723,0.00026092467927193996,-0.001239093618024739
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-5,13,14,72,0.013969877951634138,0.00135831827364509,0.009136095109469602
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-7,13,14,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Sem,ses-9,13,14,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,0,14,72,-0.023087691390861458,-0.030220126901493317,-0.015436301216737258
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,0,14,72,-0.025396645502507368,-0.031001734310501232,-0.016765432779324345
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,0,14,72,-0.012833242411846569,-0.027706078851608598,-0.008810243500577283
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,1,14,72,-0.025570684272461258,-0.029952950039866207,-0.017054534206762645
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,1,14,72,-0.025228805541024774,-0.031105393714212476,-0.01682913309384465
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,1,14,72,-0.01463738240602166,-0.029132300334095564,-0.010098949863564952
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,2,14,72,-0.004897671674432226,-0.015913815858701177,-0.003394491760303066
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,2,14,72,-0.006188591863368258,-0.01652849565190493,-0.004118470334947279
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,2,14,72,0.0050144465617239144,-0.01504277544126198,0.0031004903086708988
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,3,14,72,-0.0038825366612253906,-0.012394463439611607,-0.0026386630283987025
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,3,14,72,-0.003835203376089841,-0.013584214323620999,-0.00255168759895752
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,3,14,72,0.004882449884374364,-0.013732207872430992,0.0032107408530329617
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,4,14,72,-0.008711227368353102,-0.019013741647868565,-0.005726903276584928
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,4,14,72,-0.013115738052855737,-0.018535730149685452,-0.008341066184014282
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,4,14,72,0.0014400192825629432,-0.01963209849240526,0.0008820043548965022
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,5,14,72,-0.00015064843643518053,-0.01121710722983902,-0.00022295110082106028
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,5,14,72,-0.005788498516182679,-0.011981691396708388,-0.003643167988141941
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,5,14,72,0.011009762940094427,-0.011155008035509817,0.007210385601278906
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,6,14,72,-0.005821932989047947,-0.013008964158877239,-0.003943906973040679
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,6,14,72,-0.015896043064342665,-0.015838690709279086,-0.010453589114596254
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,6,14,72,0.003130802860568299,-0.013178485283177398,0.0019777722652505594
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,7,14,72,-0.009417497730807443,-0.015976858188024648,-0.006501719602240536
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,7,14,72,-0.01775538809742036,-0.018545316523962692,-0.01161244483644638
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,7,14,72,-1.5066568329389964e-05,-0.01611136931737555,-0.00019906348287594667
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,8,14,72,-0.017556107831111903,-0.025945432227176345,-0.012005671778004403
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,8,14,72,-0.026767735558341953,-0.028339584900206,-0.017889375828793155
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,8,14,72,-0.010894644469858888,-0.025979481699238496,-0.007508674574080709
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,9,14,72,-0.021413844946737405,-0.02831281768388696,-0.014550009340671119
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,9,14,72,-0.030859135990370733,-0.031142706420159646,-0.020460663524526152
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,9,14,72,-0.014301361138977663,-0.028590508104561096,-0.009700210394788824
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,10,14,72,-0.021778703680178906,-0.02516149137644067,-0.014535921771113744
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,10,14,72,-0.03489102685500825,-0.028676463210385708,-0.02316853939466326
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,10,14,72,-0.015517248869056102,-0.02618608665000118,-0.010370901206324704
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,11,14,72,-0.028563658861575605,-0.031452344139758386,-0.01920809483996827
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,11,14,72,-0.04063324917477104,-0.034531924332129524,-0.027186559233636217
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,11,14,72,-0.020427083171980887,-0.031283147392229885,-0.013737217827513023
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,12,14,72,-0.029935060079486243,-0.03065937899038276,-0.02000618628054476
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,12,14,72,-0.03925509293719541,-0.03464200141874815,-0.02635784264184804
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,12,14,72,-0.017614105423888783,-0.031078268218845295,-0.01161611985459178
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-5,13,14,72,-0.02749175868737119,-0.031291775000275475,-0.018375703230034696
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-7,13,14,72,-0.034770538144139045,-0.03582777365057212,-0.02345335330093192
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Phon,ses-9,13,14,72,-0.015435694941745338,-0.03174369783180796,-0.01037151370934894
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,0,14,60,-0.018465755124155575,-0.036851832998863715,-0.012209649551439895
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,0,14,60,-0.02000646707026499,-0.03609364898210063,-0.013464148725859354
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,0,14,60,-0.028186550842894252,-0.0376492667393582,-0.018653329628600536
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,1,14,60,-0.023928481337648386,-0.03753209076744205,-0.015702318332359244
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,1,14,60,-0.02473466376982805,-0.03639703580038315,-0.016463704796670853
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,1,14,60,-0.02850818936904819,-0.038012630440028936,-0.018699319415035467
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,2,14,60,-0.028037594746071575,-0.03876598820206667,-0.018733811754861666
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,2,14,60,-0.02799478174330343,-0.037657334338112206,-0.01876447161248495
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,2,14,60,-0.03214112281481904,-0.03912135145152175,-0.02140632934435811
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,3,14,60,-0.026094993697855232,-0.0378425270439075,-0.017357950644016698
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,3,14,60,-0.027368723810639005,-0.03676373236157589,-0.018088677250705017
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,3,14,60,-0.031050228720579436,-0.038015931913517,-0.02065388533851996
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,4,14,60,-0.029898871863635528,-0.03835685967697573,-0.01972386965728028
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,4,14,60,-0.027834942781998294,-0.037526940346480006,-0.01848214542353719
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,4,14,60,-0.03375509554720589,-0.038434268542935836,-0.022375947341694534
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,5,14,60,-0.029777429137071355,-0.0365038083532152,-0.019697042281859905
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,5,14,60,-0.03148479022037103,-0.03518988325417678,-0.020563183259717736
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,5,14,60,-0.036121111220099665,-0.03615833171494387,-0.023874447883032644
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,6,14,60,-0.030918853135002637,-0.03569636710107462,-0.02055040831904137
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,6,14,60,-0.03457253738362143,-0.03433793093603414,-0.022507529230661134
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,6,14,60,-0.037554243161831154,-0.035282121687266146,-0.02486833826765417
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,7,14,60,-0.03158438714917214,-0.03472198105254065,-0.020693487654616705
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,7,14,60,-0.033320321973300294,-0.03319571228689827,-0.021577513549421456
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,7,14,60,-0.03549510738797452,-0.034390871577363105,-0.02351419455595903
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,8,14,60,-0.03156152426127053,-0.034184431127514174,-0.020577235694461744
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,8,14,60,-0.03576389401529069,-0.032363552936688036,-0.023305963022934213
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,8,14,60,-0.04106778320946591,-0.03394871728871563,-0.027478258647836405
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,9,14,60,-0.030475332585905533,-0.03497569681371333,-0.019796686819135583
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,9,14,60,-0.03409607826218638,-0.03311739738090433,-0.022172825784940262
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,9,14,60,-0.03840232321565426,-0.03467082469113073,-0.025415105728602772
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,10,14,60,-0.024660437829929775,-0.034709321974194435,-0.016195431042467096
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,10,14,60,-0.02918117410948795,-0.03264404308960518,-0.01898803307432141
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,10,14,60,-0.03335164402152443,-0.034291290485816084,-0.02218943320781954
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,11,14,60,-0.022773943368994555,-0.03493213759491288,-0.01497286921973856
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,11,14,60,-0.02880325587432718,-0.03267774892577299,-0.01869548693283256
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,11,14,60,-0.035041420265535084,-0.03451495582070516,-0.023580624247476152
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,12,14,60,-0.024725479662279115,-0.03540012220455366,-0.016333400401771885
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,12,14,60,-0.030772305594188903,-0.03338092680878914,-0.019879723933531986
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,12,14,60,-0.038630969406842935,-0.03521670400520931,-0.02585584118193751
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-5,13,14,60,-0.022769234458055235,-0.03565141903867367,-0.015385499803585289
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-7,13,14,60,-0.028779116213698455,-0.03348849686404256,-0.018885833548910456
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Gram,ses-9,13,14,60,-0.038233745935243896,-0.035628287628557416,-0.025710206858226906
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,0,14,60,-0.01470425715682915,-0.00919507915738218,-0.009823290633094122
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,0,14,60,-0.04115502357509446,-0.010804938364002504,-0.027714595050349237
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,0,14,60,-0.028874125416768245,-0.012186033735996908,-0.019355951365800848
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,1,14,60,-0.007376947200811319,-0.00416980606928577,-0.005022467926914565
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,1,14,60,-0.028752544192823498,-0.005278525538751334,-0.01942876852765615
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,1,14,60,-0.017214680153202558,-0.007033170759536109,-0.011504472826104313
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,2,14,60,-0.005319200728803514,-0.0025154470308594336,-0.0035699571720113825
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,2,14,60,-0.02401161006229131,-0.003111900469359689,-0.015983367027239365
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,2,14,60,-0.013812158740222635,-0.005053840294056432,-0.009012081900144676
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,3,14,60,-0.0006472707541178586,0.00016139321556362524,-0.0006674906503402925
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,3,14,60,-0.02110888890741532,-0.0006389345710788134,-0.014212760249494591
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,3,14,60,-0.012166608605066234,-0.002366140013790881,-0.008089731183310817
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,4,14,60,-0.00047112156222924544,0.00027053704246551846,-0.00020120531565281542
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,4,14,60,-0.019386377509094426,-0.0001369282836181443,-0.012589065289528061
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,4,14,60,-0.013679032461194592,-0.0018822375974199765,-0.008729755711196916
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,5,14,60,-0.0011518145475062544,0.0017572794908810897,-0.0003992168961365386
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,5,14,60,-0.022773348263062425,0.0012731630134389313,-0.014889832105342162
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,5,14,60,-0.01548783205565262,-0.0004138211301615881,-0.010238476205076123
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,6,14,60,0.0010044684827326849,0.003128393679389642,0.001025188989278631
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,6,14,60,-0.021368686189123985,0.002725394204974571,-0.01406329344358107
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,6,14,60,-0.015234814653527082,0.0007483649467313787,-0.010022579707645482
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,7,14,60,-0.00010618529247517062,0.0024114192427588943,1.3413687710187696e-05
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,7,14,60,-0.022823650944489113,0.0019325893664081523,-0.015138943448531363
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-9,7,14,60,-0.016094578259814064,9.20472470033705e-05,-0.010778856195686541
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-5,8,14,60,-0.001545103827888526,0.0030557408850689083,-0.000910214523191308
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,Plaus,ses-7,8,14,60,-0.019873643754256938,0.002953418794069719,-0.013397719034342235
