family,task,session,n_checkpoints,rsa_mean,rsa_sd,rsa_min,rsa_max,ceiling,seed_null_sd,frac_of_ceiling_max,mean_in_seed_sd
babylm-gpt2,Phon,ses-11,9,0.003637355781645055,0.006769186413894665,-0.0134769933159162,0.0097842967013677,,,,
babylm-gpt2,Phon,ses-11+,9,0.025303556747473133,0.004592888293171571,0.0177291859966389,0.0306274208661394,0.2821380444353854,,0.10855473577635014,
babylm-gpt2,Phon,ses-9,9,0.019474719245647577,0.006307212335520983,0.0064630313193472,0.0260640773963281,,0.008728626502912,,2.231132153397848
babylm-gpt2,Sem,ses-11,9,-0.014053761881649855,0.006008291610154885,-0.0191785262983928,-0.0034581446459618,,,,
babylm-gpt2,Sem,ses-11+,9,0.0070472274433194,0.0036754733779425885,0.0006794371247638,0.0137521974429297,0.2731807870321323,,0.0503410126031745,
babylm-gpt2,Sem,ses-9,9,0.018868291480530933,0.0019156794952765682,0.0156446672240348,0.0222751839717928,,0.0084082983710845,,2.2440083174756924
babylm-gpt2-3,Phon,ses-11,9,0.007986234255627311,0.005789073527517507,-0.0028952621935544,0.0190354789370264,,,,
babylm-gpt2-3,Phon,ses-11+,9,0.03758497447792937,0.011983867082097914,0.0185241510342222,0.0491183922817584,0.2821380444353854,,0.17409347392356855,
babylm-gpt2-3,Phon,ses-9,9,0.026727294892008865,0.00869292371793006,0.0139784892456568,0.0363373242890757,,0.008728626502912,,3.0620275576108384
babylm-gpt2-3,Sem,ses-11,9,-0.008497715569124866,0.01303526353144619,-0.0211121111534461,0.0227975654521073,,,,
babylm-gpt2-3,Sem,ses-11+,9,0.003240105865706178,0.008058238857036538,-0.0104972028272013,0.0125430453298001,0.2731807870321323,,0.04591481511591352,
babylm-gpt2-3,Sem,ses-9,9,0.017485324487224632,0.014168194434341301,-0.0027690995836532,0.0302344066200831,,0.0084082983710845,,2.079531876194515
babylm-gpt2-5,Phon,ses-11,9,0.006673147979716922,0.006319515133518684,-0.0049616263361168,0.015635344142002,,,,
babylm-gpt2-5,Phon,ses-11+,9,0.038956761918536253,0.010762132521142487,0.0194385182012781,0.0488019624136305,0.2821380444353854,,0.17297193120939425,
babylm-gpt2-5,Phon,ses-9,9,0.0211166846493008,0.003566956017931378,0.0146928510370705,0.0260417939699919,,0.008728626502912,,2.4192448425025357
babylm-gpt2-5,Sem,ses-11,9,-0.011428499662475944,0.012699731682870015,-0.0212172839351536,0.020816410167611,,,,
babylm-gpt2-5,Sem,ses-11+,9,0.0033494004071078446,0.008502972374074397,-0.0138050957144786,0.0098563339902482,0.2731807870321323,,0.03607989455381747,
babylm-gpt2-5,Sem,ses-9,9,0.016297131858693265,0.012977497361720722,-0.0032469202113713,0.0281500863756819,,0.0084082983710845,,1.938219975011575
babylm-gpt2-7,Phon,ses-11,9,0.008656620778807446,0.0066617156373093515,-0.0060108294055199,0.0164269212442682,,,,
babylm-gpt2-7,Phon,ses-11+,9,0.037503825742253256,0.012579183256730778,0.0168564310786724,0.0492594807408609,0.2821380444353854,,0.17459354281496833,
babylm-gpt2-7,Phon,ses-9,9,0.026786047565471677,0.008673400727082689,0.0117727765519014,0.0345004581508599,,0.008728626502912,,3.068758590659762
babylm-gpt2-7,Sem,ses-11,9,-0.010463497195390655,0.012853962067977277,-0.0224335158837873,0.0203645403133123,,,,
babylm-gpt2-7,Sem,ses-11+,9,0.0035920241053882668,0.008270117529237148,-0.0113583679464313,0.010131888489242,0.2731807870321323,,0.03708858371526054,
babylm-gpt2-7,Sem,ses-9,9,0.018221798171471158,0.012979208791955606,-0.0037253595701459,0.0307853086557661,,0.0084082983710845,,2.1671207855961128
beetle-fineweb3-eng,Phon,ses-11,19,0.005973205778680789,0.017432428809948535,-0.0233538681024411,0.0264349658251738,,,,
beetle-fineweb3-eng,Phon,ses-11+,19,-0.0019629047655789,0.01483673983871172,-0.0459949265105447,0.0293931078197872,0.2821380444353854,,0.10417988073394596,
beetle-fineweb3-eng,Phon,ses-9,19,-0.008783162341385447,0.017207391978361835,-0.0237898579168268,0.0221696623283469,,0.008728626502912,,-1.0062479289788895
beetle-fineweb3-eng,Sem,ses-11,19,0.0003269256292828631,0.009846335352718824,-0.016391911092472,0.0240347458665127,,,,
beetle-fineweb3-eng,Sem,ses-11+,19,0.010249286759703468,0.016962792378891572,-0.0301092720366464,0.0333800115971471,0.2731807870321323,,0.12219018753035824,
beetle-fineweb3-eng,Sem,ses-9,19,-0.0017016210350309156,0.009195966501354685,-0.0146495213200834,0.0194859458061084,,0.0084082983710845,,-0.20237400719302032
beetle-humanscale-eng,Phon,ses-11,18,0.0017333850618591335,0.007981292210774767,-0.0135517007699796,0.0193669036777793,,,,
beetle-humanscale-eng,Phon,ses-11+,18,0.00825964207706021,0.00995673205301768,-0.016321808684338,0.0242662274400684,0.2821380444353854,,0.0860083491704565,
beetle-humanscale-eng,Phon,ses-9,18,-0.00177102626349195,0.01879104443710584,-0.0238381115062836,0.0547383959488282,,0.008728626502912,,-0.20289861903257164
beetle-humanscale-eng,Sem,ses-11,18,0.010934481160327778,0.01359879981862823,-0.0179817200616297,0.0355170475838424,,,,
beetle-humanscale-eng,Sem,ses-11+,18,0.02306222680319548,0.021779772049929615,-0.0222406133621094,0.0406689724495121,0.2731807870321323,,0.14887200850156604,
beetle-humanscale-eng,Sem,ses-9,18,0.012106437228766757,0.01762951919107358,-0.0221626345648873,0.0427355154942886,,0.0084082983710845,,1.4398201270306814
pico-decoder-large,Phon,ses-11,21,0.009459870318745666,0.01393472710019916,-0.0251599058010719,0.0260413216586508,,,,
pico-decoder-large,Phon,ses-11+,21,0.03259898453753489,0.018800142245426834,-0.0068295374532275,0.0673328561605095,0.2821380444353854,,0.23865216864055325,
pico-decoder-large,Phon,ses-9,21,0.02648556022801433,0.024803464026135206,-0.012830125599811,0.0696457956781998,,0.008728626502912,,3.0343330899974186
pico-decoder-large,Sem,ses-11,21,-0.00984245047429902,0.010165824799187408,-0.0356006208308615,0.0107420291729106,,,,
pico-decoder-large,Sem,ses-11+,21,-0.002776134146153357,0.013287746237594284,-0.0254227809610388,0.0270945613752121,0.2731807870321323,,0.09918179704206344,
pico-decoder-large,Sem,ses-9,21,0.004347810199225243,0.012074205622306725,-0.0124173753751241,0.0314360232931905,,0.0084082983710845,,0.517085622719697
pico-decoder-medium,Phon,ses-11,21,0.01449753944371043,0.020699215723370593,-0.0198379218578401,0.0424104670257824,,,,
pico-decoder-medium,Phon,ses-11+,21,0.03394123028342518,0.021860951647580718,-0.0084822159631154,0.0719570956478127,0.2821380444353854,,0.25504215779127987,
pico-decoder-medium,Phon,ses-9,21,0.0271998224370185,0.014145134941827144,-0.0016152911186502,0.0487434533908348,,0.008728626502912,,3.1161629413223526
pico-decoder-medium,Sem,ses-11,21,-0.005893274722799504,0.015392690560012724,-0.0373274984910705,0.0247618597763482,,,,
pico-decoder-medium,Sem,ses-11+,21,-0.008057083891159474,0.011791726065152879,-0.0294892021926894,0.0137312971246385,0.2731807870321323,,0.050264505325637664,
pico-decoder-medium,Sem,ses-9,21,0.0010574222575886858,0.013197439895491832,-0.0360609797327456,0.019967930831588,,0.0084082983710845,,0.12575936425199666
pico-decoder-small,Phon,ses-11,21,0.009692250168358094,0.01072402662374235,-0.0220224560958702,0.0244636223210603,,,,
