dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Orth,ses-11,96,-0.0031531956946031937,-0.007381546991122145,-0.0017772826450860647
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Orth,ses-11,96,0.004235242879564195,0.0082943884254797,0.0028230259790735885
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Orth,ses-11,96,0.024840860376007266,0.03754577971661741,0.01638844314119363
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Orth,ses-11,96,-0.006184157669715672,-0.010898344955910176,-0.004346328642400034
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Orth,ses-11,96,-0.0250852689659068,-0.02046553801426102,-0.01697086541754694
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Orth,ses-11,96,-0.04206633961578374,-0.027075003511835345,-0.027809268730061606
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Orth,ses-11,96,-0.06090913653409956,-0.02439323052767629,-0.04057888194933484
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Orth,ses-11,96,-0.040380449721444014,-0.02714873551736349,-0.0269170678395924
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Orth,ses-11,96,-0.047264673158615586,-0.02185054316689813,-0.03139692838149332
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Orth,ses-11,96,-0.045910101190781184,-0.030982278000425533,-0.030797189288201857
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Orth,ses-11,96,-0.012152312378742893,-0.012604913538128374,-0.007961310382778619
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Orth,ses-11+,96,0.004435230284088869,-0.009296672233300756,0.0032120771329508238
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Orth,ses-11+,96,0.005270685514933302,0.004138733627502347,0.003661352327957424
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Orth,ses-11+,96,0.01212864568258925,0.03399423795696225,0.007902240796111798
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Orth,ses-11+,96,-0.0008480424799553889,-0.01356596332440725,-0.000710374312618572
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Orth,ses-11+,96,-0.008588826327097863,-0.02306185752233821,-0.005934088346551837
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Orth,ses-11+,96,-0.03788725685802586,-0.03055766849854608,-0.02521193859841532
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Orth,ses-11+,96,-0.03281266015413787,-0.018195805595615927,-0.02189384406398756
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Orth,ses-11+,96,-0.027184135393123428,-0.024850484142971425,-0.018072984611122014
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Orth,ses-11+,96,-0.016647319914981633,-0.017358709153075972,-0.01098059362048464
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Orth,ses-11+,96,-0.021295573497857382,-0.02791905498640106,-0.01438642669406572
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Orth,ses-11+,96,0.008063739762060027,-0.006018652089101396,0.005368213250828321
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Phon,ses-11,96,-0.0031531956946031937,-0.007381546991122145,-0.0017772826450860647
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Phon,ses-11,96,0.004235242879564195,0.0082943884254797,0.0028230259790735885
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Phon,ses-11,96,0.024840860376007266,0.03754577971661741,0.01638844314119363
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Phon,ses-11,96,-0.006184157669715672,-0.010898344955910176,-0.004346328642400034
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Phon,ses-11,96,-0.0250852689659068,-0.02046553801426102,-0.01697086541754694
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Phon,ses-11,96,-0.04206633961578374,-0.027075003511835345,-0.027809268730061606
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Phon,ses-11,96,-0.06090913653409956,-0.02439323052767629,-0.04057888194933484
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Phon,ses-11,96,-0.040380449721444014,-0.02714873551736349,-0.0269170678395924
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Phon,ses-11,96,-0.047264673158615586,-0.02185054316689813,-0.03139692838149332
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Phon,ses-11,96,-0.045910101190781184,-0.030982278000425533,-0.030797189288201857
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Phon,ses-11,96,-0.012152312378742893,-0.012604913538128374,-0.007961310382778619
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Phon,ses-11+,96,0.004435230284088869,-0.009296672233300756,0.0032120771329508238
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Phon,ses-11+,96,0.005270685514933302,0.004138733627502347,0.003661352327957424
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Phon,ses-11+,96,0.01212864568258925,0.03399423795696225,0.007902240796111798
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Phon,ses-11+,96,-0.0008480424799553889,-0.01356596332440725,-0.000710374312618572
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Phon,ses-11+,96,-0.008588826327097863,-0.02306185752233821,-0.005934088346551837
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Phon,ses-11+,96,-0.03788725685802586,-0.03055766849854608,-0.02521193859841532
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Phon,ses-11+,96,-0.03281266015413787,-0.018195805595615927,-0.02189384406398756
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Phon,ses-11+,96,-0.027184135393123428,-0.024850484142971425,-0.018072984611122014
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Phon,ses-11+,96,-0.016647319914981633,-0.017358709153075972,-0.01098059362048464
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Phon,ses-11+,96,-0.021295573497857382,-0.02791905498640106,-0.01438642669406572
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Phon,ses-11+,96,0.008063739762060027,-0.006018652089101396,0.005368213250828321
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Sem,ses-11,48,-0.0097232616012297,0.023516942543002503,-0.00687823695620709
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Sem,ses-11,48,0.00787444386685322,0.027425415400335572,0.004886505943728092
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Sem,ses-11,48,0.03559433571461932,0.01955823694602244,0.0229096263852442
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Sem,ses-11,48,-0.002918330441819163,-0.021090391345779988,-0.0021836671763987743
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Sem,ses-11,48,0.024114803449469865,-0.007479547392531413,0.016380650317481295
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Sem,ses-11,48,0.02576264964779356,-0.004471528519255443,0.01696589829271209
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Sem,ses-11,48,0.00547578667141924,-0.007447854217464522,0.003829283794924075
ds006239,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Sem,ses-11,48,0.00735249644907367,0.004219107891904711,0.005411970523639613
