family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step0,0,0,8.493143256992848,0.12470524833842218,0.029758926871965685,0.2551561189513609,34.315620857811645,
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step1,1,2097152,8.493143256992848,0.12470524833842218,0.029758926871965685,0.2551561189513609,34.315620857811645,1.0
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step4,4,8388608,8.494732728476881,0.1249526733608381,0.030073201445757276,0.25525845306742456,34.25619098153819,0.9999877623004146
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step16,16,33554432,10.367699086693191,0.19521588376819912,0.0698699469290805,0.259711723745771,34.68012490390107,0.9966658855069954
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step256,256,536870912,9.456989772805743,0.12481886874227704,0.02782138267706587,0.165009810260919,58.181741235849906,0.7225891963454979
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step5000,5000,10485760000,58.48796175624421,0.34816856468786933,0.44534096044661436,0.06584633303556223,164.24065962864782,0.48973956951465336
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step14000,14000,29360128000,136.02232976746254,0.41695761091395184,0.6697360322899697,0.05025705244008097,312.2575899591593,0.8044808074638894
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step28000,28000,58720256000,150.77790034745186,0.40633629526248555,0.7258625014655973,0.043933784256780385,396.7348763457972,0.8159780283308297
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step51000,51000,106954752000,138.1306418927501,0.40089995747058627,0.7436966948046382,0.04355496481546351,433.62170943004054,0.8276850243573736
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step86000,86000,180355072000,95.76322979495565,0.4057718486019586,0.7165023796878326,0.04208243757540519,438.4325926539884,0.9279523718681109
polypythia-160m-seed1,EleutherAI/pythia-160m-seed1@step143000,143000,299892736000,56.9927807703533,0.37624771583462885,0.6383581473249035,0.039226669592174426,407.6035061984548,0.8948380487063595
