family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-small,pico-lm/pico-decoder-small@b3b967e1f18d21573f4a6146c441a2825a5a8f83,0.7,0.7,0.7375,0.0,-0.0375,0.0375,92000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@41ae4009882dd5c1963328961a9ed1964aab8606,0.65,0.7,0.7875000000000001,-0.0499999999999999,-0.1375,0.0875000000000001,93000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@bfda4783bf178eae55bcebd43810ed9180cbdc63,0.75,0.75,0.7625000000000001,0.0,-0.0125,0.0125,94000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@94177e145ce01fae74b87897c8260f2f6fe1deb0,0.7,0.8,0.7375,-0.1,-0.0375,-0.0625,95000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@938d2d29f7aba65159e5bdc0ccfbefdc61757005,0.7,0.7,0.7374999999999999,0.0,-0.0374999999999999,0.0374999999999999,96000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@57a25f8bc299440e75e421522b5461ef9addc60f,0.65,0.75,0.7374999999999999,-0.0999999999999999,-0.0874999999999999,-0.0125,97000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@2b2b81f5b793cfe7595f1880023e3199b0ca4d01,0.8,0.65,0.8,0.15,0.0,0.15,98000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@a014170484f226c32a449440e37684a5138bffea,0.7,0.7,0.7125000000000001,0.0,-0.0125000000000001,0.0125000000000001,99000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@912032713d1ca4f482ce957408afca3e5a267267,0.75,0.7,0.7625,0.05,-0.0124999999999999,0.0625,100000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@0405a0c52b2083efba346cb0195a2684e628b1af,0.7,0.75,0.775,-0.05,-0.075,0.025,101000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@a29b66f6847b3a1ec6358c6bdf5686f8db25e228,0.75,0.7,0.7124999999999999,0.05,0.0375,0.0124999999999999,102000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@b6e1c3f17ee3de24e5563176b76cde040230086b,0.65,0.7,0.7625000000000001,-0.0499999999999999,-0.1125,0.0625000000000001,103000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@fd779f78578d7ce2eb7316f95b1536f35f90d660,0.7,0.65,0.7125,0.0499999999999999,-0.0125,0.0625,104000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@2a9ae447eace88eb5c4be50d7b3c867cbd1a9a7e,0.7,0.7,0.725,0.0,-0.025,0.025,105000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@36d78ffabfbf506523a459e2116bbc012c1adab7,0.7,0.65,0.6625,0.0499999999999999,0.0374999999999999,0.0124999999999999,106000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@3f9b3375f2ae4b81043ba582d1b2ec8bc15a04e1,0.7,0.8,0.7749999999999999,-0.1,-0.0749999999999999,-0.0250000000000001,107000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@00c972e3e00659382b3fe4f9d9f634ebbd9833c1,0.75,0.85,0.75,-0.0999999999999999,0.0,-0.0999999999999999,108000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@076cdde7affce35bd2bad3498e51f33f575aaddb,0.7,0.65,0.7625000000000001,0.0499999999999999,-0.0625000000000001,0.1125,109000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@1f7f52ddf73285dd5484e753c1740cc68df81b76,0.7,0.75,0.7375,-0.05,-0.0375,-0.0124999999999999,110000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@a801b2ab639f60dbd4ebfe264aab726255eb2877,0.7,0.85,0.775,-0.15,-0.075,-0.0749999999999999,111000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@197b11d764b16772e54f2cbbfab17581cbdb9b59,0.75,0.75,0.75,0.0,0.0,0.0,112000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@0ff198943f69ee08bd0b54c8ab55d364ce931a26,0.75,0.75,0.7625,0.0,-0.0124999999999999,0.0124999999999999,113000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@fe2f1951a2f9a01d14429415f467c91c8a765024,0.7,0.7,0.725,0.0,-0.025,0.025,114000,,Gram
pico-decoder-small,pico-lm/pico-decoder-small@dde9b48ac9a426d9bc86b1fc423b8241736f6ea3,0.75,0.8,0.7374999999999999,-0.05,0.0125,-0.0625000000000001,115000,,Gram
