family,model_ref,step,layer,per,gini,hoyer,norm,condition_number
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,0,0.4328215650593158,0.0464628880525658,0.0036532701038689,11.424782088762717,16.329935261374228
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,1,0.3962084547482735,0.048859074732736,0.0039599465463319,12.286125995885245,18.94999473128185
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,2,0.3619591940376997,0.0533462083950107,0.0047327625366666,13.16038998171675,21.896444692335297
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,3,0.3348102064817086,0.0575710516007141,0.0055782338683934,14.014980339812777,24.17941039649307
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,4,0.3233279419816159,0.0579107702104124,0.005628240373797,14.673601575483996,25.08030424698417
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,5,0.3077762945611237,0.0598304707984114,0.0060418769419822,15.440965478155414,26.98701771853383
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,6,0.2979790140937094,0.0586569020723451,0.0057685311971021,16.163146737832285,27.56149255989395
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,7,0.2815898151484984,0.0607857143610992,0.0061930083491554,16.907664886371208,29.910682454451788
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,8,0.2757356704982254,0.0632468938970998,0.0066945262710095,17.595115192690532,30.63030536221707
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,9,0.2698762568612932,0.065575356310272,0.0072206004305642,18.30116319090729,31.45950363843324
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,10,0.2598927006650349,0.0649210090161047,0.006990804286081,19.011267608710384,33.22477148604859
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,11,0.2545674524333223,0.0664004734073057,0.0072968031762432,19.666909004052822,34.31373625099765
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,0,0.4344148007289579,0.0471926150470494,0.0038206067455806,11.361797534817612,16.451288996356695
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,1,0.3970956145497681,0.0543895693717765,0.0048693403563751,12.266492577772649,18.792899354800447
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,2,0.3655708822259402,0.0619599425277722,0.0066243138561669,13.13891875914656,21.026850243376497
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,3,0.3400304997519314,0.074650584317951,0.0096868115163717,14.099086435097355,23.067803181746854
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,4,0.3300038390813639,0.082236044201877,0.0115114410232537,14.79208645150912,24.213926390395503
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,5,0.3105298092477008,0.0922845716116128,0.0145880557635284,15.899671965777069,27.50159298459545
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,6,0.2867054097170696,0.1045044311980121,0.0183458183912827,17.376059234073406,30.47546711162979
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,7,0.2524601518066997,0.1251163209783007,0.0265616837006337,19.433265833624557,35.91573566573501
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,8,0.2049365114848869,0.1248410020310532,0.026882449320248,21.121921855999325,44.62432817804425
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,9,0.1314457767331585,0.124289100253428,0.0270337028304262,24.74845452269061,63.647800034550286
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,10,0.0815326020707259,0.1570310974993051,0.0427396552504949,32.11356892161524,94.47704282828629
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,11,0.0526156922940345,0.1976823768133645,0.0616768816779963,50.21682494884328,136.27049063019265
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,0,0.4403202008603131,0.0489379722738981,0.0040630140722504,11.225556001132215,16.40929210832315
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,1,0.4109739685968043,0.0613823444288406,0.0064195579695675,11.967139683118424,18.094630600408426
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,2,0.3868574461429018,0.0674267329500083,0.0079880136111591,12.292745339881096,18.77659189831093
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,3,0.3709111325886337,0.0829131660991306,0.0124259800284424,12.824487984393148,20.502562175793454
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,4,0.3609430495230042,0.0832566854503529,0.0123739555729452,12.802835107866509,21.97102389242442
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,5,0.3314179590094431,0.0966615718993866,0.0174313873585116,13.514195591436817,25.8245343337163
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,6,0.3071120799533753,0.1114528212726527,0.0226117196920559,14.321695136141734,29.405362046597013
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,7,0.2576039105271661,0.1296989303206945,0.0323234183515574,15.818687470171282,38.09764103913912
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,8,0.2308938835753973,0.1383986697709627,0.0351767753530541,17.38030677252467,43.44027288509379
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,9,0.1721418647241789,0.1345355841530552,0.0307122814685586,20.29480126193414,52.590561146834254
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,10,0.1331846833260547,0.139151396127712,0.033651857444559,23.881384854076963,65.5069622470118
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,11,0.089062864091941,0.1731204059850711,0.050300278568858,35.85441259074963,103.0992355763836
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,0,0.4460379044066507,0.0483373212205645,0.0040307782217881,11.057688161926327,16.214763853373878
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,1,0.4221947145797669,0.0564019876684456,0.0053920794708003,11.50605642119528,18.058625404428707
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,2,0.4019730500513208,0.0592096185785413,0.0061759168969367,11.501490938545125,18.875651858093917
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,3,0.3806318398726753,0.0694148177434025,0.0088331819985945,11.742353526108827,20.930983123776134
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,4,0.355624618298116,0.07505397627142,0.0103629829028745,11.7454166945534,24.458321839255294
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,5,0.3038946236352873,0.101421432495156,0.0189076376340485,12.549840158038654,29.39703502208324
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,6,0.2715381475220637,0.1139471729568712,0.0253386396581938,13.154158480367222,36.360444653057485
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,7,0.1812011339234548,0.1604277463076342,0.0486771994942431,15.514285338500576,49.86181994249112
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,8,0.1415957320604936,0.1555766845682331,0.0429551031655071,18.066705851837,63.71873813008464
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,9,0.1371547761842256,0.1475133840356065,0.0391523733829165,21.05846729644548,72.94886689648905
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,10,0.1449224007175246,0.1331653246490119,0.031791829274104,24.75118544361575,75.79956730775925
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,11,0.1100653414719454,0.1663288957285781,0.0484659105756355,37.03281342274544,103.85116739359084
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,0,0.450887506046249,0.0460838916071903,0.0036617234784007,10.92061503764205,16.076012902858096
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,1,0.4271820204996576,0.0545218461942827,0.0049648726581854,11.286699590585556,18.529262776162124
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,2,0.4093850859525533,0.0560117759353667,0.005510935905961,11.262677463095772,20.43661038919124
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,3,0.3878075305571679,0.0639244625157942,0.0076064783526689,11.525772147598673,20.830211921692303
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,4,0.355862397028524,0.0706164978634369,0.0093053448863142,11.502120233338752,23.19693766512681
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,5,0.2955470112437018,0.0996520705689352,0.0189824298050759,12.357958828199305,30.40394460298161
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,6,0.2619727873569507,0.1311530094419271,0.033662249492148,13.28688627435026,38.068336096174505
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,7,0.1514141623695319,0.1975689127005163,0.0738175595759565,17.007834413603007,55.29333494579105
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,8,0.1279625227560934,0.2055581057951321,0.0784004792943631,21.119797308909696,64.53997986165756
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,9,0.1188483278198697,0.187315952867347,0.0634248663400474,24.69628425329432,74.33222402510654
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,10,0.1387451177509439,0.1660167009160854,0.0492492407061479,28.748007487154805,75.63095409649814
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,11,0.1162377945059744,0.1743968625163245,0.0578514923776066,42.77769292440838,98.02948270851472
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,0,0.454091306494714,0.0456785218068644,0.0035172214882214,10.87166869174049,15.802492032315548
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,1,0.4363050872942727,0.0521578820450766,0.0045845721859817,11.259527541203331,17.316255281430266
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,2,0.4142171008855975,0.0545380681687224,0.0052141746107418,11.304200986839836,19.067002735357253
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,3,0.3925382203492834,0.0630620752580576,0.0072694476310113,11.575161053939942,20.76550463696188
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,4,0.3602709403575486,0.0730347882631625,0.0098531962465824,11.64240859814842,21.989997857135204
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,5,0.2802630249385839,0.1071011211838106,0.0221372746613859,12.72679905073831,29.65969958827944
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,6,0.2467698823125202,0.1370844999373397,0.0361188870340615,13.621156018145694,39.26914827724514
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,7,0.1262969373679558,0.2110119457341407,0.0820283922876309,18.70399596902363,60.81780152437612
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,8,0.0977545387222757,0.2294508898526874,0.0950383246937024,24.035875388559138,76.14495787912023
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,9,0.0922469802875885,0.2266919277738951,0.0907992526900002,29.18297309021527,77.38739799425952
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,10,0.114182904029706,0.1830071826247015,0.061227849082472,32.53316707365198,80.35426533519463
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,11,0.093413146282208,0.2257359706575039,0.102792382175633,52.32479900885865,106.27096646690396
