family,model_ref,step,tokens,brain_rsa_mean,brain_rsa_std,brain_rsa_pearson_mean,brain_n_cells,brain_rsa_Sem,brain_rsa_Phon,brain_rsa_Gram,brain_rsa_Plaus,interp_norm,interp_gini,interp_hoyer,interp_per,interp_condition_number,interp_cka_to_prev,loc_selectivity,loc_overlap,loc_gini,loc_entropy,loc_layer_com,loc_n_active_layers,behav_mp_accuracy
pico-decoder-small,pico-lm/pico-decoder-small@a8294defc7001e32644ce53dbcb87ef35587ff22,0,,-0.020089957549539142,0.014386158593498968,-0.011556112474866325,12,-0.011513649559829633,-0.010557171831745699,-0.024122261534619466,-0.03416674727196177,15.720509340031784,0.0586305677378397,0.0058132170067663,0.3163787138808184,26.71029989992039,,0.5277187153697014,0.0018315018315018,0.41451639013987107,0.9663400042270267,0.5507641751669522,11.75,0.46458333333333335
pico-decoder-small,pico-lm/pico-decoder-small@5e3d06988f3cc3adbf36b55cd8b1ddb3ae9f9bde,1000,,-0.007191671376190085,0.025430509825637305,-0.017346720354529176,12,0.0206092631778693,-0.0034469878446882333,-0.0345623354645934,-0.011366625373348002,20.5473457534139,0.1038481379876252,0.0211950633693632,0.2656117991410198,44.70543546664248,0.8426949855933894,0.5604991763830185,0.0018315018315018,0.41708189195779155,0.965830586080172,0.5252507599503942,11.5,0.6625
pico-decoder-small,pico-lm/pico-decoder-small@9f1ca389bbb1cc08b42a32bfe58fb818b24b3490,2000,,-0.011962586761781892,0.03804124809237382,-0.013092164901417533,12,0.011520605553306666,0.01369705037263553,-0.006743390212061467,-0.0663246127610083,16.848187316118885,0.1055780233943137,0.0221231866242933,0.2909519202432678,37.80988916250302,0.8963749849052002,0.5480694770812988,0.0037037037037037,0.41319304308583155,0.9665492901060367,0.5040371805470408,11.75,0.6729166666666667
pico-decoder-small,pico-lm/pico-decoder-small@f2269f20ce160cf71bea0a02ccf685e126dd2dc1,3000,,-0.014679317946200683,0.01253666176005304,-0.008615129356488808,12,-0.012134271303265666,-0.009450901303050768,-0.006787982040561367,-0.030344117137924936,16.640038477823257,0.1072331968519554,0.0241736360563035,0.2747361902269604,44.20633211870696,0.8954785434867266,0.5337120369076729,0.0018315018315018,0.41340226956876724,0.9664933885007327,0.5089954205016363,12.0,0.5791666666666666
pico-decoder-small,pico-lm/pico-decoder-small@10da1c98e1cd32fc61ab4ced31075c08cf699861,4000,,-0.007621723490294615,0.019587173869627127,-0.00403674776777415,12,-0.0029096557332613,0.009400601558215567,-0.0078773209246317,-0.029100518861501033,18.041028830181716,0.1210683407435282,0.0338698060727396,0.2701543553239348,44.613940999312895,0.9173485200217774,0.5580101758241653,0.0018315018315018,0.41563566951485226,0.9660769978962338,0.548763013505251,11.75,0.6020833333333333
pico-decoder-small,pico-lm/pico-decoder-small@be2865b50166a683e659f4a1f99e058c77288911,5000,,-0.019019743135686874,0.021194364060462115,-0.019130897048041568,12,-0.019033679034519566,-0.014441838719562635,-0.0049773286009572,-0.0376261261877081,19.98181103925539,0.1340462394421635,0.043381747898952,0.2590291724435212,47.0704574673816,0.9377236796207048,0.5480856150388718,0.003663003663003625,0.4160928312431745,0.9659066705243768,0.4993975884398343,11.75,0.6708333333333334
pico-decoder-small,pico-lm/pico-decoder-small@496ea4785860af671e895085f1bcdc3bff2f9d97,6000,,-0.01352238149707905,0.028281178003187548,-0.009208155503405174,12,-0.018627899014750766,0.012195424831648434,-0.009813509255591499,-0.03784354254962236,22.19117206771761,0.1490846894704689,0.0543049124964188,0.2500314667922427,48.20045710362714,0.9522336894875572,0.5520948767662048,0.0036630036630036,0.41514617525791103,0.9661977971657879,0.5456927409479754,12.0,0.6708333333333333
pico-decoder-small,pico-lm/pico-decoder-small@c5bddf28e9cfbede4fe480513c4a3487279f7d47,7000,,-0.002676192152823427,0.035935939731377785,-0.01368517163765425,12,-0.042019684144071534,0.04029312147857394,-0.018889417889973167,0.009911211944177066,24.57084840278252,0.1618712635874039,0.0647064185483212,0.236472781467921,54.66895563620421,0.9505523750236772,0.5527318269014359,0.003663003663003625,0.41867276559888383,0.9655837673312586,0.5312981315247032,12.0,0.66875
pico-decoder-small,pico-lm/pico-decoder-small@9fe9969ca88ccf3b71599f85000ce082bf854421,8000,,-0.007342219747347808,0.03158042805428446,-0.013296985490173031,12,-0.03398025617700643,0.03121424258336533,-0.0194805333663246,-0.0071223320294255335,26.014029867618987,0.163069709384195,0.0662781618844361,0.2288775213556975,62.47765060236504,0.96257870533486,0.5513227432966232,0.0,0.41645355940661655,0.9659861060420977,0.5154632350172823,12.0,0.6812499999999999
pico-decoder-small,pico-lm/pico-decoder-small@8335f55c1bf51378b17a73d527c39899546e2d5b,9000,,-0.01341278455315655,0.02751342702549516,-0.0193325181144912,12,-0.03781871968847359,0.012441155200202234,-0.014716281182020266,-0.01355729254233457,28.105122622680597,0.1681040910653777,0.0716710738405856,0.2314396484546599,62.76027035943713,0.9533687205612876,0.5429593771696091,0.00919820919820915,0.41759518473739426,0.9657926857849997,0.5274170923586666,11.5,0.6708333333333333
