family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Phon,ses-7,72,-0.0235559867222327,-0.0112134218373152,-0.0157578653044599,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Phon,ses-9,72,-0.0307693538742127,-0.0059520030644987,-0.0199565735355818,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Phon,ses-9,72,-0.053604221407253,-0.0204265830103305,-0.0358755271354152,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Phon,ses-9,72,-0.0381361325531185,-0.0213740609363622,-0.0252792248161725,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Phon,ses-9,72,-0.0353991106894445,-0.029152586117602,-0.0236064790569903,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Phon,ses-9,72,-0.0122307622079257,-0.0111475108704327,-0.0076507752757029,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Phon,ses-9,72,-0.0195336649897078,-0.0142161472118072,-0.0127535379705937,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Phon,ses-9,72,-0.0119836449044833,-0.0077185069242704,-0.0078179886013187,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Phon,ses-9,72,-0.0106152360165604,-0.0055976949416019,-0.0071227976688134,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Phon,ses-9,72,-0.0104156215923643,-0.0080633697126347,-0.0066817954913652,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Plaus,ses-5,60,-0.0269273975794152,-0.0364240263102423,-0.0185651825379335,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Plaus,ses-5,60,-0.039499254930078,-0.0420616750969026,-0.026518860603041,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Plaus,ses-5,60,-0.0515180229914416,-0.0489351595073073,-0.034593900604574,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Plaus,ses-5,60,-0.0479348165973594,-0.0429782470544592,-0.0318996656159277,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Plaus,ses-5,60,-0.056936852027359,-0.0466742295672928,-0.0379460450380533,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Plaus,ses-5,60,-0.0468752835037322,-0.0371593573546409,-0.0315164173956367,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,ds003604,1528,,Plaus,ses-5,60,-0.0421457645869891,-0.0313127627851633,-0.027694155145267,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,ds003604,1719,,Plaus,ses-5,60,-0.0440477945587852,-0.0308527234803785,-0.0291837132281316,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,ds003604,1908,,Plaus,ses-5,60,-0.0446641663308961,-0.0308978225599522,-0.0297228157246744,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,ds003604,191,,Plaus,ses-7,60,-0.0793430599646969,-0.0447935642555903,-0.0537741965360748,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,ds003604,382,,Plaus,ses-7,60,-0.0643482277293601,-0.0462254603219101,-0.0438046328322362,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,ds003604,573,,Plaus,ses-7,60,-0.0838435864468,-0.0544646382290815,-0.0568261298636594,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,ds003604,764,,Plaus,ses-7,60,-0.0845679407313011,-0.0485582347588429,-0.0567252078323161,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,ds003604,1146,,Plaus,ses-7,60,-0.0844282012023509,-0.0514833921698532,-0.0571889381788683,,
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,ds003604,1337,,Plaus,ses-7,60,-0.0707878993172301,-0.0403488221540373,-0.0483601766774295,,
