family,model_ref,step,layer,per,gini,hoyer,norm,condition_number
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,8,0.0558010515688836,0.3332765912313804,0.1642326291764783,71.69291908453964,371.2871822155228
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,9,0.0587387353153046,0.3222167838253494,0.1559643407769513,73.56016966720794,378.000044009204
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,10,0.060403324846149,0.3216794769674565,0.1561632752761897,81.6062898063116,405.7041953633056
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,11,0.0599612070618754,0.3196110352421843,0.1543768209535725,88.95490661652629,428.5159085777407
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,0,0.1003949094529368,0.3351662660863121,0.1668171516013636,28.6379461748095,225.78653442859124
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,1,0.0798974336455427,0.3364776112218444,0.1672992873113564,36.21308919283609,255.01927698962012
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,2,0.0735053659682605,0.3383239013598708,0.1701619386494307,42.28178275358544,258.4835237120317
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,3,0.0697076238096746,0.3426455918770408,0.1691569913300036,48.0129747863939,277.44117227138304
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,4,0.0671394462534435,0.3348198589362378,0.162849258226971,52.45955045660717,292.72002433136703
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,5,0.0684601062437399,0.3307574917035822,0.1629491379339602,56.27366430345592,298.2067870058169
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,6,0.0727824291827082,0.3202552690978215,0.1558475537792246,57.91080641407407,285.6655674119207
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,7,0.07499083557582,0.311065452676919,0.1476443280404138,60.07989744901993,277.3208552978038
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,8,0.0772881677645345,0.3035380752133398,0.1414699521817888,60.0532039115292,266.9356190990844
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,9,0.0830277537073638,0.2948766681103931,0.1349515277401727,61.70521982696447,253.32851447221407
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,10,0.0906330328686146,0.2786582989074865,0.1232005913025686,69.55457592795572,256.7244874971602
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,11,0.091208432408759,0.2688119384114597,0.1165528767807662,75.89174044801511,262.4284159227949
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,0,0.0999262809200265,0.3325883807603886,0.1680195905666757,27.7254925094838,211.9228307883931
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,1,0.0780878496167384,0.3314156762429478,0.1671921226162642,33.375841435301794,239.3256520481044
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,2,0.0673200038878219,0.3323907408066964,0.1666362240833519,38.05485860145543,250.08757027750733
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,3,0.0621823134505476,0.3310613829402801,0.1629535832103789,42.66056881808559,272.9300835598686
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,4,0.0610948282140147,0.3231171544726727,0.156439280600128,46.726271128825765,287.6368100142047
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,5,0.0631237810669966,0.3155887447392658,0.1525129197949133,50.341828287956446,286.7095087167063
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,6,0.0679164950312775,0.3116509986474622,0.150187132390875,52.4261994373767,273.16680507881125
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,7,0.0705908678192557,0.3041101485083344,0.1433733419443431,54.92711042806418,269.783146454699
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,8,0.0739259782325345,0.2930431454296081,0.1346674843457344,54.98375838373366,257.5337460585883
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,9,0.0808805900819341,0.2831874369495352,0.1261206288660531,56.92702677077219,247.85646920297924
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,10,0.091599617051706,0.2666462354177976,0.1146591769809545,65.19139742428175,248.1625546372749
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,11,0.0954016618379466,0.2553250991182151,0.108439900589027,71.21223941644354,251.37733838454764
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,0,0.1098282316651013,0.322915665179517,0.1606375766920418,26.261484682788627,192.60311216356743
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,1,0.0826012450671827,0.3255746474549029,0.1611006245849691,33.67074802102822,227.61026902668252
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,2,0.0698579680144896,0.3272709111935288,0.1632142846100019,39.11267753853272,240.98742311725115
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,3,0.0637978136877248,0.3268134098914592,0.1603391639478309,44.00381449757751,264.588361520453
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,4,0.0613285216489778,0.3209469115337356,0.1563678282384306,48.06352278508741,277.53173008457884
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,5,0.0630551867675499,0.3150791465262363,0.1533018792211027,51.488004162239626,273.6472382182309
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,6,0.0676891230382913,0.3094452587278085,0.1493708283795208,53.315664342090734,262.7540098312709
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,7,0.0703975083988435,0.2994581781976227,0.1413419372984539,55.65525975796283,255.0262176926854
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,8,0.0731717830159623,0.2885469211923837,0.1327524464906805,55.77589435455107,246.73472660758387
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,9,0.0805786558539159,0.2775792488472579,0.1240781635249586,57.20601465473244,231.37862959843775
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,10,0.0913387222285225,0.2606534596608691,0.1108484769579148,64.5080822039808,225.4772743011397
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,11,0.0944234970889479,0.2471901361805127,0.1028694612758408,69.81021551931961,225.039772669844
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,0,0.1075167183151269,0.3231736110007324,0.162164165382026,25.709050515369025,191.4239773289321
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,1,0.0813567985916814,0.3254899213899018,0.1620419952478995,32.65061371763847,224.871047707772
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,2,0.0694477609451098,0.3273079905343422,0.1637807332217283,37.89364718798806,235.52323697399444
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,3,0.0640077505706855,0.3285500544971211,0.1623055922034797,42.50002140444094,256.26026907850854
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,4,0.0620747645357235,0.321790218347084,0.1582044986850992,46.56897899544358,268.3835322761893
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,5,0.0639098695324425,0.312743767878,0.1527474518326747,49.77351814706668,268.06720879103386
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,6,0.0681768925678214,0.3055390076540772,0.1478471061668188,51.45410290831728,259.7693965762882
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,7,0.0710690593663094,0.2939870143148931,0.1391181599365276,53.48368354226778,251.47356297418483
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,8,0.0729733553347157,0.2823755633269099,0.1292670959006038,53.3079309013279,244.8577360132667
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,9,0.0802878542952693,0.271772558393212,0.1201622449316056,54.8442012555319,230.7808980243761
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,10,0.0908808515999525,0.2566674530300092,0.1081107466969337,62.71657688097664,223.87640412070164
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,11,0.094625545779205,0.2461408131052119,0.102282698399812,68.35565228070514,225.505505126409
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,0,0.1081942675226318,0.3239375368719523,0.1629374372633439,25.460279996073016,189.60024700334588
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,1,0.081633560952946,0.3259856393718736,0.1620077144963983,32.53803667368976,222.5816829595296
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,2,0.0693608585566425,0.3279412361575933,0.1637498677561848,37.7513334554609,233.50740877515335
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,3,0.0639887076971395,0.3286288425074564,0.1622634562197505,42.29227164757869,253.3616615080124
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,4,0.0620166089978381,0.3227299806803119,0.1588801601112405,46.39258083137013,266.76610149627646
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,5,0.063890506552635,0.3151091690102589,0.1544090489499482,49.64001371547309,267.7860032547361
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,6,0.0680720496592192,0.3082225314460675,0.1494682869397408,51.35075791727507,259.69363220674046
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,7,0.0712683440460337,0.2964751773681899,0.1406704578309275,53.44584719792385,250.89166775563015
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,8,0.0733770791970154,0.2857420590741045,0.1313889068851174,53.32071776566356,244.33216796899856
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,9,0.0809582891029013,0.2738910069237135,0.1214983399627099,54.78741586048496,229.78184397226184
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,10,0.0920022190603583,0.2564898442972348,0.1082601067278387,62.471253342870256,220.61765816089536
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,11,0.0956315442896302,0.244545884657865,0.1013681845160705,67.96360549197931,222.38945837009385
