variant,task,session,control,n_stim,ceiling,frac_of_ceiling,within_run_normalized,rsa,p_perm,null_mean,null_sd,z,kind,p_holm,significant
corrected,Gram,ses-5,duration,60,0.61881426250281,0.004871280526197877,True,0.0030144178662634396,0.888622275544891,0.0003509170174082211,0.022717098427491752,0.117246525001391,stimulus,1.0,False
corrected,Gram,ses-5,word_length,60,0.61881426250281,-0.012653418267107586,True,-0.007830115693099765,0.6762647470505899,-0.00013021667089050518,0.020207145478359178,-0.38104832917021414,stimulus,1.0,False
corrected,Gram,ses-5,n_syllables,60,0.61881426250281,0.024378957775470417,True,0.015086046776414872,0.4393121375724855,0.00012355894067983138,0.020752595202107465,0.7209935764320493,stimulus,1.0,False
corrected,Gram,ses-5,log_frequency,60,0.61881426250281,-0.018482537148543497,True,-0.011437257594756734,0.5712857428514297,6.435815993916605e-05,0.02081971387366482,-0.5524387041981416,stimulus,1.0,False
corrected,Gram,ses-5,run_identity,60,0.61881426250281,-0.33457884328626075,True,-0.2070421601572307,0.0001999600079984003,0.00016810690987439944,0.024182542872436232,-8.568588843265077,acquisition,0.004799040191961607,True
corrected,Gram,ses-5,presentation_order,60,0.61881426250281,-0.21357701454073016,True,-0.13216450274057387,0.0001999600079984003,-0.0001405461299234102,0.022620418437431875,-5.836494889340466,acquisition,0.004799040191961607,True
corrected,Gram,ses-5,condition,60,0.61881426250281,0.024447461154583527,True,0.015128437644439701,0.5202959408118376,-0.0001792013488484295,0.02425516689744798,0.6311083760989344,stimulus,1.0,False
corrected,Gram,ses-5,text_edit_distance,60,0.61881426250281,0.0032068240184566113,True,0.0019844284399575256,0.9270145970805839,6.352090062061113e-05,0.022858529873624113,0.08403460545681755,stimulus,1.0,False
corrected,Gram,ses-5,acoustic_spectrum,60,0.61881426250281,-0.018153751933938148,True,-0.011233800614658897,0.5720855828834233,0.0002639462633193016,0.020857236870420636,-0.5512593517951959,stimulus,1.0,False
corrected,Gram,ses-5,acoustic_envelope,60,0.61881426250281,0.027370400434318463,True,0.01693719415916937,0.45090981803639274,0.00019132814730252388,0.023187292241012528,0.7222001533031698,stimulus,1.0,False
corrected,Gram,ses-7,duration,60,,,True,0.03580294267878302,0.09158168366326734,0.0003701662240181974,0.02265669841525764,1.5638984905823492,stimulus,1.0,False
corrected,Gram,ses-7,word_length,60,,,True,0.008745646573936526,0.6502699460107978,-8.710854521056457e-05,0.020065571106855754,0.44019455372934946,stimulus,1.0,False
corrected,Gram,ses-7,n_syllables,60,,,True,0.03388397463668139,0.07718456308738253,-2.8645778617625816e-05,0.02028530607975417,1.671782534623614,stimulus,1.0,False
corrected,Gram,ses-7,log_frequency,60,,,True,-0.01731924134748833,0.38292341531693663,-5.438909554723816e-05,0.020921292166759628,-0.8252287723674532,stimulus,1.0,False
corrected,Gram,ses-7,run_identity,60,,,True,-0.2034347916793283,0.0001999600079984003,-2.9268122052778595e-05,0.024276232193495367,-8.378792966208229,acquisition,0.004799040191961607,True
corrected,Gram,ses-7,presentation_order,60,,,True,-0.12756383117735295,0.0005998800239952009,-0.00015045211668802388,0.022636072020635962,-5.6287760057876195,acquisition,0.008398320335932814,True
corrected,Gram,ses-7,condition,60,,,True,0.014683553196269091,0.5336932613477304,2.3852905641862066e-05,0.024117105002432266,0.6078548933854586,stimulus,1.0,False
corrected,Gram,ses-7,text_edit_distance,60,,,True,0.024839287143759776,0.26774645070985803,-7.090352927963844e-05,0.022788005778238616,1.0931272755659143,stimulus,1.0,False
corrected,Gram,ses-7,acoustic_spectrum,60,,,True,-0.022562715387433797,0.2559488102379524,0.00017169109581026371,0.020707796150415417,-1.0978670215318942,stimulus,1.0,False
corrected,Gram,ses-7,acoustic_envelope,60,,,True,0.04764123028283511,0.03699260147970406,0.00013849367100242585,0.02325775480923852,2.0424472181175912,stimulus,1.0,False
corrected,Gram,ses-9,duration,60,0.829904356215638,0.03794418840103357,True,0.031490047247084645,0.1347730453909218,0.0004551274036172151,0.02281830856723069,1.3600885337608462,stimulus,1.0,False
corrected,Gram,ses-9,word_length,60,0.829904356215638,-0.004909115744125316,True,-0.004074096541216373,0.8258348330333933,-0.00014129307985826656,0.019777911280686577,-0.19884827094960728,stimulus,1.0,False
corrected,Gram,ses-9,n_syllables,60,0.829904356215638,0.005115292926239199,True,0.004245203882804949,0.8262347530493901,0.00024351642505381248,0.020214504095543807,0.19796119848595886,stimulus,1.0,False
corrected,Gram,ses-9,log_frequency,60,0.829904356215638,-0.017964026606613698,True,-0.014908423936002332,0.44671065786842634,8.683652414617127e-05,0.02058832703917285,-0.7283379767034539,stimulus,1.0,False
corrected,Gram,ses-9,run_identity,60,0.829904356215638,-0.24119143350541075,True,-0.20016582134803476,0.0001999600079984003,0.00013251317540788555,0.02434391009308519,-8.227862071019926,acquisition,0.004799040191961607,True
corrected,Gram,ses-9,presentation_order,60,0.829904356215638,-0.14644732692537324,True,-0.12153727457150294,0.0005998800239952009,-0.0002481303197441528,0.02239017321680112,-5.417070384936945,acquisition,0.008398320335932814,True
corrected,Gram,ses-9,condition,60,0.829904356215638,-0.001365830618540381,True,-0.0011335087801793615,0.9624075184963007,7.070302428484927e-05,0.024507908052111654,-0.04913564233448794,stimulus,1.0,False
corrected,Gram,ses-9,text_edit_distance,60,0.829904356215638,0.0247956399448587,True,0.020578009605392716,0.372125574885023,0.00015948524665217455,0.02302273637272595,0.8868852089208045,stimulus,1.0,False
corrected,Gram,ses-9,acoustic_spectrum,60,0.829904356215638,-0.02687616590021266,True,-0.022304647158960668,0.2513497300539892,0.00023498106786792983,0.02034596357979183,-1.1078181742204511,stimulus,1.0,False
corrected,Gram,ses-9,acoustic_envelope,60,0.829904356215638,0.04563129221556907,True,0.037869608189449504,0.09058188362327535,0.000337461181469973,0.0232174591633286,1.6165484234228384,stimulus,1.0,False
corrected,Phon,ses-5,duration,72,0.7492213218751145,-0.01655264771933022,True,-0.012401596604809688,0.4537092581483703,-0.0001342903916670819,0.01784714952285629,-0.687353809455392,stimulus,1.0,False
corrected,Phon,ses-5,intensity,72,0.7492213218751145,-0.01633681518306224,True,-0.012239890266683331,0.2579484103179364,1.4407159092868433e-05,0.00998661862666708,-1.2270717329514023,stimulus,1.0,False
corrected,Phon,ses-5,word_length,72,0.7492213218751145,-0.0007756817260157623,True,-0.0005811572881198998,0.9750049990002,-0.0004019659077858414,0.016405164492518547,-0.010922863980111533,stimulus,1.0,False
corrected,Phon,ses-5,n_phonemes,72,0.7492213218751145,0.03700801269409987,True,0.02772719219064452,0.09798040391921616,-0.0004120160985142228,0.017827788684064417,1.5783902752186492,stimulus,1.0,False
corrected,Phon,ses-5,log_frequency,72,0.7492213218751145,-0.028019201567558393,True,-0.02099258323633138,0.20775844831033793,0.0002003138291590343,0.01775348087260779,-1.1937319343946595,stimulus,1.0,False
corrected,Phon,ses-5,run_identity,72,0.7492213218751145,-0.04691063417804896,True,-0.035146447348877764,0.06418716256748651,-8.499906169823915e-05,0.020225182980407118,-1.733554070655939,acquisition,0.6418716256748651,False
corrected,Phon,ses-5,presentation_order,72,0.7492213218751145,-0.050169169088040325,True,-0.0375878111815177,0.046790641871625675,0.0002661702465779656,0.01901520754770281,-1.9907214439359624,acquisition,0.5614877024595081,False
corrected,Phon,ses-5,condition,72,0.7492213218751145,-0.015125839617989736,True,-0.011332601553061247,0.5610877824435113,-0.00018149475237520525,0.020022188253994693,-0.5569374665081531,stimulus,1.0,False
corrected,Phon,ses-5,text_edit_distance,72,0.7492213218751145,0.0022504236502553297,True,0.0016860653820233184,0.9324135172965407,5.479182653968633e-05,0.01903185457434464,0.08571280055895932,stimulus,1.0,False
corrected,Phon,ses-5,acoustic_spectrum,72,0.7492213218751145,0.006156803135153743,True,0.004612808183444736,0.763247350529894,-8.993271615952412e-05,0.015265442125651991,0.3080645067851476,stimulus,1.0,False
corrected,Phon,ses-5,acoustic_envelope,72,0.7492213218751145,-0.01957596750068421,True,-0.014666732247846904,0.3779244151169766,-0.0004207791726186731,0.01713037644462009,-0.8316193821222564,stimulus,1.0,False
corrected,Phon,ses-7,duration,72,0.8927448277799531,-0.004798526853218369,True,-0.004283860029173914,0.8028394321135773,-0.00021742359843010943,0.01768961993734914,-0.2298769812418762,stimulus,1.0,False
corrected,Phon,ses-7,intensity,72,0.8927448277799531,-0.010020321314482336,True,-0.008945590026197327,0.44891021795640873,4.189988533100797e-06,0.009189619826515867,-0.9739010081714911,stimulus,1.0,False
corrected,Phon,ses-7,word_length,72,0.8927448277799531,0.009143159078277091,True,0.008162507976701197,0.6072785442911418,-0.0004433924540986336,0.01622799247975454,0.530312079020614,stimulus,1.0,False
corrected,Phon,ses-7,n_phonemes,72,0.8927448277799531,0.05427997427077109,True,0.048458166282259824,0.013397320535892822,-0.0003439939910088679,0.017650313504943133,2.7649458043244532,stimulus,1.0,False
corrected,Phon,ses-7,log_frequency,72,0.8927448277799531,-0.027254466546864215,True,-0.024331284043614787,0.14157168566286743,0.0001558019369451177,0.017569204603759055,-1.3937504019918452,stimulus,1.0,False
corrected,Phon,ses-7,run_identity,72,0.8927448277799531,-0.03147830916200544,True,-0.02810209769163867,0.10797840431913618,-3.836360035253186e-05,0.0202468707730707,-1.3860776020374546,acquisition,0.734253149370126,False
corrected,Phon,ses-7,presentation_order,72,0.8927448277799531,-0.0345641846296841,True,-0.030856997054581836,0.08218356328734253,0.00020680955902357764,0.018812026379130212,-1.6512738173924673,acquisition,0.734253149370126,False
corrected,Phon,ses-7,condition,72,0.8927448277799531,-0.009674785529061961,True,-0.008637114740950403,0.6660667866426715,-8.271190226095691e-05,0.020158339007609917,-0.4243605008843109,stimulus,1.0,False
corrected,Phon,ses-7,text_edit_distance,72,0.8927448277799531,0.00016343859345427394,True,0.00014590895896593356,0.9934013197360528,0.00011702463912378689,0.01903768178991811,0.001517218333585441,stimulus,1.0,False
corrected,Phon,ses-7,acoustic_spectrum,72,0.8927448277799531,-0.0048390525816148335,True,-0.004320039163591872,0.7684463107378524,1.993901661666928e-05,0.014880333983944699,-0.29165865393878593,stimulus,1.0,False
corrected,Phon,ses-7,acoustic_envelope,72,0.8927448277799531,-0.007832851239053215,True,-0.006992737430434554,0.6740651869626075,-0.00018029835333711972,0.017078708276916706,-0.39888491367383605,stimulus,1.0,False
corrected,Phon,ses-9,duration,72,0.7739011160673432,-0.0005365868683196028,True,-0.00041526517625962116,0.9834033193361328,-0.0004749789961743109,0.017010543324419918,0.0035104005070464525,stimulus,1.0,False
corrected,Phon,ses-9,intensity,72,0.7739011160673432,-0.013547791498933846,True,-0.010484650961272568,0.22415516896620677,-0.00019937776176332217,0.008872775433695268,-1.1591945806822384,stimulus,1.0,False
corrected,Phon,ses-9,word_length,72,0.7739011160673432,-0.005979701480485332,True,-0.004627697649497143,0.7768446310737852,-0.000489663709679174,0.01614755638213547,-0.25626378639802966,stimulus,1.0,False
