dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Phon,ses-9,72,-0.0145601912153477,-0.0166850755574362,-0.0099298990288764,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.01666980302195037,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Phon,ses-9,72,-0.0140534691641311,-0.0156035996948599,-0.0094221340217867,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.0160896625103508,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Phon,ses-9,72,-0.0135095398897043,-0.0126734927340401,-0.0092169455086684,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.015466923857508828,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Phon,ses-9,72,-0.0068391397811584,-0.0126242586504422,-0.0044675970587604,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.007830056027789108,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Phon,ses-9,72,-0.0114007176080162,-0.0145475776408308,-0.0073353362182225,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.013052556386360126,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Phon,ses-9,72,-0.0089760744425588,-0.0128335011464432,-0.005824291257438,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.010276609053739337,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Phon,ses-9,72,-0.0092028505133802,-0.0131627997548972,-0.0058928915961522,BrainAlign/gpt2-babylm-3,0.8734471064940128,0.8799092800838068,72,96,-0.010536242486760453,0.008728626502912,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Plaus,ses-5,60,0.0120862541560778,0.0109558934068829,0.007807404994363,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.014426636257603249,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Plaus,ses-5,60,0.0014768462594841,1.0885811148643454e-06,0.0013688348934729,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.0017628227504437322,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Plaus,ses-5,60,-0.0036879655963417,-0.001041387740691,-0.0022847981399686,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,-0.004402103207652758,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Plaus,ses-5,60,0.0034111764172546,0.0009546879191334,0.0020663466544027,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.004071716575437005,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Plaus,ses-5,60,0.0068211896729146,0.0029464448242528,0.0043568935176757,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.00814204475468298,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Plaus,ses-5,60,0.0052387034543913,0.0023175528043694,0.0034511502237211,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.006253125924871245,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,,Plaus,ses-5,60,0.0031174580974146,0.0024162326600662,0.002293740598442,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.0037211226438676266,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Plaus,ses-5,60,0.0029178206153902,0.0042492114292434,0.0018951624493393,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.003482827362355487,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Plaus,ses-5,60,0.0030234270320951,0.0043588354456876,0.0020471842433881,BrainAlign/gpt2-babylm-3,0.8377735419584034,0.851372700209319,60,82,0.003608883404252002,0.0058908227201663,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Plaus,ses-7,60,0.0185572954006464,0.0110831111179869,0.0125711803725811,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.02193384744989579,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Plaus,ses-7,60,0.0056041677454088,0.0007078380805919,0.0036798216618281,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.0066238618159379726,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Plaus,ses-7,60,0.0036384679309396,-0.0006416624695847,0.0020701791366056,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.00430049739606922,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Plaus,ses-7,60,0.0090968011806425,0.0013981664013425,0.0056369425734479,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.01075198971997258,0.0063089941228393,134601216
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Plaus,ses-7,60,0.0158351640099235,0.0036236146482308,0.0099076052415581,BrainAlign/gpt2-babylm-3,0.8460574663445363,0.8583435840524389,60,103,0.01871641660269329,0.0063089941228393,134601216
