dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Gram,ses-5,60,0.014628992486576616,0.016491354175295625,0.009864170443258505
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Gram,ses-5,60,0.020225240995045038,0.013731077743467688,0.013529300923308837
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Gram,ses-5,60,0.008051734571220038,0.008317758464318365,0.005426156052287832
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Gram,ses-5,60,0.012186387762228627,0.013492834906520305,0.008102506123987187
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Gram,ses-5,60,0.0324102729977592,0.03261602511695183,0.021572403573150906
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Gram,ses-5,60,0.023448546797569705,0.026558537168558986,0.015474924388319872
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Gram,ses-5,60,0.0411248376381953,0.050603524653468686,0.02753446838681243
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Gram,ses-5,60,0.016770293995476904,0.02294566963125452,0.011314126210026412
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Gram,ses-5,60,0.03342420366481273,0.03835526688701974,0.022501141760322953
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Gram,ses-5,60,0.0352238754162827,0.04032900596355393,0.023500142121215022
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Gram,ses-5,60,0.031275273979873335,0.03506287164321874,0.02054146586056791
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Gram,ses-7,60,0.024225781113189036,0.019208614673498256,0.016076624094176865
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Gram,ses-7,60,0.02327984183988663,0.015616336054577365,0.01552602415102535
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Gram,ses-7,60,0.009614573637896792,0.00943200268090211,0.006416213954706448
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Gram,ses-7,60,0.02998820483812359,0.014459585490898349,0.019930823696237464
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Gram,ses-7,60,0.04190063071544809,0.035924870254122075,0.027881946773209675
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Gram,ses-7,60,0.03348235092443567,0.030630260420286555,0.022392554764573813
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Gram,ses-7,60,0.049869512474775564,0.05449644631780444,0.03347353830725649
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Gram,ses-7,60,0.026091713041153024,0.025409952237812814,0.017342620715205054
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Gram,ses-7,60,0.03461354342837747,0.04137621859710044,0.023317460469542944
