family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step0,0,0,8.563974912357248,0.12378532163969143,0.028912251157481906,0.24962587756811996,33.55287980122653,
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step1,1,2097152,8.563974912357248,0.12378532163969143,0.028912251157481906,0.24962587756811996,33.55287980122653,1.0
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step4,4,8388608,8.56892912170934,0.12383891955161168,0.028874736727268226,0.24958627226532004,33.55028551745426,0.9999893517335515
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step16,16,33554432,10.461843847429884,0.19540503409617416,0.06772168024544968,0.2528071151978168,33.791281844535696,0.9966729990518899
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step256,256,536870912,9.647013081953164,0.13126289127022803,0.030757810626716096,0.15360305715790354,58.99557285089932,0.7378336643284289
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step5000,5000,10485760000,53.8652305366198,0.3202999672265019,0.461021846088405,0.06715230711925543,143.23798164451856,0.5176010794593938
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step14000,14000,29360128000,139.15272758886837,0.404974615474124,0.6766531367552799,0.05085353734851775,343.65871864599217,0.7557822089909453
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step28000,28000,58720256000,173.78788728015112,0.42090519884517646,0.7246447311579051,0.04084571245122722,516.5413945192919,0.8705878087564966
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step51000,51000,106954752000,148.37389958494822,0.41414547615633746,0.7376549593521616,0.04277563618527847,478.20888440136946,0.8013860504206064
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step86000,86000,180355072000,108.61790582233009,0.42104082191250286,0.7221730112982306,0.03892836284220818,494.8242565331212,0.9082680511242781
polypythia-160m-seed3,EleutherAI/pythia-160m-seed3@step143000,143000,299892736000,68.69522458570306,0.4171339785663318,0.6448668829934491,0.034320331538806724,513.8391535669274,0.9398499942800743
