family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
pythia-1b-full,EleutherAI/pythia-1b@step0,0,0,12.179987193369318,0.12558959463943264,0.029380986748252264,0.2739662745703074,27.93185126925262,
pythia-1b-full,EleutherAI/pythia-1b@step1,1,2097152,12.179987193369318,0.12558959463943264,0.029380986748252264,0.2739662745703074,27.93185126925262,1.0
pythia-1b-full,EleutherAI/pythia-1b@step4,4,8388608,12.179729249220234,0.12558213579993976,0.029375125229795674,0.27396726413512074,27.93256852674599,0.9999999170143823
pythia-1b-full,EleutherAI/pythia-1b@step16,16,33554432,16.836060899335568,0.2387702358250899,0.09437411499768053,0.2826326699416577,27.747935342417875,0.9969031683209824
pythia-1b-full,EleutherAI/pythia-1b@step256,256,536870912,14.569879339264187,0.11240887541462827,0.021974520503581695,0.16896331892160038,51.870667491387536,0.8033034795680513
pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,10485760000,116.71933328088045,0.3204843409957225,0.5283248428027507,0.049825353731966865,158.21148838794537,0.5094707951576684
pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,29360128000,325.49909927664555,0.37234910069696436,0.7569016931576156,0.04287814413725969,264.7941397358816,0.6818870377483595
pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,58720256000,623.2566390931295,0.44586601700146816,0.821141938784754,0.03628186738819458,582.8403901848191,0.7868073595660162
pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,106954752000,623.3590709092869,0.45340836409850105,0.8341154553564903,0.03727824965490263,551.0385226612617,0.9052877866437645
pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,180355072000,553.5504007074005,0.47234810274855976,0.8299644585125173,0.0375466070235081,682.4337349262959,0.9727158695442873
pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,299892736000,454.11067453831754,0.49403866293571297,0.8177468837079099,0.03935636043477743,830.0020821069045,0.9912875266030524
