dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step0,0,0,Gram,ses-5,60,0.021046526133771344,0.01983446579384707,0.014364782043543384
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step1,1,2097152,Gram,ses-5,60,0.021046526133771344,0.01983446579384707,0.014364782043543384
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step4,4,8388608,Gram,ses-5,60,0.021102721445936893,0.019814599178659728,0.014325179727446642
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step16,16,33554432,Gram,ses-5,60,0.021492178244116252,0.02151772557854404,0.014483588991833619
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step256,256,536870912,Gram,ses-5,60,0.0074601365180582396,0.011022021469287383,0.004842341263377758
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step5000,5000,10485760000,Gram,ses-5,60,0.014972652096240902,0.015896525303736794,0.009732588554291901
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step14000,14000,29360128000,Gram,ses-5,60,0.01573572289067556,0.01522276470668442,0.010541242299106074
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step28000,28000,58720256000,Gram,ses-5,60,0.00843397219343728,0.014343672697542532,0.006011248335265543
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step51000,51000,106954752000,Gram,ses-5,60,0.015275238576480428,0.013890077688068003,0.010220591288129206
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step86000,86000,180355072000,Gram,ses-5,60,0.019279303885764206,0.019617225184287698,0.013109005375056288
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step143000,143000,299892736000,Gram,ses-5,60,0.02082964572786625,0.022168560115266682,0.01390999415546464
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step0,0,0,Gram,ses-7,60,0.014067195174474268,0.02335938718814141,0.009505194610252529
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step1,1,2097152,Gram,ses-7,60,0.014067195174474268,0.02335938718814141,0.009505194610252529
ds003604,pythia-160m-full,EleutherAI/pythia-160m@step4,4,8388608,Gram,ses-7,60,0.013427371900594308,0.02333876691390704,0.008939264738289371
