dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Gram,ses-5,60,0.022049656169162133,0.016974274907101936,0.014746752769766825
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Gram,ses-5,60,0.02270202644011294,0.014080556076490157,0.015376557345111829
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Gram,ses-5,60,0.011995754773962782,0.00850375388197179,0.008045018890943525
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Gram,ses-5,60,0.015778602978112424,0.014427166600686481,0.010419880362680567
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Gram,ses-5,60,0.0425275520927195,0.033799706215328434,0.028312462274003313
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Gram,ses-5,60,0.02998225594282387,0.026496614286915448,0.019682989847115896
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Gram,ses-5,60,0.05040843607886844,0.05085168438299259,0.03390660879618541
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Gram,ses-5,60,0.022724424063376707,0.023535364449081077,0.015299907701053614
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Gram,ses-5,60,0.0397247849302039,0.038964217269726,0.02668621232590151
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Gram,ses-5,60,0.04236499728434229,0.041185558148946755,0.02837250449518225
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Gram,ses-5,60,0.0352268314697492,0.03611602531465126,0.02329829805852839
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Gram,ses-7,60,0.0049523471359371974,0.019163753495341683,0.0032109813390054074
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Gram,ses-7,60,0.008077499412048864,0.015805926079881964,0.005672712407341758
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,Gram,ses-7,60,-0.0005607531716941587,0.009923425139773599,-0.000409436848677634
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,Gram,ses-7,60,0.01243803101065634,0.014778965604856056,0.00838355481886731
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,Gram,ses-7,60,0.021644445293943135,0.03571930203120435,0.014267692494402979
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,Gram,ses-7,60,0.018619218877911427,0.03019274800629686,0.012299074136174482
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,Gram,ses-7,60,0.02359970586835204,0.05457627717874508,0.0158045178577702
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,Gram,ses-7,60,0.004635263875191008,0.0256545940749139,0.0032786885245901644
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,Gram,ses-7,60,0.013605622357428728,0.04156814974474604,0.0091513287535171
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,Gram,ses-7,60,0.019490895422948847,0.044398391817211315,0.012725757154765214
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,Gram,ses-7,60,0.01906358555944294,0.03897358071889856,0.012434488507343994
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,Gram,ses-9,60,0.005339635584502037,0.019507149845133107,0.0033553381686483794
ds003604,parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,Gram,ses-9,60,0.007304941547045281,0.016302098217909573,0.005081232654025863
