family,model_ref,step,phenomenon,selectivity_index,mean_overlap_with_others,gini,entropy,max_t,mean_topk_t,layer_com,n_active_layers,n_units
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step0,0,Gram,0.5445364117622375,0.002044989775051125,0.42089884104758557,0.9710194209624491,4.24429988861084,2.717034101486206,0.5145466451707478,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step1,1,Gram,0.5445364117622375,0.002044989775051125,0.42089884104758557,0.9710194209624491,4.24429988861084,2.717034101486206,0.5145466451707478,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step4,4,Gram,0.5478845238685608,0.002729446735279985,0.4216148896327372,0.9709061327558614,4.243454456329346,2.6878774166107178,0.5045902766838303,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step16,16,Gram,0.5810595750808716,0.0027350513486994513,0.4172812039984189,0.9715730960716717,4.766136646270752,2.8090980052948,0.4970955482908409,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step256,256,Gram,0.5698560476303101,0.0061799103418041955,0.4178222621933045,0.9714591864439891,4.925440788269043,3.044400930404663,0.5616565173110313,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step5000,5000,Gram,0.5524870753288269,0.00686157360015457,0.41701464588336007,0.9714937153010552,6.0343523025512695,3.023128032684326,0.6175228835584893,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step14000,14000,Gram,0.5196268558502197,0.006884305964745211,0.41401718030397444,0.9719472718563598,4.269080638885498,2.8071300983428955,0.5610074553962945,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step28000,28000,Gram,0.5292683243751526,0.009633464209813859,0.41731810476562087,0.9714703352746779,4.5479559898376465,2.852243661880493,0.5381348836877582,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step51000,51000,Gram,0.5384721755981445,0.0041011715672786865,0.41926048843596225,0.9712429629936742,4.538703441619873,2.907317638397217,0.5899440354037789,24,245
polypythia-410m-seed2,EleutherAI/pythia-410m-seed2@step86000,86000,Gram,0.5625969767570496,0.008267554806514112,0.417702342548868,0.9713786714435225,5.689286231994629,3.191383123397827,0.6279093114327392,24,245
