family,params,n_checkpoints,n_rows,n_cells,rsa_mean,rsa_sd,rsa_sd_all_rows,rsa_abs_max,best_rsa,best_cell,best_step,frac_of_ceiling_mean,frac_of_ceiling_abs_max,seed_null_sd,null_max_p50,null_max_p95,best_percentile_vs_null,beats_null_max,p_equivalence_tost,equivalent_to_zero,mean_in_seed_sd,scale_trend_rho,scale_trend_p,scale_trend_n
pythia-70m-full,95592496.0,21,21,1,-0.005034801653427787,,0.009049256607678025,0.025458060847787,-0.025458060847787,Sem/ses-5,64,-0.006150191662394787,0.031097938775840696,0.0077235660279985,,,,False,,False,-0.6518752652824171,-0.09999999999999999,0.8728885715695383,5
pythia-160m-full,212654688.0,21,21,1,-0.0012834673216721142,,0.005645394878826088,0.0181688513532088,-0.0181688513532088,Sem/ses-5,56000,-0.001567801586648387,0.022193906691779813,0.0077235660279985,,,,False,,False,-0.16617548383990632,-0.09999999999999999,0.8728885715695383,5
pythia-410m-full,505997504.0,21,21,1,-0.0017368429909927045,,0.0044377028607728835,0.0084201995626117,-0.0084201995626117,Sem/ses-5,32,-0.002121616305345358,0.010285577210458323,0.0077235660279985,,,,False,,False,-0.22487578725895782,-0.09999999999999999,0.8728885715695383,5
pythia-1b-full,1078891008.0,21,21,1,0.006349856391524238,,0.007974296896423733,0.0246214006403205,0.0246214006403205,Sem/ses-5,33000,0.007756578416543725,0.030075928181100636,0.0077235660279985,,,,False,,False,0.8221404942361517,-0.09999999999999999,0.8728885715695383,5
pythia-1.4b-full,1515311488.0,21,21,1,-0.006410649344211907,,0.005652316745790069,0.0145097082226385,-0.0145097082226385,Sem/ses-5,4000,-0.007830839199090642,0.017724131490641316,0.0077235660279985,,,,False,,False,-0.8300115932165049,-0.09999999999999999,0.8728885715695383,5
