family,model_ref,step,phenomenon,selectivity_index,mean_overlap_with_others,gini,entropy,max_t,mean_topk_t,layer_com,n_active_layers,n_units
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,191,Gram,0.49598121643066406,0.0036429872495446266,0.40014250625683334,0.9709666652165083,4.244624137878418,2.753155469894409,0.4711092422165351,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-02,382,Gram,0.43724438548088074,0.0036630036630036634,0.4055620910058595,0.9701675622461521,4.085362911224365,2.6078884601593018,0.42341992732908607,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-03,573,Gram,0.5076643824577332,0.0055248618784530384,0.41590533445276395,0.9686248917414254,3.5245349407196045,2.6849846839904785,0.5941972227398788,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-04,764,Gram,0.49148011207580566,0.014753762910632759,0.4109989508581057,0.9693940567633057,3.5132787227630615,2.692142963409424,0.5790048919683217,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-05,1146,Gram,0.5418806672096252,0.0036630036630036634,0.41450245226506677,0.9687995398084867,4.498347282409668,2.833538770675659,0.5473453343091136,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-06,1337,Gram,0.5407854318618774,0.0036429872495446266,0.4130473687502738,0.9689932624505146,4.852171421051025,2.814385175704956,0.5209791173160625,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-07,1528,Gram,0.5495646595954895,0.005484497287775977,0.4120775216312129,0.9692112827953321,4.889463901519775,2.883108377456665,0.5291758310441005,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-08,1719,Gram,0.5543103218078613,0.0055248618784530384,0.4157665290706862,0.9686119240046902,5.06587028503418,2.8948659896850586,0.5499026683120856,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-09,1908,Gram,0.5599780678749084,0.0036630036630036634,0.41501373739620295,0.9687528351329756,5.065441131591797,2.8816800117492676,0.535708711722883,12,92
babylm-gpt2-5,BrainAlign/gpt2-babylm-5@checkpoint-01,191,Phon,0.5530481934547424,0.0018214936247723133,0.4133632097927258,0.9689667349010873,5.834125995635986,3.7413976192474365,0.6150214640664481,12,92
