family,model_ref,step,phenomenon,selectivity_index,mean_overlap_with_others,gini,entropy,max_t,mean_topk_t,layer_com,n_active_layers,n_units
pythia-1b-full,EleutherAI/pythia-1b@step0,0,Gram,0.5330520868301392,0.004613028625279774,0.41839570583684105,0.9721603123897294,4.092497825622559,2.8438713550567627,0.46282540859242616,16,327
pythia-1b-full,EleutherAI/pythia-1b@step1,1,Gram,0.5330520868301392,0.004613028625279774,0.41839570583684105,0.9721603123897294,4.092497825622559,2.8438713550567627,0.46282540859242616,16,327
pythia-1b-full,EleutherAI/pythia-1b@step4,4,Gram,0.533599853515625,0.004613028625279774,0.4183534855823783,0.9721676617528127,4.076592445373535,2.843686103820801,0.46198242702319336,16,327
pythia-1b-full,EleutherAI/pythia-1b@step16,16,Gram,0.5821317434310913,0.00930430653382319,0.42041225422142814,0.9717982567942833,4.651923179626465,2.916853904724121,0.5071509034072273,16,327
pythia-1b-full,EleutherAI/pythia-1b@step256,256,Gram,0.56638103723526,0.005136106831022085,0.42040589848937304,0.9718753398789022,4.762576103210449,2.8328857421875,0.465895203896768,16,327
pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,Gram,0.5485655665397644,0.005142486769848788,0.4162854276044764,0.9724148014499837,4.7848381996154785,3.033461809158325,0.6646445318902234,16,327
pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,Gram,0.529020369052887,0.012967212904434077,0.42001866085415096,0.9718973627679215,4.9219970703125,3.0455126762390137,0.6640745888798206,16,327
pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,Gram,0.5062137842178345,0.01825282965209114,0.41616525252275627,0.9724708120210284,4.318780899047852,2.8413760662078857,0.5984313030930317,16,327
pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,Gram,0.5093097686767578,0.014517534347228639,0.4161416285173537,0.9724299272325492,6.0609588623046875,2.8903307914733887,0.5652289758860508,16,327
pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,Gram,0.5137068629264832,0.012947531511805966,0.4166729535790189,0.9723445396460707,4.862211227416992,2.8835363388061523,0.6050259548541685,16,327
pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,Gram,0.5030508041381836,0.011389153757898923,0.4180622555203555,0.9721958718503965,4.798981666564941,2.85835337638855,0.5983819467421327,16,327
pythia-1b-full,EleutherAI/pythia-1b@step0,0,Phon,0.5180322527885437,0.00563866241285596,0.41338540335956586,0.9728463955695471,4.202743053436279,2.6195173263549805,0.5362256589241255,16,327
pythia-1b-full,EleutherAI/pythia-1b@step1,1,Phon,0.5180322527885437,0.00563866241285596,0.41338540335956586,0.9728463955695471,4.202743053436279,2.6195173263549805,0.5362256589241255,16,327
pythia-1b-full,EleutherAI/pythia-1b@step4,4,Phon,0.5180343985557556,0.00563866241285596,0.4133662288896516,0.972848543166821,4.213610649108887,2.6205203533172607,0.5342536843116309,16,327
pythia-1b-full,EleutherAI/pythia-1b@step16,16,Phon,0.5440625548362732,0.002555454297766796,0.4176890479191032,0.9721909537663884,4.703551292419434,2.7514102458953857,0.5171399094359738,16,327
pythia-1b-full,EleutherAI/pythia-1b@step256,256,Phon,0.5381379723548889,0.003590548303036605,0.4150520346249883,0.9726105106735138,3.540682077407837,2.545958995819092,0.48735286614818574,16,327
pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,Phon,0.525501012802124,0.00772324144182953,0.41467509169416716,0.9726360449523156,4.420218467712402,2.966775894165039,0.49566497935312825,16,327
pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,Phon,0.5470259189605713,0.003069057720533093,0.4162995182171264,0.9723814341318392,4.399826526641846,2.851651430130005,0.43287011667037933,16,327
pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,Phon,0.5488747358322144,0.0056481663270841415,0.4148685901532677,0.9726282864084068,5.199340343475342,2.9621291160583496,0.43097359333341756,16,327
pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,Phon,0.5386703610420227,0.011356909664191034,0.41674055548262645,0.9723727199308462,5.101531028747559,2.844383478164673,0.4732723926339701,16,327
pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,Phon,0.5293338894844055,0.003069057720533093,0.41742120596096244,0.9722737191916428,5.154306888580322,2.855466842651367,0.49368704140216924,16,327
pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,Phon,0.5417345762252808,0.006676968056123025,0.4168048827664077,0.9723277959280483,4.6589813232421875,2.903651714324951,0.4687970305408857,16,327
pythia-1b-full,EleutherAI/pythia-1b@step0,0,Plaus,0.5394139289855957,0.003584241461523285,0.4184175412061558,0.9721654348978012,4.014151096343994,2.753126859664917,0.4451692541378387,16,327
pythia-1b-full,EleutherAI/pythia-1b@step1,1,Plaus,0.5394139289855957,0.003584241461523285,0.4184175412061558,0.9721654348978012,4.014151096343994,2.753126859664917,0.4451692541378387,16,327
pythia-1b-full,EleutherAI/pythia-1b@step4,4,Plaus,0.5381461381912231,0.003584241461523285,0.41842505225040605,0.9721634763962181,4.015349388122559,2.7534561157226562,0.44484720592383303,16,327
pythia-1b-full,EleutherAI/pythia-1b@step16,16,Plaus,0.5257207751274109,0.00982107789805218,0.42186112141199383,0.9716927301414072,4.991429805755615,2.73917293548584,0.45051322764123825,16,327
pythia-1b-full,EleutherAI/pythia-1b@step256,256,Plaus,0.5392501950263977,0.0010224948875255625,0.41968920933651643,0.9719663077857643,3.7551116943359375,2.5419371128082275,0.43593575818744007,16,327
pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,Plaus,0.5471686124801636,0.0025617465739977223,0.41727503093449547,0.9723580777539171,4.633086204528809,3.0357296466827393,0.6447334937277738,16,327
pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,Plaus,0.5441948175430298,0.015095461068117393,0.4156407953419473,0.9724991800071584,7.276207447052002,3.116682529449463,0.6336961450344835,16,327
pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,Plaus,0.5602717995643616,0.013076993682304769,0.41565078478648,0.9724508925782525,6.214114665985107,3.1726596355438232,0.5935350326895263,16,327
pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,Plaus,0.558506429195404,0.015578444681460912,0.41477955308592307,0.9725955396838805,5.240440845489502,3.086540460586548,0.5578269668314976,16,327
pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,Plaus,0.5523103475570679,0.007781199456247776,0.4178976946916275,0.9721910810364545,5.205411911010742,3.1409237384796143,0.5917566885948714,16,327
pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,Plaus,0.5575754642486572,0.012414743579413896,0.41915435546611024,0.9720471842501097,5.35836935043335,3.2657220363616943,0.6247249328819383,16,327
pythia-1b-full,EleutherAI/pythia-1b@step0,0,Sem,0.5585611462593079,0.004609875249099472,0.41444075245220224,0.9726460136794387,4.558117389678955,2.825483560562134,0.5180946167336592,16,327
pythia-1b-full,EleutherAI/pythia-1b@step1,1,Sem,0.5585611462593079,0.004609875249099472,0.41444075245220224,0.9726460136794387,4.558117389678955,2.825483560562134,0.5180946167336592,16,327
pythia-1b-full,EleutherAI/pythia-1b@step4,4,Sem,0.5595505237579346,0.004609875249099472,0.4144501738287618,0.9726449626075757,4.557264804840088,2.8251848220825195,0.5208894668613544,16,327
pythia-1b-full,EleutherAI/pythia-1b@step16,16,Sem,0.5591999292373657,0.005129799989508765,0.4167232744532696,0.9723749430157339,4.215594291687012,2.7848806381225586,0.5329968543176081,16,327
pythia-1b-full,EleutherAI/pythia-1b@step256,256,Sem,0.5425540804862976,0.0046130431905621674,0.4153384509735836,0.9725332788623999,4.824413776397705,2.7287378311157227,0.40923588576657244,16,327
pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,Sem,0.5196822881698608,0.00719376882113084,0.4123641633973304,0.9729463107864516,4.064322471618652,2.9133901596069336,0.5926737461308786,16,327
pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,Sem,0.5401116609573364,0.011389153757898923,0.41430466121496645,0.9727507415126779,4.686456203460693,2.929844379425049,0.5969547503979021,16,327
pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,Sem,0.5717735290527344,0.008753726893261779,0.41336421130669865,0.9727429282959159,6.685013771057129,3.13014554977417,0.5688991837745692,16,327
pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,Sem,0.5548216104507446,0.008225723926350023,0.41393744162582324,0.9727267224840795,4.948868751525879,3.0410377979278564,0.6275513577561057,16,327
pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,Sem,0.5755794644355774,0.006184122200938908,0.4084641255895467,0.9734234935858419,4.653043746948242,3.1070406436920166,0.6085809810588868,16,327
pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,Sem,0.548021137714386,0.008742495290579015,0.4102866037693673,0.9731671132705424,5.431271553039551,3.0888149738311768,0.6283225646279595,16,327
