dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-10,10,5242880,Phon,ses-5,72,0.011261330651705505,0.0012337852106517819,0.007476211913796323
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-20,20,10485760,Phon,ses-5,72,0.0005229671548918211,-0.009272302982735937,0.0003289141240134873
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-30,30,15728640,Phon,ses-5,72,-0.01459829814968765,-0.019183562828437167,-0.010118549960340428
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-50,50,26214400,Phon,ses-5,72,-0.013611317914720686,-0.015490388487849765,-0.00922062052681385
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-70,70,36700160,Phon,ses-5,72,-0.0009922893929760034,-0.0069809128718118394,-0.0004557022500298595
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-100,100,52428800,Phon,ses-5,72,-0.01674448215769528,-0.008469145647701907,-0.01124494302190617
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-300,300,157286400,Phon,ses-5,72,-0.002781566188030765,0.00014203304442545785,-0.0015759702813532641
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-640,640,335544320,Phon,ses-5,72,-0.01949755150478824,-0.012547265560595863,-0.013083677100655684
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1100,1100,576716800,Phon,ses-5,72,-0.017402724330331514,-0.019667318401683873,-0.011662057581409308
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1850,1850,969932800,Phon,ses-5,72,-0.014972669244331866,-0.01160399661652839,-0.00988763632020433
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-4000,4000,2097152000,Phon,ses-5,72,-0.003794895311405886,-0.00562441733329248,-0.002478187236049478
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-10,10,5242880,Phon,ses-7,72,0.013610064642987097,0.0020405928353451393,0.009017882025792501
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-20,20,10485760,Phon,ses-7,72,0.0002670941961729788,-0.00893753459111626,0.0003466767117162641
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-30,30,15728640,Phon,ses-7,72,-0.016576139881452498,-0.01915761220758705,-0.011036691993666718
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-50,50,26214400,Phon,ses-7,72,-0.012267572753385286,-0.015218549373288235,-0.00817262785235002
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-70,70,36700160,Phon,ses-7,72,0.001081864546829391,-0.007351756837072711,0.0008360666280789761
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-100,100,52428800,Phon,ses-7,72,-0.015640386409976923,-0.008010843052580832,-0.010607327373678907
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-300,300,157286400,Phon,ses-7,72,-0.006139079006462078,0.0009549541232527175,-0.00396901959703426
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-640,640,335544320,Phon,ses-7,72,-0.01996946220891852,-0.012157834205202164,-0.013283965589580097
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1100,1100,576716800,Phon,ses-7,72,-0.018618324612764636,-0.01964453390201157,-0.012387873665126222
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-1850,1850,969932800,Phon,ses-7,72,-0.013428416415242499,-0.011171674744023767,-0.008795543427995675
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-4000,4000,2097152000,Phon,ses-7,72,-0.007431010292490519,-0.004458701216742832,-0.004890836648505952
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-10,10,5242880,Phon,ses-9,72,0.007352631224422302,0.0015274415776008587,0.00481733628559791
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-20,20,10485760,Phon,ses-9,72,-0.0018528487162934894,-0.009094633040678101,-0.0014246820343675444
ds003604,parc-mamba-seed2,jmichaelov/parc-mamba-seed2@checkpoint-30,30,15728640,Phon,ses-9,72,-0.016375843487717836,-0.019176671345560392,-0.011023216927133577
