dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-10,10,5242880,Phon,ses-5,72,0.01819048969332933,0.0213515214925575,0.01220657276995305
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-20,20,10485760,Phon,ses-5,72,0.02975887048252625,0.025686210486266618,0.019940648456951756
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-30,30,15728640,Phon,ses-5,72,0.02704079501177441,0.029620147959924133,0.018017388960857996
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-50,50,26214400,Phon,ses-5,72,-0.007433274661316518,-0.0014095422543315339,-0.005007824726134585
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-70,70,36700160,Phon,ses-5,72,-0.012093333488698786,-0.015968155409679465,-0.007850451261603103
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-100,100,52428800,Phon,ses-5,72,-0.0033075910672496663,-0.004621640148560531,-0.002812001384256835
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-300,300,157286400,Phon,ses-5,72,-0.01638281481173593,-0.011818382088741329,-0.01064407755513293
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-640,640,335544320,Phon,ses-5,72,-0.03884115611141127,-0.03116528662029641,-0.025993403342429004
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1100,1100,576716800,Phon,ses-5,72,-0.05540838224138243,-0.04544288767662305,-0.0368206193018078
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1850,1850,969932800,Phon,ses-5,72,-0.018839049192032994,-0.020126605318269257,-0.01245279898569499
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-4000,4000,2097152000,Phon,ses-5,72,-0.019331832906928106,-0.023577076093752654,-0.013020589289159614
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-10,10,5242880,Phon,ses-7,72,0.016371538240610068,0.021404422169817444,0.010838853516839239
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-20,20,10485760,Phon,ses-7,72,0.031016730599155044,0.02636098697996598,0.02081346526648475
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-30,30,15728640,Phon,ses-7,72,0.03198942037443498,0.030638259890844653,0.021323067782647174
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-50,50,26214400,Phon,ses-7,72,-0.005987231194726805,-0.0019810554379183537,-0.004044357469015003
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-70,70,36700160,Phon,ses-7,72,-0.013295174370969606,-0.016240591650997203,-0.008908243984454672
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-100,100,52428800,Phon,ses-7,72,-0.007286416222084868,-0.004916995401284005,-0.005257725960021927
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-300,300,157286400,Phon,ses-7,72,-0.01664214145391328,-0.012631077136984881,-0.011217992888839887
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-640,640,335544320,Phon,ses-7,72,-0.038316012977844385,-0.031082667869408998,-0.025595888879701344
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1100,1100,576716800,Phon,ses-7,72,-0.056607317746578185,-0.045134019910815525,-0.03814056331903139
ds003604,parc-pythia-seed2,jmichaelov/parc-pythia-seed2@checkpoint-1850,1850,969932800,Phon,ses-7,72,-0.02008528492588509,-0.0190869153087243,-0.013173715045218035
