family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step0,0,0,9.815263393261665,0.1133534519947194,0.024157850817843565,0.2487091785428495,39.65469425429587,
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step1,1,2097152,9.815263393261665,0.1133534519947194,0.024157850817843565,0.2487091785428495,39.65469425429587,1.0
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step4,4,8388608,9.814689006406917,0.11327576309036896,0.0241329691403722,0.24870821978757562,39.655579787035926,0.9999997580630139
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step16,16,33554432,10.31607288164051,0.1301550320308518,0.032556435486441625,0.24933136911520537,39.92355672499861,0.9993101873535717
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step256,256,536870912,11.79034068615614,0.12996370554447234,0.02867640981980636,0.1505055211099562,80.19522390831152,0.7378712769143744
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step5000,5000,10485760000,32.35267327979889,0.27840585981524607,0.33941129774738804,0.09374292436395444,91.6875931331565,0.6616727653364183
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step14000,14000,29360128000,60.13915562887905,0.35669468042497604,0.5599437245318394,0.05310689547093791,232.45941411567296,0.7521600811141708
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step28000,28000,58720256000,78.92212648813262,0.39085976129106115,0.6227073662269971,0.035222470387073615,407.96924281708453,0.7548027942917591
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step51000,51000,106954752000,74.80612464926115,0.40313230821076146,0.6255145191535904,0.03333403984347562,504.38496547764004,0.7765990058212912
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step86000,86000,180355072000,56.177452035802524,0.3630382264243061,0.5122961436601601,0.03400056384323597,401.43330624636155,0.7727563698473044
polypythia-70m-seed3,EleutherAI/pythia-70m-seed3@step143000,143000,299892736000,38.8506364322023,0.35799465857318474,0.4846631653009789,0.028476878211288692,490.99617649567966,0.8444075753145942
