family,model_ref,step,phenomenon,selectivity_index,mean_overlap_with_others,gini,entropy,max_t,mean_topk_t,layer_com,n_active_layers,n_units
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,10,Gram,0.5500908493995667,0.0055248618784530384,0.4091347896919315,0.9718015568923277,4.209334850311279,2.746037721633911,0.49477068425625054,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,20,Gram,0.6299676895141602,0.0018214936247723133,0.4202596273567207,0.9702748386004298,4.2933454513549805,2.8909926414489746,0.4639320159428174,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,30,Gram,0.6573604941368103,0.0027247956403269754,0.41683636520757616,0.9706659924933456,4.235649108886719,2.9020936489105225,0.4886096175093052,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,50,Gram,0.5282156467437744,0.011055398648246992,0.4295037921482957,0.969002477714519,4.458252906799316,2.6160924434661865,0.3553356656015641,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-70,70,Gram,0.5345587730407715,0.008224223315173237,0.41239757695727497,0.9712699617736543,4.075857639312744,2.588876485824585,0.3231620962529866,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-100,100,Gram,0.5038682818412781,0.015692428271330227,0.4082582023385273,0.9718461656570238,4.885551929473877,2.571000576019287,0.2949517801161519,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-300,300,Gram,0.5379409193992615,0.00546448087431694,0.4002430774057528,0.9729245078769836,3.918583869934082,2.961214780807495,0.48461819670807954,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-640,640,Gram,0.6146544218063354,0.0018214936247723133,0.41641886991908994,0.9707886258300247,6.169683456420898,3.8409738540649414,0.6816908557871841,22,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1100,1100,Gram,0.6308190822601318,0.004591368227731864,0.41970564469703764,0.9703349828967336,5.182858467102051,4.080915927886963,0.7359172411106571,22,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1850,1850,Gram,0.6279192566871643,0.0,0.4265517463406839,0.9694242234171242,5.868810176849365,3.947439193725586,0.7435981414205671,19,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-4000,4000,Gram,0.5672930479049683,0.0,0.42843264389463914,0.9690914586950166,6.119574069976807,3.8858463764190674,0.7260955337081798,22,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,10,Phon,0.5785247087478638,0.0018165304268846503,0.4165737586696738,0.9707424060599649,4.789846897125244,2.817582607269287,0.5296858721552532,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,20,Phon,0.5303407311439514,0.0018214936247723133,0.41619862815045255,0.9708134416880516,4.712761878967285,2.549421787261963,0.45042014457093915,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,30,Phon,0.4930107891559601,0.0036380240516569635,0.4191604226522237,0.9703856864577182,4.547739028930664,2.4698967933654785,0.3987920506615821,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,50,Phon,0.4959290027618408,0.013840534499302773,0.4273975539241193,0.9691823133027354,4.5715861320495605,2.4923348426818848,0.32717951753253777,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-70,70,Phon,0.5327250957489014,0.012850869204460366,0.41678239444738174,0.9707167099802242,4.480569839477539,2.5044405460357666,0.40896740716394275,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-100,100,Phon,0.46669891476631165,0.02035532159614206,0.42712523048032885,0.9691774820068519,4.931067943572998,2.379345417022705,0.33657168278873467,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-300,300,Phon,0.4817233979701996,0.0036429872495446266,0.41466871926316035,0.9710208823810426,3.646784782409668,2.4334073066711426,0.26434413795795614,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-640,640,Phon,0.4224035143852234,0.013182674199623353,0.4000747893502897,0.9730539188060793,3.699465036392212,2.438943386077881,0.353798359136726,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1100,1100,Phon,0.4985295832157135,0.0009082652134423251,0.4167750207233501,0.9708158533666943,3.964918375015259,2.466750144958496,0.2981362978667508,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1850,1850,Phon,0.48142969608306885,0.0018214936247723133,0.41436657530219034,0.9712056473761942,3.600691556930542,2.5224246978759766,0.3756817052052614,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-4000,4000,Phon,0.4865824282169342,0.0,0.42119572536865735,0.9701057973198074,4.578943729400635,2.6014139652252197,0.33236087276796844,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,10,Plaus,0.5855767726898193,0.0009082652134423251,0.41266436886971497,0.9712480131019237,4.215696334838867,2.858081340789795,0.5007456061873068,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,20,Plaus,0.6542364358901978,0.0,0.42144010572669316,0.9700847684379108,4.896859169006348,3.3166842460632324,0.6290303174046048,23,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,30,Plaus,0.666171133518219,0.0018165304268846503,0.4174418077023511,0.9705300358887778,4.367599010467529,3.44968318939209,0.6021974799551782,23,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,50,Plaus,0.6170687675476074,0.006433127091895363,0.4265827790026898,0.9692342979829967,3.9379498958587646,3.0205576419830322,0.5280443425988682,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-70,70,Plaus,0.5160133838653564,0.01286625692955143,0.4240411832067765,0.9697353962091043,3.9742000102996826,2.650329828262329,0.3638331684730141,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-100,100,Plaus,0.5031482577323914,0.006412861852504177,0.42232423732649177,0.96984414911699,4.03827428817749,2.472337007522583,0.3248863222455733,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-300,300,Plaus,0.4947813153266907,0.00546448087431694,0.4065502308749605,0.9721216469889677,3.806513547897339,2.477172613143921,0.33446255744036923,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-640,640,Plaus,0.5413376092910767,0.0009082652134423251,0.41641928447588733,0.9706884297254594,4.4254374504089355,2.9772677421569824,0.5042795369542614,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1100,1100,Plaus,0.5274870991706848,0.0009082652134423251,0.42698770792463964,0.9692609101964146,4.7506561279296875,2.819640874862671,0.5715498329804396,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-1850,1850,Plaus,0.5304229259490967,0.0036630036630036634,0.42139620844288583,0.9701561488504638,3.9534752368927,3.006105422973633,0.6100646824433958,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-4000,4000,Plaus,0.5689605474472046,0.0,0.40880280431817173,0.9718344667576884,4.018037796020508,3.1889820098876953,0.6307456799294844,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-10,10,Sem,0.5380324721336365,0.006433127091895363,0.41826575587075915,0.9705202251668051,4.400661468505859,2.749389886856079,0.4324011359036764,24,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-20,20,Sem,0.5523263812065125,0.0,0.4255960564282389,0.9694431442264957,4.362537384033203,2.797267198562622,0.3893532889370636,23,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-30,30,Sem,0.5082593560218811,0.0027297588382146384,0.4327758762568418,0.9684685350568832,4.280052661895752,2.6507184505462646,0.2795003610016255,22,184
parc-mamba-seed0,jmichaelov/parc-mamba-seed0@checkpoint-50,50,Sem,0.5652121305465698,0.0036479912408395854,0.41221031264707314,0.9713812869459988,5.043612480163574,2.7912607192993164,0.3500900088668068,24,184
