family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Phon,ses-5,72,-0.0080467138067151,-0.012451342815277,-0.004613372778528,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Phon,ses-5,72,-0.0051909322297585,-0.0090326861411102,-0.0028561016020016,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Phon,ses-5,72,-0.0056111612844987,-0.0100360699131475,-0.0030337274790294,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Phon,ses-7,72,-0.0483413388760138,-0.0060291220577254,-0.0330329005999467,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Phon,ses-7,72,-0.0585375868930427,-0.0204697711574636,-0.0391334307213141,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Phon,ses-7,72,-0.0589806004853891,-0.0299207956798052,-0.0388339167424639,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Phon,ses-7,72,-0.0589665155507685,-0.0306596128492408,-0.0392596063443063,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Phon,ses-7,72,-0.0345050479058269,-0.0167375515230531,-0.0231072890922398,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Phon,ses-7,72,-0.0266339473635429,-0.0169157473680238,-0.0177907628418915,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Phon,ses-7,72,-0.0224451151148951,-0.0102564723710731,-0.0148862735009754,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Phon,ses-7,72,-0.0162130094269784,-0.006180486202004,-0.0109056163464807,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Phon,ses-7,72,-0.0181890653902467,-0.0077551758279214,-0.0121612475461597,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Phon,ses-9,72,-0.0312746106610573,-0.0079271266195368,-0.0200539615164349,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Phon,ses-9,72,-0.0486414227198209,-0.0165201963108073,-0.0327474741906538,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Phon,ses-9,72,-0.0417015354134546,-0.0263313019674019,-0.0277806871671428,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Phon,ses-9,72,-0.0305074078653673,-0.0265090188395195,-0.0203859381555696,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Phon,ses-9,72,-0.0082984985412984,-0.0111321419925143,-0.0052246507967133,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Phon,ses-9,72,-0.0108734078378227,-0.0128873716714396,-0.0071405602565162,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Phon,ses-9,72,-0.0071492095561639,-0.0060730667225827,-0.0044504469740819,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Phon,ses-9,72,-0.0041243951099967,-0.0021873733377696,-0.0024677746846375,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Phon,ses-9,72,-0.0035507013505163,-0.0037718669681932,-0.0020610726765463,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Plaus,ses-5,60,-0.021408389492894,-0.0350821904179647,-0.014506583885051,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Plaus,ses-5,60,-0.0493197990591277,-0.0465643337308166,-0.0330583527352744,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Plaus,ses-5,60,-0.0560247667075192,-0.0517371372364243,-0.0379332700973769,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Plaus,ses-5,60,-0.0529975342434908,-0.0432874098201693,-0.0353603970451562,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Plaus,ses-5,60,-0.0515781243625435,-0.0408277103367898,-0.0342170398546211,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Plaus,ses-5,60,-0.0473403468875724,-0.034277833897397,-0.031515139901569,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Plaus,ses-5,60,-0.0395376078843875,-0.0283056489520442,-0.0260398003276772,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Plaus,ses-5,60,-0.0378714476077853,-0.0251834666948266,-0.0249590403464563,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Plaus,ses-5,60,-0.0401089809919432,-0.0266545660393415,-0.0264984206979588,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Plaus,ses-7,60,-0.079153229828434,-0.0437453687042098,-0.0534714304420448,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Plaus,ses-7,60,-0.0707508577599928,-0.0509831368614079,-0.0484125539342026,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Plaus,ses-7,60,-0.0918704336879383,-0.0578479098886284,-0.0621839399833287,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Plaus,ses-7,60,-0.0926614008844497,-0.0489504848928614,-0.0621583901019759,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Plaus,ses-7,60,-0.0834452506681132,-0.0454046510449425,-0.0561196756442562,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Plaus,ses-7,60,-0.0757386569793231,-0.0378250313420336,-0.0513431253253617,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Plaus,ses-7,60,-0.0526906716566263,-0.0291498675580578,-0.0358624522137375,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Plaus,ses-7,60,-0.0513167213768288,-0.0262147657489481,-0.0351087307138317,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Plaus,ses-7,60,-0.0561288193567358,-0.0281261222466629,-0.038390612973591,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Plaus,ses-9,60,-0.0673574447138068,-0.0459208365368188,-0.0461756618217704,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Plaus,ses-9,60,-0.0548284652865593,-0.0503979142722054,-0.0375934566753855,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Plaus,ses-9,60,-0.0591905268484178,-0.0546785264920363,-0.0397294267564745,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Plaus,ses-9,60,-0.0571119365206345,-0.0464192170602726,-0.0384902575108666,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Plaus,ses-9,60,-0.0527232033929088,-0.0416672030204556,-0.0357065979374858,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Plaus,ses-9,60,-0.051988022508486,-0.0360010021247337,-0.0356567756688479,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Plaus,ses-9,60,-0.0372731151194934,-0.0297812235966374,-0.0258583961700727,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Plaus,ses-9,60,-0.0354419287218794,-0.0271493059318387,-0.024657551746494,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Plaus,ses-9,60,-0.0391302113473814,-0.028746046711001,-0.0273671166639519,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Sem,ses-5,72,-0.0110424809497037,0.0069522159848719,-0.0074149616113729,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Sem,ses-5,72,-0.0053830370842207,0.0057405984518489,-0.0036572555576993,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Sem,ses-5,72,0.0047116506493832,0.0062675360057924,0.0028389515173231,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Sem,ses-5,72,0.0124213917373483,0.0120912263326557,0.0085297171154782,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Sem,ses-5,72,0.0191824549890852,0.012597362534444,0.0126843251288553,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Sem,ses-5,72,0.0192785113687214,0.0208254633248009,0.0130181392770626,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Sem,ses-5,72,0.0084535499570407,0.0170212712949674,0.005638090338071,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Sem,ses-5,72,0.013426853418671,0.020182936803879,0.0089529567052237,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Sem,ses-5,72,0.0106676477829696,0.0185878335286439,0.0070793099540928,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Sem,ses-7,72,0.0402546274480716,0.0109924970397881,0.0269182829090218,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Sem,ses-7,72,0.0227650120062749,0.0087238515580775,0.0151600623528078,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Sem,ses-7,72,0.0291243456151052,0.0088247026910835,0.0197575100527058,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Sem,ses-7,72,0.0236755484144457,0.0139755648576654,0.0155869769606987,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Sem,ses-7,72,0.0197955089546391,0.0143564560781747,0.0131167522639643,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Sem,ses-7,72,0.0317913452323795,0.0233325015919264,0.0210970541667049,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Sem,ses-7,72,0.0303174092835262,0.020102191001289,0.0201433869579731,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Sem,ses-7,72,0.0304950641448582,0.0228828499506403,0.0203467379620186,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Sem,ses-7,72,0.032004985664429,0.0215408689686687,0.021375130539707,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,ds003604,191,,Sem,ses-9,72,0.0375488956978289,0.0108563577518593,0.0251842868474163,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,ds003604,382,,Sem,ses-9,72,0.0248629658924936,0.0109679199451293,0.0168707832994925,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,ds003604,573,,Sem,ses-9,72,0.0310071506877556,0.0101346735146487,0.0217303822937625,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,ds003604,764,,Sem,ses-9,72,0.0187354156924661,0.013697391609585,0.0126867751409522,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,ds003604,1146,,Sem,ses-9,72,0.023207294762983,0.0149008224013068,0.0155330766945661,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,ds003604,1337,,Sem,ses-9,72,0.033656746787344,0.0234426798242099,0.0224990735891758,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,ds003604,1528,,Sem,ses-9,72,0.0294262418163161,0.0202133314314877,0.0198536730275105,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,ds003604,1719,,Sem,ses-9,72,0.0303318506532271,0.0230863323370588,0.0204404509247264,,
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,ds003604,1908,,Sem,ses-9,72,0.0310453036137188,0.0215310271901387,0.0208759405749565,,
