family,model_ref,step,layer,per,gini,hoyer,norm,condition_number
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,0,0.0582148078806152,0.3294871970113259,0.1554042987948412,23.2905207243423,285.28401185085136
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,1,0.0630721685681467,0.3369349565727972,0.1590385788113174,36.57442395347393,332.0440339914304
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,2,0.0603775419596191,0.3391652742478668,0.1602530723849878,47.96783282330022,387.65683261126605
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,3,0.0580692798538281,0.344537569702275,0.162505375072066,59.77141384299647,452.4141276234188
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,4,0.0537511890619536,0.3565299160587586,0.1724000198053109,72.060487446654,510.70258707254
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,5,0.0516645492661753,0.3555929436316732,0.1704063896421111,82.7548610284627,572.9319118811069
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,6,0.0491149988584879,0.3546896747611964,0.1696288688709734,91.9295718563529,623.638903309878
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,7,0.0453772310319521,0.3535782133614451,0.1684525239753594,100.88964993352792,680.4863793634972
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,8,0.0423740839730745,0.3533844675388684,0.1679698209150766,109.63423383900296,755.6748831769144
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,9,0.0405995833962798,0.3503451564242174,0.1656732702281967,116.5960109517414,798.5475321520521
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,10,0.0371827713530956,0.3524584783878448,0.1658242505463542,127.01080252703936,883.5815223749166
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,11,0.0343495675087987,0.3528705809673827,0.1655488474615075,136.0493652052322,966.0517169161836
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,0,0.0606674831385517,0.3430065553611446,0.1653114042206676,30.400822519704505,347.03814599207703
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,1,0.0524915981151176,0.3568272207613521,0.1760640249006541,40.76091180112894,403.0042277620361
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,2,0.0506538850228344,0.3602221002062698,0.1784444247321163,49.69130943457228,429.0911857157682
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,3,0.0492234813592815,0.3616530181998434,0.1770353132374706,60.51470559874447,484.2073200826079
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,4,0.0482935234647735,0.3720867249050306,0.1833338329715463,69.81012635286585,521.083421394998
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,5,0.0472493994831339,0.3766059531137933,0.1849164466308968,77.36710806204336,557.7046706319492
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,6,0.0472341306870467,0.3660086712334407,0.1775915196217527,82.13491469545029,599.0212089372802
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,7,0.045312454572589,0.3635492050843108,0.1794445085673536,84.59482090658514,642.0765693721883
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,8,0.0458648180520931,0.3536558700669583,0.1727204675252288,85.07869430615217,661.8091080727066
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,9,0.0457736308332542,0.3522610025635358,0.1724082057857356,88.03666407930392,676.0719823967452
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,10,0.0438627172617593,0.3541583345917085,0.1750367987631705,95.0173118299268,722.7321680816921
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,11,0.0426124028187022,0.3492751397804867,0.1716012182944902,103.06598273735392,769.0701780192142
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,0,0.0713581388130749,0.3449158636058189,0.1684305567142411,31.355032721516327,302.8726190108165
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,1,0.0553447983458864,0.3497873309871398,0.1728634804195538,38.59889404377531,363.08285649558246
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,2,0.0499360744571773,0.3540800346164363,0.1776609746298307,44.601396081941886,384.9745172653468
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,3,0.0481906395161755,0.3542584364783179,0.1742633691241019,52.610979314348015,409.65180075502457
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,4,0.045412640848915,0.3545413169614287,0.1736521528458225,59.58095866758231,432.177858399766
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,5,0.0452760100746767,0.3537974348822503,0.1727927963813772,65.35039896890349,448.2914792170245
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,6,0.0466556119673387,0.3471888944133749,0.1683353697412739,68.21329749674368,457.48310256595175
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,7,0.0460959231714364,0.3450395851460945,0.1688585688307895,70.72179337913089,472.47204179892896
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,8,0.0474262499092818,0.3256483322896685,0.1547298335057619,71.00097074055475,474.3715732746178
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,9,0.0496727363480387,0.3178130017092432,0.1491127272288634,72.64514470964222,465.8652644548512
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,10,0.0509692043425641,0.3118283945616412,0.1439182259810583,79.3125477494945,492.6210555359823
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,11,0.0501371186049271,0.3088071300426853,0.1416464228254932,86.55396538312343,518.6064321281486
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,0,0.0816790232474245,0.3451966900228984,0.1703517342127763,34.43977640978692,274.61570210432865
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,1,0.0604285055860732,0.3537879039547165,0.1776199081097892,42.03071479988014,319.04171371314794
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,2,0.0565326582985161,0.3623785151158608,0.1883618120691085,49.56924146212754,331.64765726419773
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,3,0.0557528299506723,0.358979988331307,0.1856033826325437,57.08573652749475,347.1794128511868
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,4,0.0519350471834149,0.3578381144749509,0.1825195410118875,63.87615504418139,367.63049450423966
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,5,0.0522316059559336,0.3584712587063803,0.1819171066013035,68.44781347158892,386.0786079522931
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,6,0.05300521355104,0.3468238603572817,0.1740175390018155,70.63374319261605,387.33208230311567
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,7,0.0541980977733014,0.3450722438027236,0.1742926697730531,72.51234426242125,378.78014806599344
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,8,0.0552677101649183,0.3304970709565397,0.1642239744897374,71.96805089761882,383.69704970688485
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,9,0.059429301809652,0.3202849536999836,0.1561507027371712,73.60736614880749,374.8888232610532
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,10,0.0631166177686042,0.3212152130066379,0.1579498348467855,81.63541973857035,381.1563137561838
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,11,0.0628743057125789,0.3207415168848058,0.1558435186217613,89.4125590458418,394.343332067355
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,0,0.1000680078143492,0.3374913994114616,0.1688863276413887,29.729046974496555,221.08827237256008
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,1,0.079226937165523,0.3362877510718694,0.1667579709641291,36.24680308484153,247.50372103476303
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,2,0.0722926869720115,0.3392623327754795,0.1691184236104926,41.46773121284754,252.4768518946776
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,3,0.069226251250572,0.3383001293769374,0.1655557556278182,47.02329253846113,266.99517643263863
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,4,0.0660200219794426,0.3350375649721704,0.1627699393403645,51.56315366568577,274.0007335857703
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,5,0.0681984685913384,0.3298355581184665,0.1613475709969344,55.243494129039306,278.33771897126854
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,6,0.0708252695542204,0.3207676860972104,0.1545989196935829,57.02658179259274,269.3000150751659
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,7,0.0727103922968324,0.3173428954913319,0.150813278441889,59.23590433544677,266.83106230382856
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,8,0.0750953193691157,0.3079901896875163,0.1430528621083165,59.365610496580686,253.2454505882284
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,9,0.0811810936735983,0.2964284703131358,0.1346725509780678,61.32558770926235,240.9896476810806
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,10,0.0892796276506801,0.282719758202866,0.1235725190584592,69.68470869734239,246.8606800246232
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,11,0.0910856024908946,0.27520255200922,0.1198595290294826,76.8113996655072,252.5225415586923
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,0,0.1002505500150552,0.3334760414857672,0.1679951656392521,28.22435753762436,206.7477871575305
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,1,0.0780701600603412,0.3310837077331204,0.1659396395952233,34.04661688783315,233.8257794816212
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,2,0.0652119107419356,0.3340103484131047,0.166765264193659,38.454161638244,247.3540922411352
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,3,0.0595677978939366,0.3313758717179255,0.1625743607672662,43.03978141743731,273.0452645182051
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,4,0.0575094037350461,0.3274135324573377,0.1587995879903851,47.02199319907045,285.44190026889487
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,5,0.0612806018037041,0.3232231574091893,0.1569125581264548,50.47021939770014,282.0445972925692
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,6,0.0637681973702422,0.3194425116562294,0.1546232189650458,52.64850962806345,272.04947578688035
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,7,0.065545667622605,0.3128399083851499,0.1487915025607611,55.04524259688471,269.5200279386497
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,8,0.0682561642965503,0.2998946454465912,0.138524073543218,55.22446558338813,256.2195281122773
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,9,0.0743765881625654,0.291152408257066,0.130662747986529,57.297807380782224,239.10888150500685
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,10,0.0845970135155983,0.2749414720617394,0.1179969777276656,66.05319485394892,243.37969745882296
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,11,0.0891933293055117,0.2644666094200865,0.1126318122768292,72.89033341862815,244.4905390583686
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,0,0.1111074836314229,0.3248147814729285,0.1626078651249584,27.22187126096892,185.9360853587513
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,1,0.0823935339277149,0.3277555543556558,0.1650627059505768,34.21204453934438,222.0196706869964
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,2,0.0676002040897307,0.3324005977159316,0.1691759311516858,39.22748601829737,237.8752265041904
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,3,0.0615897053568287,0.3313918704842382,0.166241833267534,43.85637794160458,263.0825666586214
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,4,0.0590143215645483,0.3279037969564058,0.1626400471125436,47.92033601365601,275.06641921959346
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,5,0.0629730159475563,0.3222215609500208,0.1591166725746585,51.15707552228853,269.5676477692459
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,6,0.0659974777748114,0.3143601108866478,0.1534008851720168,53.03977780229264,262.520035127557
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,7,0.0689042204074093,0.3059823535348718,0.1471093196534864,54.93553221267532,259.6082206650835
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,8,0.0711461784315849,0.296299591535508,0.1388584408030877,55.03932661442013,245.7576070029708
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,9,0.0780640194135713,0.2817474144667766,0.1270490350175052,56.57819346517431,227.49502193682864
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,10,0.0881415637531252,0.2611934373288392,0.1097102654912465,64.15848136959909,237.3497317344273
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-07,1528,11,0.0920705337560322,0.2504615540703512,0.1031092414533235,70.29260038401871,238.62710509508
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,0,0.1097120323513188,0.3235570988969106,0.1622416420960852,26.408238351658724,184.30739107306303
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,1,0.0835072221266412,0.3268850193714041,0.1643162965165582,32.95307337417365,214.72633021696592
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,2,0.0699160106760051,0.3298483514597296,0.166724210750426,37.5363944323692,227.527462228979
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,3,0.0642685382697024,0.3300774699573455,0.1645512539382293,41.91317346550543,251.14298921998665
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,4,0.0622319059022531,0.3264440767741108,0.1616186054824024,45.817574563399134,259.6397264634323
babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,5,0.0660476939073546,0.3196586393992346,0.1577356783927318,48.900344858508014,255.73691987892303
