acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,family,step,tokens,phenomenon
0.85,0.85,0.8375,0.0,0.012499999999999956,-0.012499999999999956,pico-decoder-small,16000,,Plaus
0.9,0.85,0.8624999999999999,0.050000000000000044,0.03750000000000009,0.012499999999999956,pico-decoder-small,20000,,Plaus
0.95,0.95,0.9375,0.0,0.012499999999999956,-0.012499999999999956,pico-decoder-small,24000,,Plaus
0.9,0.9,0.8500000000000001,0.0,0.04999999999999993,-0.04999999999999993,pico-decoder-small,30000,,Plaus
0.95,0.9,0.9375,0.04999999999999993,0.012499999999999956,0.03749999999999998,pico-decoder-small,37000,,Plaus
0.95,0.85,0.7875000000000001,0.09999999999999998,0.16249999999999987,-0.06249999999999989,pico-decoder-small,45000,,Plaus
0.9,0.9,0.8999999999999999,0.0,1.1102230246251565e-16,-1.1102230246251565e-16,pico-decoder-small,55000,,Plaus
0.85,0.9,0.8375,-0.050000000000000044,0.012499999999999956,-0.0625,pico-decoder-small,68000,,Plaus
0.9,0.8,0.8374999999999999,0.09999999999999998,0.06250000000000011,0.03749999999999987,pico-decoder-small,83000,,Plaus
0.9,0.9,0.8375,0.0,0.0625,-0.0625,pico-decoder-small,102000,,Plaus
0.9,0.9,0.8624999999999999,0.0,0.03750000000000009,-0.03750000000000009,pico-decoder-small,125000,,Plaus
0.4166666666666667,0.375,0.375,0.041666666666666685,0.041666666666666685,0.0,pico-decoder-small,0,,Sem
0.6666666666666666,0.5833333333333334,0.6145833333333334,0.08333333333333326,0.05208333333333326,0.03125,pico-decoder-small,1000,,Sem
0.5833333333333334,0.625,0.5416666666666666,-0.04166666666666663,0.04166666666666674,-0.08333333333333337,pico-decoder-small,2000,,Sem
0.4583333333333333,0.4166666666666667,0.53125,0.04166666666666663,-0.07291666666666669,0.11458333333333331,pico-decoder-small,3000,,Sem
0.5,0.5416666666666666,0.53125,-0.04166666666666663,-0.03125,-0.01041666666666663,pico-decoder-small,4000,,Sem
0.625,0.6666666666666666,0.6354166666666666,-0.04166666666666663,-0.01041666666666663,-0.03125,pico-decoder-small,5000,,Sem
0.625,0.5833333333333334,0.6041666666666667,0.04166666666666663,0.02083333333333326,0.02083333333333337,pico-decoder-small,7000,,Sem
0.6666666666666666,0.5833333333333334,0.6354166666666667,0.08333333333333326,0.03124999999999989,0.05208333333333337,pico-decoder-small,8000,,Sem
0.6666666666666666,0.7083333333333334,0.6145833333333334,-0.04166666666666674,0.05208333333333326,-0.09375,pico-decoder-small,10000,,Sem
0.6666666666666666,0.625,0.6875,0.04166666666666663,-0.02083333333333337,0.0625,pico-decoder-small,13000,,Sem
0.6666666666666666,0.5833333333333334,0.6770833333333333,0.08333333333333326,-0.01041666666666663,0.09374999999999989,pico-decoder-small,16000,,Sem
0.6666666666666666,0.6666666666666666,0.6458333333333333,0.0,0.02083333333333337,-0.02083333333333337,pico-decoder-small,20000,,Sem
0.7083333333333334,0.7083333333333334,0.6354166666666666,0.0,0.07291666666666674,-0.07291666666666674,pico-decoder-small,24000,,Sem
0.625,0.625,0.6666666666666666,0.0,-0.04166666666666663,0.04166666666666663,pico-decoder-small,30000,,Sem
0.625,0.5416666666666666,0.6770833333333333,0.08333333333333337,-0.05208333333333326,0.13541666666666663,pico-decoder-small,37000,,Sem
0.6666666666666666,0.625,0.625,0.04166666666666663,0.04166666666666663,0.0,pico-decoder-small,45000,,Sem
0.6666666666666666,0.7083333333333334,0.625,-0.04166666666666674,0.04166666666666663,-0.08333333333333337,pico-decoder-small,55000,,Sem
0.625,0.5833333333333334,0.625,0.04166666666666663,0.0,0.04166666666666663,pico-decoder-small,68000,,Sem
0.5833333333333334,0.5833333333333334,0.53125,0.0,0.05208333333333337,-0.05208333333333337,pico-decoder-small,83000,,Sem
0.625,0.625,0.53125,0.0,0.09375,-0.09375,pico-decoder-small,102000,,Sem
0.5833333333333334,0.5833333333333334,0.5625,0.0,0.02083333333333337,-0.02083333333333337,pico-decoder-small,125000,,Sem
