family,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
pico-decoder-large,68000,,Gram,ses-7,-0.01203009130423584,-0.011143084830386778,-0.010832402745448723
pico-decoder-large,68000,,Gram,ses-9,-0.028052509182741516,-0.026756517780052974,-0.03180555880985328
pico-decoder-large,83000,,Gram,ses-5,-0.005363206107457489,-0.0056633450792997865,-0.004144535195514291
pico-decoder-large,83000,,Gram,ses-7,-0.013819025180668616,-0.011325269478437964,-0.012855483755904623
pico-decoder-large,83000,,Gram,ses-9,-0.04746702654633935,-0.05029623588843563,-0.05091330880353569
pico-decoder-large,102000,,Gram,ses-5,0.0018741476358597223,0.0021008743399145865,0.008044686352962058
pico-decoder-large,102000,,Gram,ses-7,-0.01052435643878461,-0.009903961750572484,-0.009311781575607985
pico-decoder-large,102000,,Gram,ses-9,-0.04027871602389428,-0.03991591347940959,-0.046225016661748844
pico-decoder-large,125000,,Gram,ses-5,-0.0011991611754664378,-0.0017320904398066012,-0.004431354614584756
pico-decoder-large,125000,,Gram,ses-7,-0.01363731228931999,-0.01765201160060552,-0.019072429915605163
pico-decoder-large,125000,,Gram,ses-9,-0.0277893208792305,-0.024342077796456474,-0.018792942201618527
pico-decoder-large,0,,Phon,ses-5,0.020035123874538718,0.022328597493245977,0.009456255015444903
pico-decoder-large,0,,Phon,ses-7,0.00963311939575228,0.01223547419345164,-0.005914054210419745
pico-decoder-large,0,,Phon,ses-9,0.015132057526422967,0.01754004238221503,0.006572373993920216
pico-decoder-large,1000,,Phon,ses-5,0.04151805686282852,0.04200337484375558,0.05063883819899376
pico-decoder-large,1000,,Phon,ses-7,0.029078734859984304,0.031631346124042115,0.03835811974616892
pico-decoder-large,1000,,Phon,ses-9,0.021086154631073863,0.020849939498199268,0.03065771280186642
pico-decoder-large,2000,,Phon,ses-5,0.017873963844209972,0.007684561392854296,0.019528245164355394
pico-decoder-large,2000,,Phon,ses-7,0.039957817632944745,0.02896173432629104,0.040212420791690386
pico-decoder-large,2000,,Phon,ses-9,0.00010450015421745825,-0.00427345036785771,0.0026212228611380917
pico-decoder-large,3000,,Phon,ses-5,0.02608177552788673,0.02762278810339424,0.03326265606561188
pico-decoder-large,3000,,Phon,ses-7,0.04110917624112554,0.04069174620783167,0.054882567198944604
pico-decoder-large,3000,,Phon,ses-9,0.026629283525497652,0.02850514458165626,0.027962142325885713
pico-decoder-large,4000,,Phon,ses-5,-0.037448329983256784,-0.061637706873330596,-0.04418253412701509
pico-decoder-large,4000,,Phon,ses-7,-0.024059605776118147,-0.04752114223243288,-0.043980021511935016
pico-decoder-large,4000,,Phon,ses-9,-0.006216135815361827,-0.0255978430446101,-0.0184000009399538
pico-decoder-large,5000,,Phon,ses-5,-0.0389338572584075,-0.03719163708012967,-0.04316595109629495
pico-decoder-large,5000,,Phon,ses-7,-0.05054281415721764,-0.04639488067816488,-0.05733788821434867
pico-decoder-large,5000,,Phon,ses-9,-0.02431691884754003,-0.027313788352248448,-0.026897477208913972
pico-decoder-large,7000,,Phon,ses-5,-0.013995015966836387,0.006015544069171602,-0.005986780620542766
pico-decoder-large,7000,,Phon,ses-7,0.009742338003067647,0.03922802686691218,0.025376307862981944
pico-decoder-large,7000,,Phon,ses-9,0.013394621914201467,0.02693151532183441,0.019614642584489785
pico-decoder-large,8000,,Phon,ses-5,0.009027436306443494,0.016693710280102605,0.013891371687982866
pico-decoder-large,8000,,Phon,ses-7,0.04457076379125924,0.0601931782558317,0.054462346767633805
pico-decoder-large,8000,,Phon,ses-9,0.022442633004477776,0.028121126025416027,0.034191858605250626
pico-decoder-large,10000,,Phon,ses-5,0.04974325266147504,0.04913362507185338,0.056071222857724645
pico-decoder-large,10000,,Phon,ses-7,0.051640057153071586,0.05084345636807579,0.055204835533398326
pico-decoder-large,10000,,Phon,ses-9,0.04681073477974329,0.042389608902722115,0.04717795633282931
pico-decoder-large,13000,,Phon,ses-5,-0.047640304372418944,-0.038070746837237816,-0.03903200625690164
pico-decoder-large,13000,,Phon,ses-7,0.0061278814834386805,0.009939717521821434,0.009418722976395615
pico-decoder-large,13000,,Phon,ses-9,-0.0033149842206872684,0.0023999521313436247,-0.0031912121390894046
pico-decoder-large,16000,,Phon,ses-5,-0.02415264539271674,-0.014466854809055338,-0.011954002584678922
pico-decoder-large,16000,,Phon,ses-7,0.005088922090768702,0.006513858995381761,0.0028754767709946757
pico-decoder-large,16000,,Phon,ses-9,0.011075122785687036,0.023263551860267555,0.02225478453102365
pico-decoder-large,20000,,Phon,ses-5,-0.032852168611571565,-0.02506766814001191,-0.02517933508264628
pico-decoder-large,20000,,Phon,ses-7,-0.0048312367746461225,0.006818488823699595,0.008187330320328675
pico-decoder-large,20000,,Phon,ses-9,-0.004821585719954541,0.002415390944373703,0.006566489940620538
pico-decoder-large,24000,,Phon,ses-5,-0.03183782910972315,-0.044820790064872294,-0.03974764525673603
pico-decoder-large,24000,,Phon,ses-7,0.01720921673136017,-0.011248307117515219,0.010355868413093642
pico-decoder-large,24000,,Phon,ses-9,-0.002607665392946626,-0.01130275042015773,-0.009373555609267543
pico-decoder-large,30000,,Phon,ses-5,-0.03478800561892596,-0.044739780132230296,0.013419586023578303
pico-decoder-large,30000,,Phon,ses-7,0.013975039074105836,-0.0023218224241077223,-0.003850419417194797
pico-decoder-large,30000,,Phon,ses-9,0.001119633011566954,-0.006289026070642681,0.020487791396053123
pico-decoder-large,37000,,Phon,ses-5,-0.045885716759201264,-0.053625684404309905,-0.033078405718058035
pico-decoder-large,37000,,Phon,ses-7,-0.040271755016018006,-0.06383467784993228,-0.03988546634199886
pico-decoder-large,37000,,Phon,ses-9,-0.021770852047747025,-0.025993914280618556,-0.019323984148972673
pico-decoder-large,45000,,Phon,ses-5,-0.04111565459243192,-0.050568946022653584,-0.04767167928290551
pico-decoder-large,45000,,Phon,ses-7,-0.02388724929350848,-0.052521939342718836,-0.04373162362923269
pico-decoder-large,45000,,Phon,ses-9,-0.014985306880058313,-0.024088104772913285,-0.026486615354315637
pico-decoder-large,55000,,Phon,ses-5,-0.016222484419987297,-0.020491165312790053,-0.02730013530771491
pico-decoder-large,55000,,Phon,ses-7,0.05291036806445737,0.04752506445555327,0.0356680718580739
pico-decoder-large,55000,,Phon,ses-9,0.016486762347855264,0.009773317673041891,0.006023120470483095
pico-decoder-large,68000,,Phon,ses-5,-0.032926729656290836,-0.022507405738254823,-0.025263020434247083
pico-decoder-large,68000,,Phon,ses-7,0.013673226951331243,0.022117603735390772,0.014186379206373652
pico-decoder-large,68000,,Phon,ses-9,-0.010301614825897039,-0.006457152042532364,-0.009418053942001134
pico-decoder-large,83000,,Phon,ses-5,-0.027780307257171656,-0.03360001683868306,-0.016815501847424218
pico-decoder-large,83000,,Phon,ses-7,-0.0129280836065622,-0.03698278696308943,-0.013194023700439223
pico-decoder-large,83000,,Phon,ses-9,-0.00012138698476083012,-0.008245733214285454,0.0003208813995650507
pico-decoder-large,102000,,Phon,ses-5,-0.02277365555696968,-0.028663939284359778,-0.029398534019164726
pico-decoder-large,102000,,Phon,ses-7,0.008860085005957944,-0.012607059201793603,-0.0031690801076380763
pico-decoder-large,102000,,Phon,ses-9,0.002676891409368776,-0.008070745148482897,-0.007820399807983535
pico-decoder-large,125000,,Phon,ses-5,-0.05291864511940433,-0.06653805109224518,-0.06408756422761627
pico-decoder-large,125000,,Phon,ses-7,-0.013166216733850187,-0.04703584796593656,-0.03231997151278856
pico-decoder-large,125000,,Phon,ses-9,-0.014368098577410466,-0.028709962526851786,-0.023469299698595694
pico-decoder-large,0,,Plaus,ses-5,-0.01615103109054661,-0.023291209445201085,-0.020597935282132503
pico-decoder-large,0,,Plaus,ses-7,-0.057322008914676044,-0.06408523851583373,-0.05923580467175577
pico-decoder-large,0,,Plaus,ses-9,-0.04786169647248417,-0.053721358342707026,-0.05000270800249389
pico-decoder-large,1000,,Plaus,ses-5,-0.04625319222260818,-0.045128915931608504,-0.04292803458080503
pico-decoder-large,1000,,Plaus,ses-7,-0.061981774924108994,-0.06286770155119394,-0.05839915281585112
pico-decoder-large,1000,,Plaus,ses-9,-0.054946506171213355,-0.0541321047851056,-0.05161221635837898
pico-decoder-large,2000,,Plaus,ses-5,0.005460195390265088,0.004581191468186982,0.008414632332653873
pico-decoder-large,2000,,Plaus,ses-7,-0.011990011460712345,-0.012899411229782028,-0.007995669100348771
pico-decoder-large,2000,,Plaus,ses-9,-0.0026637753030183385,-0.0030484128251582403,0.0010604733609999525
pico-decoder-large,3000,,Plaus,ses-5,-0.028233607491963866,-0.025204195858213117,-0.03351267535871538
pico-decoder-large,3000,,Plaus,ses-7,-0.05208246473790418,-0.05000056129309508,-0.05752785930263183
pico-decoder-large,3000,,Plaus,ses-9,-0.04606466915537444,-0.04576444578669085,-0.04867775333509402
pico-decoder-large,4000,,Plaus,ses-5,-0.014533712780810407,-0.013197048592687813,-0.009602193270486937
pico-decoder-large,4000,,Plaus,ses-7,-0.004196023760762092,-0.00566696115934556,-0.0008527640785143599
pico-decoder-large,4000,,Plaus,ses-9,-0.01214888959643979,-0.013179301451780938,-0.009850276703429734
pico-decoder-large,5000,,Plaus,ses-5,-0.029447253545818324,-0.031374366691648316,-0.028312183115220612
pico-decoder-large,5000,,Plaus,ses-7,-0.04481543576677867,-0.048407902009164734,-0.04397545348167564
pico-decoder-large,5000,,Plaus,ses-9,-0.039949847501670376,-0.044277795427477604,-0.036278338207368144
pico-decoder-large,7000,,Plaus,ses-5,-0.027957389614571587,-0.021759889352711448,-0.023294150350516584
pico-decoder-large,7000,,Plaus,ses-7,-0.03172104511140468,-0.023631506165343444,-0.02644528386961422
pico-decoder-large,7000,,Plaus,ses-9,-0.02957975442261224,-0.019965197014877235,-0.029283949985977418
pico-decoder-large,8000,,Plaus,ses-5,-0.01768341371762779,-0.014526887456774279,-0.018756999967339507
pico-decoder-large,8000,,Plaus,ses-7,-0.02657879750850354,-0.02528091042291847,-0.03278180087721969
pico-decoder-large,8000,,Plaus,ses-9,-0.023443870346953957,-0.021446567161456317,-0.030179212202121285
pico-decoder-large,10000,,Plaus,ses-5,-0.008866674798699063,-0.010867613540436619,-0.007634850963645029
pico-decoder-large,10000,,Plaus,ses-7,-0.0168379932463159,-0.019950059683985444,-0.019207419417206162
pico-decoder-large,10000,,Plaus,ses-9,-0.014719359863375798,-0.015616452841769055,-0.015920253338110125
pico-decoder-large,13000,,Plaus,ses-5,-0.014174141120531778,-0.015325246950973407,-0.018323513986268886
pico-decoder-large,13000,,Plaus,ses-7,-0.018572902324219223,-0.015899245016695186,-0.021675362670133418
pico-decoder-large,13000,,Plaus,ses-9,-0.018870736613088003,-0.011552026478794828,-0.018353169737883052
pico-decoder-large,16000,,Plaus,ses-5,-0.023488713201956054,-0.01726706029533777,-0.005922073334352192
pico-decoder-large,16000,,Plaus,ses-7,-0.040141698834080905,-0.026666816921897776,-0.0240726636028846
pico-decoder-large,16000,,Plaus,ses-9,-0.044820724635499104,-0.03640458073377763,0.007228614342201201
pico-decoder-large,20000,,Plaus,ses-5,-0.010843900192057457,-0.00548159972762759,0.015310174540728756
pico-decoder-large,20000,,Plaus,ses-7,-0.006793596233858043,0.00387424024516287,0.01603751301097682
pico-decoder-large,20000,,Plaus,ses-9,-0.018552530225146267,-0.009705826099518668,0.01118949227298498
pico-decoder-large,24000,,Plaus,ses-5,-0.0003223818675637085,-0.0030806675666796316,-0.025240434563447416
pico-decoder-large,24000,,Plaus,ses-7,0.007655058597078558,0.004708615550374443,-0.042457128338722144
pico-decoder-large,24000,,Plaus,ses-9,-0.00377691986705485,-0.0025823410072658053,-0.04234303895745751
pico-decoder-large,30000,,Plaus,ses-5,0.0009648365916744649,0.0037437042999557664,0.008412829702684916
pico-decoder-large,30000,,Plaus,ses-7,0.016805429049709802,0.018543514911279906,0.02667375261103404
pico-decoder-large,30000,,Plaus,ses-9,-0.0075927499239738655,-0.003005000388414822,-0.0010363488485222285
pico-decoder-large,37000,,Plaus,ses-5,0.004962660862746386,0.005159563021504515,0.003737872261820902
pico-decoder-large,37000,,Plaus,ses-7,0.018737937101317235,0.016837047568889207,0.013132718723435454
pico-decoder-large,37000,,Plaus,ses-9,-0.006845636624606546,-0.002999447509062666,-0.008713823463047908
pico-decoder-large,45000,,Plaus,ses-5,0.013405420065774248,0.0187376904028581,0.016850027370274336
pico-decoder-large,45000,,Plaus,ses-7,0.042402341804599564,0.05065014430426196,0.04725929345961648
pico-decoder-large,45000,,Plaus,ses-9,0.0061133382169168814,0.017953265043557078,0.01566068977073117
pico-decoder-large,55000,,Plaus,ses-5,0.00553856759549412,0.011249262548786446,0.0034475687680205177
pico-decoder-large,55000,,Plaus,ses-7,0.012394064584390652,0.021892686700460642,0.012405311004497103
pico-decoder-large,55000,,Plaus,ses-9,-0.017642076577571324,-0.012898982753510894,-0.017671950895364198
pico-decoder-large,68000,,Plaus,ses-5,0.004189388870624247,0.0016635169242527695,0.009949025335774863
pico-decoder-large,68000,,Plaus,ses-7,0.005626301358040935,-0.0005614737908774276,0.007475550843711165
pico-decoder-large,68000,,Plaus,ses-9,-0.021976436499294552,-0.02380327754159316,-0.015406821908128079
pico-decoder-large,83000,,Plaus,ses-5,0.005909539321410769,0.006977181003865911,0.007072436905394836
pico-decoder-large,83000,,Plaus,ses-7,0.016478776485574977,0.013825045488680191,0.004723034426104537
pico-decoder-large,83000,,Plaus,ses-9,-0.017343683971137128,-0.015343346827396414,-0.01713305325953017
pico-decoder-large,102000,,Plaus,ses-5,-0.008151229791007292,-0.012976147434703099,-0.0012251359263876901
pico-decoder-large,102000,,Plaus,ses-7,0.003572270511071186,-0.00532878950838629,0.015139112963554455
pico-decoder-large,102000,,Plaus,ses-9,-0.03243513544159276,-0.03852736254607007,-0.023775868044370083
pico-decoder-large,125000,,Plaus,ses-5,-0.012830108438958642,-0.0030769129892532906,-0.01800911844031435
pico-decoder-large,125000,,Plaus,ses-7,-0.01162091594149808,-0.001141725878940489,-0.023049810674892274
pico-decoder-large,125000,,Plaus,ses-9,-0.035741619741256496,-0.026994928036571712,-0.04298363262301688
pico-decoder-large,0,,Sem,ses-5,-0.004379928880494076,-0.00616823410250766,-0.01715447807626209
pico-decoder-large,0,,Sem,ses-7,-0.006103398130248643,-0.007247372927040315,-0.011427383407453324
pico-decoder-large,0,,Sem,ses-9,-0.0049261239609850035,-0.005333268398910255,-0.010650372179486002
pico-decoder-large,1000,,Sem,ses-5,-0.027751644415218685,-0.027422065568525396,-0.025670943136672036
pico-decoder-large,1000,,Sem,ses-7,0.0025362878308992647,-0.0021452318376825115,0.01239059028491419
pico-decoder-large,1000,,Sem,ses-9,0.004286586725248784,0.002968164264227754,0.01991017253897593
pico-decoder-large,2000,,Sem,ses-5,0.009587601342496919,0.008962492541317483,0.00791423924765523
pico-decoder-large,2000,,Sem,ses-7,-0.003418418662759707,-0.011604647339987695,-0.003766843295699215
pico-decoder-large,2000,,Sem,ses-9,0.0033985524373726047,-0.0035299382884758524,0.0035139985979238063
pico-decoder-large,3000,,Sem,ses-5,-0.007012320519891034,-0.014958425494887203,0.00406799285165135
pico-decoder-large,3000,,Sem,ses-7,-0.020024928825178367,-0.026318137977679554,-0.023373823244583907
pico-decoder-large,3000,,Sem,ses-9,-0.013823945812439528,-0.018094158082572722,-0.01859355812364396
pico-decoder-large,4000,,Sem,ses-5,0.011758622982917443,-0.008902750859952627,-0.004111230726460218
pico-decoder-large,4000,,Sem,ses-7,-0.02875843841637748,-0.0404227340172453,-0.027299122054765163
pico-decoder-large,4000,,Sem,ses-9,-0.04360181730294047,-0.052512244452261346,-0.03882703380859675
pico-decoder-large,5000,,Sem,ses-5,-0.0045704046254264165,-0.019308602106852545,-0.009042140690739782
pico-decoder-large,5000,,Sem,ses-7,-0.060790050356192366,-0.07248576685916999,-0.0610635840982396
pico-decoder-large,5000,,Sem,ses-9,-0.05363612881450256,-0.06323651654688238,-0.05250614768770412
pico-decoder-large,7000,,Sem,ses-5,-0.010281881545045895,-0.02674946323014814,-0.010295836409607016
pico-decoder-large,7000,,Sem,ses-7,-0.01842028899476041,-0.029095769007445902,-0.018127520693526657
pico-decoder-large,7000,,Sem,ses-9,-0.03485902315279756,-0.04210541947646291,-0.031249074530866307
pico-decoder-large,8000,,Sem,ses-5,0.008593766199808213,2.6941030557513584e-06,0.008856490473153232
pico-decoder-large,8000,,Sem,ses-7,-0.06969037731387584,-0.06762523413913207,-0.06502941015193438
pico-decoder-large,8000,,Sem,ses-9,-0.06881969049139465,-0.06799464173156075,-0.07067253920768814
pico-decoder-large,10000,,Sem,ses-5,3.7890629986823645e-05,0.005937843377546339,0.0027650501649498552
pico-decoder-large,10000,,Sem,ses-7,-0.04071693452637185,-0.030516660805070216,-0.036053618198549006
pico-decoder-large,10000,,Sem,ses-9,-0.045064235224645775,-0.04201629058507887,-0.04336912771543571
pico-decoder-large,13000,,Sem,ses-5,-0.01598466532925182,-0.012463893746185188,-0.020062469487657015
pico-decoder-large,13000,,Sem,ses-7,-0.03851207742362084,-0.026373795028004424,-0.04432615734299867
pico-decoder-large,13000,,Sem,ses-9,-0.022060727188430634,-0.010120758516415296,-0.03028929977829055
pico-decoder-large,16000,,Sem,ses-5,-0.01703944584032015,-0.009792709609814218,-0.0225249091439974
pico-decoder-large,16000,,Sem,ses-7,0.006900320137988093,0.00784891892611385,0.010394165062879478
pico-decoder-large,16000,,Sem,ses-9,0.01174536661613445,0.012823230610360113,0.018952483937686077
pico-decoder-large,20000,,Sem,ses-5,-0.027017373777633826,-0.04238041920150127,-0.015971048215673952
pico-decoder-large,20000,,Sem,ses-7,-0.053636255291466504,-0.05956575550110746,-0.0020124568958332597
pico-decoder-large,20000,,Sem,ses-9,-0.04021862463049548,-0.04784562391375556,-0.02552147467282089
pico-decoder-large,24000,,Sem,ses-5,-1.6700708193027891e-06,0.002458212738715972,-0.0023152621502224315
pico-decoder-large,24000,,Sem,ses-7,0.034822848585253294,0.024268665011320353,0.036635633567361346
pico-decoder-large,24000,,Sem,ses-9,0.03213107313680991,0.019573448462439132,0.042154646322961994
pico-decoder-large,30000,,Sem,ses-5,0.0035912091913138018,0.00046702409415985756,0.001399647260777904
pico-decoder-large,30000,,Sem,ses-7,0.00033642369374744347,0.0021236502684719685,0.009881283727242783
pico-decoder-large,30000,,Sem,ses-9,-0.014480622114027886,-0.018635751844881206,-0.009535989399160798
pico-decoder-large,37000,,Sem,ses-5,-0.04865996596742044,-0.04548014609713414,-0.06329140180027956
pico-decoder-large,37000,,Sem,ses-7,0.011119228033765654,0.016350931837536272,0.009960076001301145
pico-decoder-large,37000,,Sem,ses-9,0.005379342663359308,0.009128541703969735,0.009971993580676068
pico-decoder-large,45000,,Sem,ses-5,-0.0021710877533789464,0.007328857148297088,-0.0021931637325394372
pico-decoder-large,45000,,Sem,ses-7,0.025072518819026664,0.036035921484264946,0.0045620370244711834
pico-decoder-large,45000,,Sem,ses-9,0.014995468154320336,0.022945230900603186,0.0029715640512527628
pico-decoder-large,55000,,Sem,ses-5,0.004932248033068523,0.010177289407581938,0.002546157345801289
pico-decoder-large,55000,,Sem,ses-7,-0.01131553034246861,-0.006040910605251882,-0.0023527539466013754
pico-decoder-large,55000,,Sem,ses-9,-0.010974822241567688,-0.007628559405355043,-0.011107684136329649
pico-decoder-large,68000,,Sem,ses-5,-0.0014496645883016188,-0.00369179718307847,-0.002392650242533412
pico-decoder-large,68000,,Sem,ses-7,-0.0576170473068148,-0.04950159901915102,-0.04261950737359083
pico-decoder-large,68000,,Sem,ses-9,-0.04970884805280683,-0.04529092506117361,-0.03654291301764905
pico-decoder-large,83000,,Sem,ses-5,0.009433235489388653,0.008948102912192817,0.012243726815348745
pico-decoder-large,83000,,Sem,ses-7,-0.0393590002306444,-0.060945823984143575,-0.03125039966451123
pico-decoder-large,83000,,Sem,ses-9,-0.02116395377351765,-0.03674659482602646,-0.01656457226958575
pico-decoder-large,102000,,Sem,ses-5,-0.016449146948988833,-0.005002925660099533,-0.021502383133210304
pico-decoder-large,102000,,Sem,ses-7,-0.03249158925494975,-0.029315486082717418,-0.02554790692104619
pico-decoder-large,102000,,Sem,ses-9,-0.025125053469304257,-0.022436324965901252,-0.016182611838486
pico-decoder-large,125000,,Sem,ses-5,-0.020202452897831756,-0.023438942352773568,-0.023450078074553217
pico-decoder-large,125000,,Sem,ses-7,-0.055333623576407004,-0.04941196062681566,-0.04031115546476186
pico-decoder-large,125000,,Sem,ses-9,-0.04495006389440156,-0.039015180508982894,-0.030273896177597025
