family,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-fineweb3-eng,0,,Phon,ses-5,0.004737591362135019,0.007843346753509343,0.0016751837942938991
beetle-fineweb3-eng,0,,Phon,ses-7,0.006279042295301642,0.009351262607134836,0.003693135970486543
beetle-fineweb3-eng,0,,Phon,ses-9,0.012777770765252931,0.018160203490799415,0.010055583355934802
beetle-fineweb3-eng,1,,Phon,ses-5,0.004737591362135019,0.007843346753509343,0.0016751837942938991
beetle-fineweb3-eng,1,,Phon,ses-7,0.006279042295301642,0.009351262607134836,0.003693135970486543
beetle-fineweb3-eng,1,,Phon,ses-9,0.012777770765252931,0.018160203490799415,0.010055583355934802
beetle-fineweb3-eng,2,,Phon,ses-5,0.004737591362135019,0.007843346753509343,0.0016751837942938991
beetle-fineweb3-eng,2,,Phon,ses-7,0.006279042295301642,0.009351262607134836,0.003693135970486543
beetle-fineweb3-eng,2,,Phon,ses-9,0.012777770765252931,0.018160203490799415,0.010055583355934802
beetle-fineweb3-eng,4,,Phon,ses-5,0.004763024729792836,0.007839335421618916,0.0016787057465681688
beetle-fineweb3-eng,4,,Phon,ses-7,0.006308316682120032,0.009357598671856779,0.0036866001296511045
beetle-fineweb3-eng,4,,Phon,ses-9,0.012810859582324701,0.01816954841374873,0.010052073620185458
beetle-fineweb3-eng,6,,Phon,ses-5,0.004783146783584271,0.00786235925938985,0.0016692803382781622
beetle-fineweb3-eng,6,,Phon,ses-7,0.006319238255403922,0.009365933216332799,0.0036965508485129316
beetle-fineweb3-eng,6,,Phon,ses-9,0.0128471275703537,0.01819656633655137,0.01005416839490072
beetle-fineweb3-eng,8,,Phon,ses-5,0.004716555224831469,0.007831318506790974,0.001713049272611757
beetle-fineweb3-eng,8,,Phon,ses-7,0.006271458707799015,0.009369212275346775,0.003764843378706908
beetle-fineweb3-eng,8,,Phon,ses-9,0.012804689518617931,0.018194222201003796,0.010124067757432029
beetle-fineweb3-eng,16,,Phon,ses-5,0.004759136281770784,0.008138254383843378,0.0011243766163338293
beetle-fineweb3-eng,16,,Phon,ses-7,0.00640240548262404,0.009744849576868622,0.000737071814888488
beetle-fineweb3-eng,16,,Phon,ses-9,0.013016060551507613,0.018699937466842686,0.00915804604890438
beetle-fineweb3-eng,32,,Phon,ses-5,0.005075917240675361,0.009158855214025954,0.007453392403393275
beetle-fineweb3-eng,32,,Phon,ses-7,0.007516367870767964,0.011617952572870393,0.007539608012891997
beetle-fineweb3-eng,32,,Phon,ses-9,0.014273329963225277,0.020694402295936325,0.017814342890856153
beetle-fineweb3-eng,64,,Phon,ses-5,0.007088091000577982,0.010437321733728544,0.008057679934384039
beetle-fineweb3-eng,64,,Phon,ses-7,0.020514227237373988,0.023301372784200393,0.018303059940189114
beetle-fineweb3-eng,64,,Phon,ses-9,0.022413190460786877,0.029352210393883364,0.017780951535137684
beetle-fineweb3-eng,128,,Phon,ses-5,0.00493815148908426,0.010109824726606478,0.004304701675856781
beetle-fineweb3-eng,128,,Phon,ses-7,0.012707530777261918,0.012779838951060999,0.0019748515576344153
beetle-fineweb3-eng,128,,Phon,ses-9,0.0005196902517351858,0.0032654189045858177,-0.000804509188337641
beetle-fineweb3-eng,256,,Phon,ses-5,0.009992030837412133,0.009904628787757358,0.00439379966661894
beetle-fineweb3-eng,256,,Phon,ses-7,0.035749758729920623,0.03404040028507476,0.033342847491083835
beetle-fineweb3-eng,256,,Phon,ses-9,0.020685908936636264,0.021961429117974336,0.014932874273694805
beetle-fineweb3-eng,512,,Phon,ses-5,-0.017197033981532446,-0.006173865201879457,-0.024377019119842424
beetle-fineweb3-eng,512,,Phon,ses-7,0.0007768358849036775,0.012145592907855988,-0.01188802113355331
beetle-fineweb3-eng,512,,Phon,ses-9,0.0072102095395961486,0.015926360167494446,-0.0020490173618413704
beetle-fineweb3-eng,1024,,Phon,ses-5,0.01857866761699733,0.017608608706291173,0.008933764305025198
beetle-fineweb3-eng,1024,,Phon,ses-7,0.002746132516792305,0.00041709443816796525,-0.007980505271949706
beetle-fineweb3-eng,1024,,Phon,ses-9,0.018870108628728816,0.017355756822324632,0.012808830201948751
beetle-fineweb3-eng,2048,,Phon,ses-5,0.0014875997726734671,0.0032865240293242443,0.010297791772214298
beetle-fineweb3-eng,2048,,Phon,ses-7,0.008262951328240056,0.014036795763464376,0.018380205857858913
beetle-fineweb3-eng,2048,,Phon,ses-9,0.005255195462584303,0.012040061535210946,0.012287784634565885
beetle-fineweb3-eng,4096,,Phon,ses-5,-0.008928145422178325,-0.012671437413677449,-0.013315014007449515
beetle-fineweb3-eng,4096,,Phon,ses-7,-0.005055876390843728,-0.007571584407576386,-0.00532946402932446
beetle-fineweb3-eng,4096,,Phon,ses-9,0.004318901589535534,-0.0005920149537738733,-0.0025547685586359294
beetle-fineweb3-eng,8192,,Phon,ses-5,0.009742208651627254,0.010248025242761125,0.005262293982185453
beetle-fineweb3-eng,8192,,Phon,ses-7,0.008329530670467931,0.007770679988772726,-0.0032805702699705767
beetle-fineweb3-eng,8192,,Phon,ses-9,0.004874963310452033,0.006330875573324659,0.0033989383358364452
beetle-fineweb3-eng,16384,,Phon,ses-5,0.006361622410706194,0.009253314103373309,0.012003400462526974
beetle-fineweb3-eng,16384,,Phon,ses-7,-0.04148878822496303,-0.04073575659818733,-0.03729052697492962
beetle-fineweb3-eng,16384,,Phon,ses-9,0.006274629973945997,0.012682960471159173,0.009676110784205287
beetle-fineweb3-eng,32768,,Phon,ses-5,0.018188514209386875,0.010414637802798202,0.023654941292752883
beetle-fineweb3-eng,32768,,Phon,ses-7,0.03972913506561573,0.03588394575832751,0.0502022778062848
beetle-fineweb3-eng,32768,,Phon,ses-9,0.046664206905303755,0.04002383573364513,0.05470646383627821
beetle-fineweb3-eng,65536,,Phon,ses-5,-0.022074948660682787,-0.031771947546654286,-0.026695727048713116
beetle-fineweb3-eng,65536,,Phon,ses-7,-0.0036714861324602366,-0.016608552477938656,-0.018811297559115682
beetle-fineweb3-eng,65536,,Phon,ses-9,0.010539286599714289,-0.0024419166130837306,0.008996044867717328
beetle-fineweb3-eng,0,,Plaus,ses-5,-0.012889417778165404,-0.012058675865172173,-0.020357683443256527
beetle-fineweb3-eng,0,,Plaus,ses-7,-0.033135691980873454,-0.031771635607700355,-0.037516753652128594
beetle-fineweb3-eng,0,,Plaus,ses-9,-0.030008873408151823,-0.026382356286340114,-0.036492000713196596
beetle-fineweb3-eng,1,,Plaus,ses-5,-0.012889417778165404,-0.012058675865172173,-0.020357683443256527
beetle-fineweb3-eng,1,,Plaus,ses-7,-0.033135691980873454,-0.031771635607700355,-0.037516753652128594
beetle-fineweb3-eng,1,,Plaus,ses-9,-0.030008873408151823,-0.026382356286340114,-0.036492000713196596
beetle-fineweb3-eng,2,,Plaus,ses-5,-0.012889417778165404,-0.012058675865172173,-0.020357683443256527
beetle-fineweb3-eng,2,,Plaus,ses-7,-0.033135691980873454,-0.031771635607700355,-0.037516753652128594
beetle-fineweb3-eng,2,,Plaus,ses-9,-0.030008873408151823,-0.026382356286340114,-0.036492000713196596
beetle-fineweb3-eng,4,,Plaus,ses-5,-0.012889378825777119,-0.012018818915870531,-0.02035067417738683
beetle-fineweb3-eng,4,,Plaus,ses-7,-0.03312765696877893,-0.03172414615431646,-0.03751505922323821
beetle-fineweb3-eng,4,,Plaus,ses-9,-0.02998864197048101,-0.026337673568934298,-0.03650213699023693
beetle-fineweb3-eng,6,,Plaus,ses-5,-0.01289684037215523,-0.011968782409097123,-0.020332180449037833
beetle-fineweb3-eng,6,,Plaus,ses-7,-0.033124358999904145,-0.03170871668051253,-0.037501319850281524
beetle-fineweb3-eng,6,,Plaus,ses-9,-0.0299915157911278,-0.02633604622471262,-0.03646194028954858
beetle-fineweb3-eng,8,,Plaus,ses-5,-0.012865405794809392,-0.011925051861182713,-0.020300440744650428
beetle-fineweb3-eng,8,,Plaus,ses-7,-0.033096878089969216,-0.031716595883053915,-0.0374941764150744
beetle-fineweb3-eng,8,,Plaus,ses-9,-0.029970438221022574,-0.02632992204366562,-0.036473037392166605
beetle-fineweb3-eng,16,,Plaus,ses-5,-0.012740985374563002,-0.01162694490559594,-0.00992644160665596
beetle-fineweb3-eng,16,,Plaus,ses-7,-0.032923143946154254,-0.03148518190827545,-0.02851142241727583
beetle-fineweb3-eng,16,,Plaus,ses-9,-0.029837528344151668,-0.026098181301629872,-0.02646715563563614
beetle-fineweb3-eng,32,,Plaus,ses-5,-0.012276729170768955,-0.011014193541573921,-0.017641191492748627
beetle-fineweb3-eng,32,,Plaus,ses-7,-0.032413912882042255,-0.031579098280451696,-0.04027907092343199
beetle-fineweb3-eng,32,,Plaus,ses-9,-0.029448257651827445,-0.026342116305220334,-0.03628746821437778
beetle-fineweb3-eng,64,,Plaus,ses-5,0.003973384893455562,-0.0013886753645798826,0.0049923836990292654
beetle-fineweb3-eng,64,,Plaus,ses-7,-0.012076518223028188,-0.02358492127297639,-0.011241465579064771
beetle-fineweb3-eng,64,,Plaus,ses-9,-0.004234937196658615,-0.011934235968731643,-0.0040428672980693725
beetle-fineweb3-eng,128,,Plaus,ses-5,0.009916355102111767,0.00303252241475961,0.00863486264395146
beetle-fineweb3-eng,128,,Plaus,ses-7,0.009429517333220387,0.004429344238544946,0.010962756912843832
beetle-fineweb3-eng,128,,Plaus,ses-9,0.01801209829801814,0.011776874812125736,0.01864748099963363
beetle-fineweb3-eng,256,,Plaus,ses-5,-0.033020617969793845,-0.035500233955077114,-0.029637544618675897
beetle-fineweb3-eng,256,,Plaus,ses-7,-0.07666836825486176,-0.08611100929690177,-0.062041952035965874
beetle-fineweb3-eng,256,,Plaus,ses-9,-0.06305643020047697,-0.07062981104937621,-0.05412174777786499
beetle-fineweb3-eng,512,,Plaus,ses-5,-0.008542106187337478,-0.009841767770611074,-0.0010422869237140902
beetle-fineweb3-eng,512,,Plaus,ses-7,-0.0038693344082605555,-0.004881516545884418,0.008276137116107241
beetle-fineweb3-eng,512,,Plaus,ses-9,0.01888116503304047,0.01595166843926182,0.032653227699577826
beetle-fineweb3-eng,1024,,Plaus,ses-5,-0.008316545890909586,-0.01108360886151902,-0.005676348684922198
beetle-fineweb3-eng,1024,,Plaus,ses-7,-0.012965238601961781,-0.014928389199019933,-0.01131584300047304
beetle-fineweb3-eng,1024,,Plaus,ses-9,-0.023900617395895322,-0.02607709074739522,-0.020906466329628604
beetle-fineweb3-eng,2048,,Plaus,ses-5,-0.03470088333899829,-0.03552951316693786,-0.033940476455118
beetle-fineweb3-eng,2048,,Plaus,ses-7,-0.050126604729520005,-0.0549139614508014,-0.04867348372053369
beetle-fineweb3-eng,2048,,Plaus,ses-9,-0.03953447654517376,-0.042700266982374335,-0.040358403954238724
beetle-fineweb3-eng,4096,,Plaus,ses-5,-0.02955115471352491,-0.026702367468272377,-0.03031408484655743
beetle-fineweb3-eng,4096,,Plaus,ses-7,-0.04996065673531887,-0.04739867159696423,-0.047552773737083644
beetle-fineweb3-eng,4096,,Plaus,ses-9,-0.048767019224913374,-0.04600255091616803,-0.04571678753962439
beetle-fineweb3-eng,8192,,Plaus,ses-5,-0.04388507744879018,-0.045411928836734915,-0.04305986028286868
beetle-fineweb3-eng,8192,,Plaus,ses-7,-0.07455222133270718,-0.07906308101781358,-0.07417701894461848
beetle-fineweb3-eng,8192,,Plaus,ses-9,-0.05966025369874432,-0.06325124191439714,-0.060173964287509075
beetle-fineweb3-eng,16384,,Plaus,ses-5,-0.04910567345268306,-0.0485522617241698,-0.048330533909944816
beetle-fineweb3-eng,16384,,Plaus,ses-7,-0.08481004280862063,-0.08365467818372653,-0.08310723266268558
beetle-fineweb3-eng,16384,,Plaus,ses-9,-0.06370317834338533,-0.06258277565099843,-0.06338454131515091
beetle-fineweb3-eng,32768,,Plaus,ses-5,-0.014299531022442144,-0.013065201250408455,-0.013458512171006439
beetle-fineweb3-eng,32768,,Plaus,ses-7,-0.013426939096280031,-0.011595852243658378,-0.015212520903298745
beetle-fineweb3-eng,32768,,Plaus,ses-9,-0.02375830268127521,-0.023444588802115654,-0.028398566528306884
beetle-fineweb3-eng,65536,,Plaus,ses-5,-0.008401665515398175,-0.005917299502765731,-0.008632622881625083
beetle-fineweb3-eng,65536,,Plaus,ses-7,-0.005061911548096075,3.844925326946195e-05,-0.00543275126869687
beetle-fineweb3-eng,65536,,Plaus,ses-9,-0.01186151835186862,-0.007778979128341959,-0.010078899090381125
beetle-fineweb3-eng,0,,Sem,ses-5,-0.005801672241767644,-0.0031024993281719734,0.0013944667355901442
beetle-fineweb3-eng,0,,Sem,ses-7,-0.0003055130112080759,-0.0011927834069668205,0.00822133106505522
beetle-fineweb3-eng,0,,Sem,ses-9,-0.01941281840652025,-0.02067089554612126,-0.006324620712562519
beetle-fineweb3-eng,1,,Sem,ses-5,-0.005801672241767644,-0.0031024993281719734,0.0013944667355901442
beetle-fineweb3-eng,1,,Sem,ses-7,-0.0003055130112080759,-0.0011927834069668205,0.00822133106505522
beetle-fineweb3-eng,1,,Sem,ses-9,-0.01941281840652025,-0.02067089554612126,-0.006324620712562519
beetle-fineweb3-eng,2,,Sem,ses-5,-0.005801672241767644,-0.0031024993281719734,0.0013944667355901442
beetle-fineweb3-eng,2,,Sem,ses-7,-0.0003055130112080759,-0.0011927834069668205,0.00822133106505522
beetle-fineweb3-eng,2,,Sem,ses-9,-0.01941281840652025,-0.02067089554612126,-0.006324620712562519
beetle-fineweb3-eng,4,,Sem,ses-5,-0.005827474979649694,-0.003132805652037058,0.0013858483365643704
beetle-fineweb3-eng,4,,Sem,ses-7,-0.0003328543126116961,-0.001229657909527442,0.008224344953616387
beetle-fineweb3-eng,4,,Sem,ses-9,-0.019442577861240116,-0.020693616845245493,-0.006315957040532607
beetle-fineweb3-eng,6,,Sem,ses-5,-0.005878767137480398,-0.0031888177002038984,0.0014024520311771034
beetle-fineweb3-eng,6,,Sem,ses-7,-0.000381218816174827,-0.0012837562749955713,0.008232143408233888
beetle-fineweb3-eng,6,,Sem,ses-9,-0.019502494885668614,-0.020753216240025914,-0.006312190039140703
beetle-fineweb3-eng,8,,Sem,ses-5,-0.005861370087366586,-0.0031894364312604474,0.0014551835830917414
beetle-fineweb3-eng,8,,Sem,ses-7,-0.00038195037043216355,-0.0013438486424877131,0.00827901030956491
beetle-fineweb3-eng,8,,Sem,ses-9,-0.019522722576469705,-0.02081095584854112,-0.006267324492040216
beetle-fineweb3-eng,16,,Sem,ses-5,-0.005840132736711312,-0.003051820152444913,-0.010161266357212748
beetle-fineweb3-eng,16,,Sem,ses-7,-0.00035663916802360817,-0.0010303697384087373,-0.007081247590762052
beetle-fineweb3-eng,16,,Sem,ses-9,-0.01960536664897534,-0.020435584436091194,-0.020725660071507418
beetle-fineweb3-eng,32,,Sem,ses-5,-0.006649583150071985,-0.004421346493088963,-0.00795333859499062
beetle-fineweb3-eng,32,,Sem,ses-7,-0.0007396106962157671,-0.002406076203427144,-0.007566541857258378
beetle-fineweb3-eng,32,,Sem,ses-9,-0.020739642243594838,-0.02194818640495449,-0.02260641348658935
beetle-fineweb3-eng,64,,Sem,ses-5,-0.0187211604451157,-0.018400762676213895,-0.017057417785724602
beetle-fineweb3-eng,64,,Sem,ses-7,-0.009474710591512602,-0.008846101396632293,-0.008088780332369316
beetle-fineweb3-eng,64,,Sem,ses-9,-0.022516288589114294,-0.023217680246408457,-0.02130690651786853
beetle-fineweb3-eng,128,,Sem,ses-5,-0.011090557287002435,-0.007646838919739986,-0.0028364018567091378
beetle-fineweb3-eng,128,,Sem,ses-7,-0.00827134551810248,-0.005160933474873991,-0.0005769347316813307
beetle-fineweb3-eng,128,,Sem,ses-9,-0.007101444380941272,-0.003222475663613401,-0.0010483007225237301
beetle-fineweb3-eng,256,,Sem,ses-5,0.056444028081320985,0.059423941049432036,0.0555519450933605
beetle-fineweb3-eng,256,,Sem,ses-7,0.015576693760727164,0.01464841105355343,0.013027663375710912
beetle-fineweb3-eng,256,,Sem,ses-9,0.003805471947515394,0.0038537990828846334,0.0011225541982625075
beetle-fineweb3-eng,512,,Sem,ses-5,0.015266697284871227,0.03154010736694144,0.007488209499432526
beetle-fineweb3-eng,512,,Sem,ses-7,-0.004629171859273639,-0.018143366963593976,-0.005520067688458968
beetle-fineweb3-eng,512,,Sem,ses-9,-0.005450239469219875,-0.013801234573982883,0.0026342162133256193
beetle-fineweb3-eng,1024,,Sem,ses-5,-0.003977772377834221,-0.0036024074329563125,-0.004555253260041657
beetle-fineweb3-eng,1024,,Sem,ses-7,0.020596695248196868,0.02225446187104178,0.023197663829626673
beetle-fineweb3-eng,1024,,Sem,ses-9,0.01263532392875781,0.016727788635693384,0.015190770145217579
beetle-fineweb3-eng,2048,,Sem,ses-5,0.0164822731342545,0.013804515070235083,0.01748921301509329
beetle-fineweb3-eng,2048,,Sem,ses-7,-0.011637440804603901,-0.015775240316920947,-0.009095117291772054
beetle-fineweb3-eng,2048,,Sem,ses-9,-0.010887481274537541,-0.016840588840669427,-0.006733272094768356
beetle-fineweb3-eng,4096,,Sem,ses-5,0.008256199901670628,-0.004684169935871616,0.008375752970454323
beetle-fineweb3-eng,4096,,Sem,ses-7,-0.010999250979705113,-0.010434047705048362,-0.014162644654299669
beetle-fineweb3-eng,4096,,Sem,ses-9,-0.019824581409486664,-0.019969270337615273,-0.01645819077052968
beetle-fineweb3-eng,8192,,Sem,ses-5,-0.009650660169688751,-0.006384937289218009,-0.0003606612792007328
beetle-fineweb3-eng,8192,,Sem,ses-7,-0.022604062883469753,-0.02071835315236341,-0.017571839122121093
beetle-fineweb3-eng,8192,,Sem,ses-9,-0.030064408645403294,-0.031126359537984104,-0.027277596537845457
beetle-fineweb3-eng,16384,,Sem,ses-5,-0.001397308874183235,0.0061386032806090745,-0.012694936977301383
beetle-fineweb3-eng,16384,,Sem,ses-7,-0.05527537374832135,-0.047042638916557224,-0.06033915494941134
beetle-fineweb3-eng,16384,,Sem,ses-9,-0.06301192579678448,-0.05963184977543386,-0.06387407039386589
beetle-fineweb3-eng,32768,,Sem,ses-5,-0.05554319806151345,-0.046781806767337515,-0.06325732272606967
beetle-fineweb3-eng,32768,,Sem,ses-7,-0.03889931683072687,-0.054623405120544206,-0.04326435736043165
beetle-fineweb3-eng,32768,,Sem,ses-9,-0.024288577228330704,-0.03279491335233872,-0.028676071012230464
beetle-fineweb3-eng,65536,,Sem,ses-5,-0.034187108532911736,-0.03536158511796731,-0.0387099262006556
beetle-fineweb3-eng,65536,,Sem,ses-7,-0.08568051133457985,-0.10153345952931721,-0.058002449923467245
beetle-fineweb3-eng,65536,,Sem,ses-9,-0.08022207888884929,-0.08609325597125503,-0.061892986252661854
