acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,family,step,tokens,phenomenon
0.7,0.75,0.7375,-0.050000000000000044,-0.03750000000000009,-0.012499999999999956,beetle-fineweb3-eng,16384,,Gram
0.75,0.75,0.725,0.0,0.025000000000000022,-0.025000000000000022,beetle-fineweb3-eng,32768,,Gram
0.8,0.8,0.8250000000000001,0.0,-0.025000000000000022,0.025000000000000022,beetle-fineweb3-eng,65536,,Gram
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,0,,Phon
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,1,,Phon
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,2,,Phon
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,4,,Phon
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,6,,Phon
0.5416666666666666,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,beetle-fineweb3-eng,8,,Phon
0.5416666666666666,0.5416666666666666,0.5104166666666666,0.0,0.03125,-0.03125,beetle-fineweb3-eng,16,,Phon
0.5416666666666666,0.5416666666666666,0.5104166666666666,0.0,0.03125,-0.03125,beetle-fineweb3-eng,32,,Phon
0.5,0.5833333333333334,0.5520833333333333,-0.08333333333333337,-0.05208333333333326,-0.03125000000000011,beetle-fineweb3-eng,64,,Phon
0.5,0.5,0.5729166666666667,0.0,-0.07291666666666674,0.07291666666666674,beetle-fineweb3-eng,128,,Phon
0.5,0.5,0.5520833333333334,0.0,-0.05208333333333337,0.05208333333333337,beetle-fineweb3-eng,256,,Phon
0.5416666666666666,0.5,0.5312499999999999,0.04166666666666663,0.01041666666666674,0.03124999999999989,beetle-fineweb3-eng,512,,Phon
0.5416666666666666,0.5833333333333334,0.59375,-0.04166666666666674,-0.05208333333333337,0.01041666666666663,beetle-fineweb3-eng,1024,,Phon
0.5,0.5416666666666666,0.5416666666666666,-0.04166666666666663,-0.04166666666666663,0.0,beetle-fineweb3-eng,2048,,Phon
0.5833333333333334,0.5833333333333334,0.6145833333333334,0.0,-0.03125,0.03125,beetle-fineweb3-eng,4096,,Phon
0.5833333333333334,0.5833333333333334,0.5625,0.0,0.02083333333333337,-0.02083333333333337,beetle-fineweb3-eng,8192,,Phon
0.5833333333333334,0.5416666666666666,0.53125,0.04166666666666674,0.05208333333333337,-0.01041666666666663,beetle-fineweb3-eng,16384,,Phon
0.5416666666666666,0.5833333333333334,0.5520833333333333,-0.04166666666666674,-0.01041666666666663,-0.03125000000000011,beetle-fineweb3-eng,32768,,Phon
0.5833333333333334,0.5416666666666666,0.5729166666666667,0.04166666666666674,0.01041666666666663,0.03125000000000011,beetle-fineweb3-eng,65536,,Phon
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,0,,Plaus
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,1,,Plaus
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,2,,Plaus
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,4,,Plaus
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,6,,Plaus
0.5,0.4,0.475,0.09999999999999998,0.025000000000000022,0.07499999999999996,beetle-fineweb3-eng,8,,Plaus
0.5,0.4,0.5,0.09999999999999998,0.0,0.09999999999999998,beetle-fineweb3-eng,16,,Plaus
0.5,0.4,0.5,0.09999999999999998,0.0,0.09999999999999998,beetle-fineweb3-eng,32,,Plaus
0.45,0.5,0.4125,-0.04999999999999999,0.03750000000000003,-0.08750000000000002,beetle-fineweb3-eng,64,,Plaus
0.6,0.65,0.6,-0.050000000000000044,0.0,-0.050000000000000044,beetle-fineweb3-eng,128,,Plaus
0.65,0.7,0.6375000000000001,-0.04999999999999993,0.012499999999999956,-0.06249999999999989,beetle-fineweb3-eng,256,,Plaus
0.7,0.65,0.6375000000000001,0.04999999999999993,0.06249999999999989,-0.012499999999999956,beetle-fineweb3-eng,512,,Plaus
0.6,0.6,0.6,0.0,0.0,0.0,beetle-fineweb3-eng,1024,,Plaus
