family,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-humanscale-eng,500,,Sem,ses-7,-0.017285564981814213,-0.013617745244070016,-0.01714081209658452
beetle-humanscale-eng,500,,Sem,ses-9,-0.012969605418928516,-0.00935930108053618,-0.01324048242611389
beetle-humanscale-eng,1000,,Sem,ses-5,-0.004508028486392215,-0.002714352305125848,0.0019078166108887087
beetle-humanscale-eng,1000,,Sem,ses-7,-0.0021686882841596465,-0.0029009855936593877,-0.011420954640865767
beetle-humanscale-eng,1000,,Sem,ses-9,0.005092877370368289,0.005246985957833995,-0.0046554776305349965
beetle-humanscale-eng,2000,,Sem,ses-5,0.029775269370691693,0.020209719574305417,0.03731502398188281
beetle-humanscale-eng,2000,,Sem,ses-7,0.03393710381787207,0.048227602310333136,0.027015822997587334
beetle-humanscale-eng,2000,,Sem,ses-9,0.028311031905391523,0.03710483220295804,0.029384824203721245
beetle-humanscale-eng,2500,,Sem,ses-5,0.046794057785981,0.052530490910167066,0.0672637327941879
beetle-humanscale-eng,2500,,Sem,ses-7,-0.000560834070447906,0.011897447979081544,-0.012564590249435964
beetle-humanscale-eng,2500,,Sem,ses-9,-0.01791108339588823,-0.00867201232334047,-0.029718071600987918
beetle-humanscale-eng,4000,,Sem,ses-5,-0.007616518942111747,-0.011620107711591172,-0.0012805699178472115
beetle-humanscale-eng,4000,,Sem,ses-7,0.03141653793593353,0.02635830878611287,0.03728990896249219
beetle-humanscale-eng,4000,,Sem,ses-9,0.024408394748948094,0.01748353592409824,0.029273320387625593
beetle-humanscale-eng,5500,,Sem,ses-5,0.002215772208462882,-0.005807550546114415,-0.0012677504714851018
beetle-humanscale-eng,5500,,Sem,ses-7,0.06588737526025285,0.057430722305880866,0.0679924772507915
beetle-humanscale-eng,5500,,Sem,ses-9,0.05608870398627472,0.05105334560835385,0.05769782368824498
beetle-humanscale-eng,7500,,Sem,ses-5,0.004002614321961793,0.004984666985668876,0.00532998718403894
beetle-humanscale-eng,7500,,Sem,ses-7,0.07820850813339039,0.08243571033097365,0.083366026730238
beetle-humanscale-eng,7500,,Sem,ses-9,0.07635144830909299,0.08027633822499879,0.07945929775656348
beetle-humanscale-eng,9500,,Sem,ses-5,-0.011752005219503087,-0.01271357077090918,-0.01498733338595781
beetle-humanscale-eng,9500,,Sem,ses-7,0.03946258917582619,0.03514878475166128,0.043199039913366724
beetle-humanscale-eng,9500,,Sem,ses-9,0.03660227526812209,0.032694922533057204,0.03885294218348846
