dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Plaus,ses-5,60,-0.007794780813856162,0.00269600609849625,-0.005102950053175691,-0.0508286762263369,0.03753351607602217
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Plaus,ses-5,60,-0.00780646003827689,0.0026964804037219476,-0.005090175112499322,-0.05305108636899963,0.036615590614174
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Plaus,ses-5,60,-0.007831493439814593,0.0027032025479224835,-0.005134887404866614,-0.05491754389041381,0.03638846112302503
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Plaus,ses-5,60,-0.00781865862787475,0.0027255689213208957,-0.005058237760808398,-0.056240741213895405,0.03498112730123373
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Plaus,ses-5,60,0.02171900232914183,0.016653811619250572,0.014207650273224043,-0.022738898094950197,0.06626808770282672
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Plaus,ses-5,60,0.02628000888612178,0.024142345377561103,0.017297908422837762,-0.022712890572744907,0.07344550777281739
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Plaus,ses-5,60,0.02087113434943271,0.028620915991401624,0.01387677930970608,-0.024685134005073793,0.0686006426368547
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Plaus,ses-5,60,-0.03130801995429144,-0.027979887164558202,-0.021138055590154352,-0.07573139444839178,0.016645708091293208
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Plaus,ses-5,60,-0.03038516646311249,-0.033620393638101445,-0.02025530718941724,-0.07733223260029842,0.014583181357884039
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Plaus,ses-5,60,-0.049240576393421207,-0.04015320189254077,-0.033039190324259934,-0.09493496051939469,-0.00200038922923855
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Plaus,ses-5,60,-0.043326082544622765,-0.03790731352998203,-0.029409829678103433,-0.08776067981997952,0.002692332628695456
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Plaus,ses-5,60,-0.04913714265437404,-0.04157001925690766,-0.032847566214114395,-0.09378798592828888,0.0004105902108643953
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-5,60,-0.04883724388892617,-0.03639418288819194,-0.032938268292916614,-0.09367715673600403,-0.0023209231790000833
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07574290633226194,0.016982046669418376
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07671987524455037,0.01717377299370276
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07579884451663485,0.015508026092244272
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07703538195362523,0.01338646051960632
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07618572992955346,0.016184133523108366
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Plaus,ses-7,60,-0.029795580950012075,0.002032475811309189,-0.019953818589454924,-0.07218417806660996,0.014946261617999739
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Plaus,ses-7,60,-0.029834503041994885,0.002030786912411167,-0.019981923458942938,-0.07913836136842207,0.017421302919665548
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Plaus,ses-7,60,-0.030037477445282297,0.0020253254776325547,-0.020075180525880434,-0.07634568744933466,0.014512098578058026
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Plaus,ses-7,60,-0.03042012190355496,0.0020047051559810153,-0.020248919719079057,-0.07767813090048822,0.012158162811625088
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Plaus,ses-7,60,0.02316147635199696,0.018964596706633183,0.015049518863796775,-0.020295463007480093,0.0692855169037426
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Plaus,ses-7,60,0.04565765348616491,0.02807572484984338,0.03045992980170098,-0.006814270229810334,0.08921546372202399
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Plaus,ses-7,60,0.045955414198300265,0.03747092191572539,0.030592789184735226,-0.0016768061919685937,0.09605413632525123
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Plaus,ses-7,60,-0.042281474707773374,-0.02811787220153835,-0.02850025390194594,-0.09183506919336283,0.004186003711670138
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Plaus,ses-7,60,-0.054188810806362,-0.03453580797974634,-0.036074516228965264,-0.1033050707510212,-0.008237243292760337
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Plaus,ses-7,60,-0.06687314317819712,-0.04378334438574861,-0.0449850373507328,-0.11520323915355514,-0.01860211899196765
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Plaus,ses-7,60,-0.04823365932028051,-0.04032038206563805,-0.03333812393608697,-0.09350548927906956,0.0014517995303238366
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Plaus,ses-7,60,-0.05952244447703582,-0.04532628739174838,-0.04041671856486317,-0.10298644004595763,-0.007705923061838067
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-7,60,-0.05630540784500344,-0.038569212051776804,-0.03820793132191892,-0.10295570363714789,-0.008354669457730888
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.06885205568174765,0.023922484473096292
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.06935757874704887,0.02199364264955096
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.07172488796765798,0.0193825891708548
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.07356572360612437,0.020898988017484642
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.07245766370430332,0.01942610739567539
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Plaus,ses-9,60,-0.024335665800540477,0.0005624091632783507,-0.015693375873885786,-0.06684437210951036,0.021561962024525733
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Plaus,ses-9,60,-0.02436740983297103,0.0005617993636473084,-0.01569593086202106,-0.07290007668333286,0.024344446881016744
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Plaus,ses-9,60,-0.024502527011844733,0.0005610541658020059,-0.015758528071335272,-0.0708684629118996,0.02242887391406666
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Plaus,ses-9,60,-0.02481619111850815,0.0005550034878059121,-0.015934822252669165,-0.07527623707713121,0.021597934042343826
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Plaus,ses-9,60,0.031126056036440527,0.016012412752169712,0.019946153625049104,-0.012738783077124371,0.07533069895002115
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Plaus,ses-9,60,0.04805043810589663,0.024422138580276715,0.031613506944777124,-0.0033501318943577056,0.09262981262964644
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Plaus,ses-9,60,0.04665135055152606,0.03404458581168592,0.030969649934688114,-0.004096295196315916,0.09547936309698452
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Plaus,ses-9,60,-0.03945809740381196,-0.02794065047169876,-0.026546965472529088,-0.08638327873887598,0.006569818372779292
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Plaus,ses-9,60,-0.04560517379903741,-0.032204299384061455,-0.030362840252560575,-0.09195997225018988,-0.001988947498439452
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Plaus,ses-9,60,-0.05931042229955846,-0.04265106434160748,-0.03980479890646508,-0.1063284601276787,-0.01161779559658623
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Plaus,ses-9,60,-0.046569197800611827,-0.03996556180007138,-0.03204402244557077,-0.09332899746459969,0.0014506283219291782
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Plaus,ses-9,60,-0.05915083220073404,-0.0454254819523799,-0.040098622542021574,-0.10393851535864622,-0.0059407268827977215
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Plaus,ses-9,60,-0.052122005740056404,-0.037630834927689996,-0.03539105690277951,-0.09692156150581396,-0.004048270776528601
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.02468920506828427,0.054086487987727874
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.021534569335728157,0.05017326055313856
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.026914739860323392,0.05012291811809234
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.02646292243164491,0.05401607741830684
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.025272190998416152,0.05121891352097196
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-5,72,0.013969877951634138,0.00135831827364509,0.009136095109469602,-0.02489529013119737,0.05218561327444638
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-5,72,0.013985024286685103,0.0013583739126030777,0.009149570176002743,-0.024948286350391497,0.05134633859611223
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-5,72,0.013932228059050268,0.0013736246525365477,0.009121395036887994,-0.023953402037845364,0.052423969323297334
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-5,72,0.013874086023831616,0.0014874887089085017,0.009084032352409739,-0.025138914087297955,0.050661495494660404
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-5,72,0.001965471422348546,-0.007112623668484509,0.0019134594477060228,-0.03579795603887268,0.039893431997112226
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-5,72,0.0037761300105003544,-0.007254544933268707,0.0029106143711584574,-0.03520064032996233,0.04090474041621292
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-5,72,-0.004508028486392215,0.019745415496145516,-0.0025535251080302207,-0.045169380083840686,0.03432699545813991
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-5,72,0.029775269370691693,0.03260132702379381,0.020276300114231812,-0.00913797856728331,0.06895083482655684
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-5,72,0.046794057785981,0.015592554353422616,0.030954677838721828,0.008838708807027182,0.0839664925114226
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-5,72,-0.007616518942111747,0.015922842109358862,-0.004781811110192356,-0.04523079942813749,0.03055819959952744
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-5,72,0.002215772208462882,0.031114874202157288,0.001578420293450199,-0.03747068428243146,0.037561500362297155
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-5,72,0.004002614321961793,0.03273034386819117,0.002889789268334512,-0.033705035646300556,0.046216815534239224
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-5,72,-0.011752005219503087,0.007574081179031369,-0.00798642693298298,-0.05220262649235878,0.028064434864219456
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.03843398715229752,0.04110269025237569
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.035794150444304354,0.037936923183443
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.03659093312331142,0.03707509444753466
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.035896416445625697,0.03948173147777755
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.036262308491839944,0.041869616012855215
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-7,72,0.0012574885905472174,0.0015157026494058926,0.0008170790343277319,-0.039612380837488845,0.041180150349796274
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-7,72,0.0012625800069649283,0.0015159498305748007,0.0008183040403761993,-0.03998434634050269,0.040251528084156656
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-7,72,0.001224953828811798,0.0015321185019436263,0.0007913539073099173,-0.03738861503877722,0.04093424923528907
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-7,72,0.0012094841151598483,0.0016493171476466909,0.000791966410334151,-0.03604453561638428,0.038489022620169844
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-7,72,-0.010121178908596574,-0.0074870622409611565,-0.0067007830851164825,-0.04941894183140049,0.02883167231952936
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-7,72,-0.017285564981814213,-0.008791378995778726,-0.011741682974559686,-0.05547617735090269,0.023424846373601264
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-7,72,-0.0021686882841596465,0.016373290379308746,-0.0014632697248942665,-0.04008937186692008,0.035602994998312806
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-7,72,0.03393710381787207,0.03311840440169836,0.02258666152164126,-0.005048417831301925,0.07651778962931341
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-7,72,-0.000560834070447906,0.012904187872419867,-0.0001237256108952038,-0.03869273443351737,0.03815636326230679
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-7,72,0.03141653793593353,0.01774334357140003,0.021118491772553125,-0.004806388205345563,0.0709836539380921
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-7,72,0.06588737526025285,0.03510610472327047,0.044204955761969075,0.027003573584980525,0.10505320182396384
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-7,72,0.07820850813339039,0.03744372981584519,0.05248415914053575,0.037431514965806,0.11971314883070695
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-7,72,0.03946258917582619,0.011517888186003612,0.0265771187245237,0.001189664191653105,0.07809753101816505
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.042214720718937566,0.03675275779896195
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.04174828714268622,0.036247175495860075
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.04179036507928252,0.036074439212017
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.039759938941809146,0.03511193214757502
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.04374864066101343,0.03699375397259788
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-9,72,-0.003202265938290143,0.0037882454855927387,-0.00199614735597757,-0.04274405748117696,0.03551252443302835
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-9,72,-0.003185895794889232,0.0037869800621548183,-0.001990022325735233,-0.04410132877733628,0.03469651441507424
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-9,72,-0.003296578229338386,0.0037957292409074948,-0.0020671977067886773,-0.04112424390139767,0.03407391698205761
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-9,72,-0.0035479490393124213,0.0038804533471216655,-0.002250336111034548,-0.042378702983709986,0.03456215683478215
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-9,72,-0.01259647897258853,-0.008200497445804249,-0.008204478009610171,-0.04977300613796557,0.025133479504678133
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-9,72,-0.012969605418928516,-0.00949709936224899,-0.008741030658838878,-0.050850389017203367,0.029249729236492647
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-9,72,0.005092877370368289,0.01617925138021384,0.0033993917844969356,-0.034283999187113084,0.04334100366204444
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-9,72,0.028311031905391523,0.03190122254159505,0.019598259266405127,-0.01139774662325918,0.06698430033858264
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-9,72,-0.01791108339588823,0.01063653103401337,-0.012142872455432748,-0.05590955718839581,0.022771865816583286
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-9,72,0.024408394748948094,0.014052021687630896,0.01646530629744984,-0.013932762612549745,0.06349703002634173
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-9,72,0.05608870398627472,0.03656904580616277,0.03741413473229024,0.016818298998523103,0.09474201140169969
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-9,72,0.07635144830909299,0.0372784011189355,0.05158194218583954,0.03871052060335247,0.11857695249007792
ds003604,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-9,72,0.03660227526812209,0.011577665819828172,0.02490559797138998,-0.00528886031533081,0.07387103725028563
