family,step,layer,per,gini,hoyer,norm,condition_number
pico-decoder-large,0,0,0.5205327590780061,0.04814846295527738,0.003708194946954354,22.81561380088637,10.574945745555183
pico-decoder-large,0,1,0.4877941683676239,0.04990476352381309,0.003994457261839777,24.471655678615466,11.697202168507262
pico-decoder-large,0,2,0.45031651820693025,0.0527548245114402,0.00446804758993487,26.208157577431326,13.436552393980083
pico-decoder-large,0,3,0.4256862656993979,0.05352504116116208,0.004642377503356645,27.83173315381239,14.630911552468715
pico-decoder-large,0,4,0.4040092510728289,0.05625264890509637,0.0050725013448577275,29.372708693041638,15.600430478071731
pico-decoder-large,0,5,0.3846408590170789,0.05698179820607763,0.005257106782294066,30.900280775407523,17.069810567276352
pico-decoder-large,0,6,0.3725751306081067,0.05827793308099253,0.0054668305527781754,32.42351743150409,17.71078661618322
pico-decoder-large,0,7,0.3554820421273099,0.0592818679481056,0.005664277951100131,33.9241677856688,18.57707190243623
pico-decoder-large,0,8,0.34315887033202935,0.0594373883930035,0.005766798117542932,35.364345892392286,19.621317723233524
pico-decoder-large,0,9,0.331418289326854,0.06120367825578817,0.006059136649825409,36.83624215204403,20.670387770904135
pico-decoder-large,0,10,0.31647735436835356,0.0623457813092676,0.006280857511040359,38.3024983188218,22.16519377436929
pico-decoder-large,0,11,0.30345878611461335,0.06295265052102605,0.006364112958648964,39.742759241967526,23.161544282782405
pico-decoder-large,1000,0,0.5256030770709798,0.04802153660128757,0.0036984666449671627,22.671613890106116,10.392255036139453
pico-decoder-large,1000,1,0.4977136774059117,0.05066232103369902,0.004174417436251703,24.267424652481996,11.32693721012364
pico-decoder-large,1000,2,0.4640657506178243,0.05496848269230137,0.004980035800929686,26.009948739136117,12.956150894228566
pico-decoder-large,1000,3,0.4403781059327336,0.05951342532277012,0.005947689398959225,27.630572874846788,13.999493921036276
pico-decoder-large,1000,4,0.4115918071256832,0.066239101120474,0.007454816975234244,29.526579371915854,15.212983420882226
pico-decoder-large,1000,5,0.38197393641994903,0.07229725642324529,0.009164536759042687,31.695398049362566,16.73351638958014
pico-decoder-large,1000,6,0.3570062391196375,0.07527704731683738,0.009703378496245238,33.99194611741379,18.361549900295778
pico-decoder-large,1000,7,0.318778215051464,0.08383990971508037,0.012087128959211806,36.90696873787297,20.22733399580074
pico-decoder-large,1000,8,0.27990891847993543,0.08858414588673307,0.013278297588549115,40.279890509239145,23.288044448257754
pico-decoder-large,1000,9,0.24738791170697783,0.10062782030265598,0.017244890196981277,44.922063035742596,27.154670171791775
pico-decoder-large,1000,10,0.2130372723706403,0.11655933580874696,0.023461580312383712,52.73106355110189,30.521453908474417
pico-decoder-large,1000,11,0.13754578917492088,0.13813704934391988,0.03130835075199274,69.69287436692709,41.79578969727567
pico-decoder-large,2000,0,0.01302279385743335,0.2572951242904325,0.10123918688488745,131.37530851420036,231.12235313395087
pico-decoder-large,2000,1,0.02676377920398034,0.31570741394413737,0.14644465954960936,290.5399441086181,184.63398935385416
pico-decoder-large,2000,2,0.02747830969420083,0.2942276114652073,0.1297969823225382,335.63059702207045,244.6868571230365
pico-decoder-large,2000,3,0.029722289189581717,0.3000548359860569,0.13788302128334112,318.63757921541816,225.09114172049823
pico-decoder-large,2000,4,0.028826738407191244,0.29128289291051795,0.13373683383793666,300.54397457947994,228.7931095853965
pico-decoder-large,2000,5,0.03050445675758687,0.29465966275610694,0.13635520916393282,301.4832172372487,216.78050099263479
pico-decoder-large,2000,6,0.030177308945342426,0.28785039589188344,0.1315956207370196,299.0050262581508,220.68892544731497
pico-decoder-large,2000,7,0.03012209047725299,0.2822275649397364,0.12604335100170255,299.9897361882584,224.97324298523583
