family,step,layer,per,gini,hoyer,norm,condition_number
pico-decoder-medium,0,0,0.48268296048606985,0.044736142571047445,0.0032868958225266733,16.149458520096093,11.51235409312653
pico-decoder-medium,0,1,0.4538716349914267,0.04702836160024404,0.0036828002976580032,17.31660030400125,12.880758205155734
pico-decoder-medium,0,2,0.42624284150456515,0.04987906016994259,0.004146353361205674,18.466810164296614,14.04948223648241
pico-decoder-medium,0,3,0.40012063847513235,0.053404934388855775,0.0047260165712191575,19.61639167338839,15.721499971417192
pico-decoder-medium,0,4,0.38068745975423984,0.05404199433696041,0.004853004952427571,20.724167993043977,16.939938323376854
pico-decoder-medium,0,5,0.3648882456847359,0.05599141767098784,0.005253058283133195,21.78779774552784,17.784485392742344
pico-decoder-medium,0,6,0.3453060353768774,0.05649993793289602,0.0052956881038504116,22.888659967868644,19.507741280476726
pico-decoder-medium,0,7,0.33475129339540005,0.06001261978873984,0.005926244967143962,23.915040647812642,20.12058332190881
pico-decoder-medium,0,8,0.31881895210059485,0.06181128177980385,0.006254501662045595,24.975346606341272,21.28992138122916
pico-decoder-medium,0,9,0.30622761228675843,0.06272530628430495,0.006410796958873021,25.991346212378236,22.786257397993428
pico-decoder-medium,0,10,0.29575415935323385,0.06335345823123865,0.006575478588029439,27.006330921055532,23.84813681006348
pico-decoder-medium,0,11,0.28766664735832,0.06422854565152718,0.006766610764627372,27.97257477878179,24.7963759838627
pico-decoder-medium,1000,0,0.4866526705612017,0.04588226879349581,0.00349332932411786,16.03786619516975,11.400310741445615
pico-decoder-medium,1000,1,0.46076881750743703,0.04881273155771737,0.004010124339325751,17.171059999086904,12.489218595339324
pico-decoder-medium,1000,2,0.4345221098622157,0.05417932584160271,0.004943105653716407,18.318392160623613,13.476015897699055
pico-decoder-medium,1000,3,0.40984979935106786,0.0620870435584413,0.0065362270467501085,19.520615452172617,14.68846920819608
pico-decoder-medium,1000,4,0.38727434709014036,0.06907352903019559,0.00813473441586362,20.8024838829995,15.960808649562603
pico-decoder-medium,1000,5,0.3604492466128417,0.07724685095932331,0.010248858194806662,22.30735665476032,17.470844105347894
pico-decoder-medium,1000,6,0.3357844234881406,0.08347812598222577,0.012154671711187495,23.870240570241332,20.098134954928533
