dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Phon,ses-9,72,0.022442633004477776,0.04190020730906513,0.015341363247981035,-0.01565180262456359,0.060359699172089526
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Phon,ses-9,72,0.04681073477974329,0.04735773203900412,0.031486942966780895,0.009533218821807975,0.08907288786241971
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Phon,ses-9,72,-0.0033149842206872684,-0.001492331176180044,-0.002071485227958313,-0.042411713792988366,0.036499914323482964
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Phon,ses-9,72,0.011075122785687036,0.014242391395387749,0.00736412386036156,-0.028064967449348915,0.049018291217219685
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Phon,ses-9,72,-0.004821585719954541,0.0017204930466489174,-0.0025768002229511005,-0.049228203781000776,0.03423803164248295
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Phon,ses-9,72,-0.002607665392946626,0.016594345394343152,-0.0012458311512913093,-0.043353968455446236,0.031802735323838704
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Phon,ses-9,72,0.001119633011566954,0.017343029012201364,0.00040241448692152917,-0.03720821018115438,0.043383017938780424
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Phon,ses-9,72,-0.021770852047747025,0.00022466592662151062,-0.014761322884031739,-0.06458213640636605,0.02076507767858443
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Phon,ses-9,72,-0.014985306880058313,0.001614546693924592,-0.00982944853290213,-0.05447746889178165,0.026531482435516025
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Phon,ses-9,72,0.016486762347855264,0.029148188126579766,0.011081404714435777,-0.022895397613847162,0.05302657137418054
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Phon,ses-9,72,-0.010301614825897039,0.01360020719746844,-0.006958646858318863,-0.049798649716629194,0.031534452575331065
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Phon,ses-9,72,-0.00012138698476083012,0.012716392383170263,-5.14502540356293e-05,-0.041876991855658546,0.036034170573381104
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Phon,ses-9,72,0.002676891409368776,0.01964169316935265,0.001939797077748071,-0.0348188661009418,0.04051801481167757
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Phon,ses-9,72,-0.014368098577410466,-0.005737587276313197,-0.009717360479467366,-0.055690599786164655,0.023811716799762253
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-5,60,-0.01615103109054661,0.0056337634298770645,-0.011314126210026412,-0.06259911301427779,0.032745298698381414
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-5,60,-0.04625319222260818,-0.02596812202303435,-0.030218483422917608,-0.09033006022683,0.0011953989943961718
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-5,60,0.005460195390265088,0.00012712153614019821,0.0034217678601654996,-0.04320169584350725,0.04991409321217844
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-5,60,-0.028233607491963866,-0.02479141677069662,-0.019035300354823977,-0.07588826140467818,0.020277883203887823
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-5,60,-0.014533712780810407,-0.01099860441178051,-0.009820735644958849,-0.06236189216360866,0.031065980981727834
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-5,60,-0.029447253545818324,-0.038432220138891277,-0.019589732780178403,-0.07686214690131953,0.016859833347113114
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-5,60,-0.027957389614571587,-0.02188919344224714,-0.018773414070958408,-0.07435600994512208,0.01953866082005829
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Plaus,ses-5,60,-0.01768341371762779,-0.01824118884123749,-0.01185833868283974,-0.0672520576301999,0.02903565934761971
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Plaus,ses-5,60,-0.008866674798699063,-0.005222553962707174,-0.005803016802240725,-0.05292398119007285,0.036038212503334166
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Plaus,ses-5,60,-0.014174141120531778,-0.014250348999707476,-0.0097083161670068,-0.06499862603577207,0.03430897913631851
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Plaus,ses-5,60,-0.023488713201956054,-0.024683200084864163,-0.015569458949325004,-0.07094065001134693,0.023196335284466397
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Plaus,ses-5,60,-0.010843900192057457,-0.007483518999197965,-0.007527633793550572,-0.05609161198518742,0.036714112797320335
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Plaus,ses-5,60,-0.0003223818675637085,-0.0050784650295101295,-0.00010794824871532003,-0.044824677896884456,0.04475426559666285
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Plaus,ses-5,60,0.0009648365916744649,-0.0030561661232796754,0.0007441402943985079,-0.044246701529252835,0.047218767744051315
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Plaus,ses-5,60,0.004962660862746386,0.0019564541867121525,0.003642774333866687,-0.044299529956688,0.05309528248276267
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Plaus,ses-5,60,0.013405420065774248,0.007406498927790635,0.009248418302657506,-0.032633003584501795,0.05730630195425052
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Plaus,ses-5,60,0.00553856759549412,-0.004551228893200011,0.0038944406651911607,-0.038392347843209204,0.05020737701747402
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Plaus,ses-5,60,0.004189388870624247,-0.006894291721490241,0.003069179497497709,-0.04075512893611014,0.048478985162698315
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Plaus,ses-5,60,0.005909539321410769,-0.002904547855031276,0.00404007498890177,-0.04173686230604965,0.053422653303496805
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Plaus,ses-5,60,-0.008151229791007292,-0.016312622070143105,-0.0051744897209633585,-0.05450039845385747,0.03430452156447943
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Plaus,ses-5,60,-0.012830108438958642,-0.017502471432284592,-0.008594341340027402,-0.05990845172223795,0.03423267319786199
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-7,60,-0.057322008914676044,0.004156483395884576,-0.03860267698881874,-0.103229938597087,-0.011225270442536286
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-7,60,-0.061981774924108994,-0.028429391806889227,-0.04125219968509771,-0.10800963813424706,-0.012517021262312989
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-7,60,-0.011990011460712345,0.0025496039208983256,-0.008294130234132724,-0.0634606782528107,0.033859782699864144
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-7,60,-0.05208246473790418,-0.027286812985080858,-0.035089568302817196,-0.09812682393864106,-0.004877122297555804
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-7,60,-0.004196023760762092,-0.007396855821442547,-0.0031023943432562685,-0.052885632544549394,0.046447946286753916
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-7,60,-0.04481543576677867,-0.04212680734561848,-0.03039094512204859,-0.09059879802895889,0.002815045884066495
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-7,60,-0.03172104511140468,-0.023251533045681727,-0.021224925186753667,-0.07752453731565406,0.016533804721543817
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Plaus,ses-7,60,-0.02657879750850354,-0.019168806201496007,-0.017695209077872844,-0.07358311866513785,0.0198914851058688
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Plaus,ses-7,60,-0.0168379932463159,-0.006765479029445189,-0.011026690044808104,-0.06099395200437509,0.025944958715612997
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Plaus,ses-7,60,-0.018572902324219223,-0.013278699735311083,-0.01235656136921814,-0.06586307542998214,0.0280445266279867
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Plaus,ses-7,60,-0.040141698834080905,-0.028428550867647343,-0.026549520460664364,-0.08470964203178666,0.005012466972605353
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Plaus,ses-7,60,-0.006793596233858043,-0.006758814525081767,-0.0046622145998409525,-0.05253440555470726,0.03619144167711938
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Plaus,ses-7,60,0.007655058597078558,-0.0027257731848530633,0.005286909198915408,-0.036609496227932206,0.05210129132556002
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Plaus,ses-7,60,0.016805429049709802,0.0014741439704115088,0.011067569854972486,-0.02807204061698466,0.06065241672958015
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Plaus,ses-7,60,0.018737937101317235,0.0061099858571825,0.012364226333623964,-0.03097207932107251,0.06355700751085172
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Plaus,ses-7,60,0.042402341804599564,0.014065931072109229,0.028429991728225912,-0.004064828578677243,0.08793180062062414
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Plaus,ses-7,60,0.012394064584390652,-0.00019572201078803426,0.008341397514635291,-0.03415809832429335,0.05925323351403066
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Plaus,ses-7,60,0.005626301358040935,-0.0029072161135174236,0.0037577487999540106,-0.038367196309666236,0.05160599775898136
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Plaus,ses-7,60,0.016478776485574977,0.0026351366311670923,0.011031800021078652,-0.03054479889583125,0.06391416428800308
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Plaus,ses-7,60,0.003572270511071186,-0.012681714902595944,0.0025454069297665698,-0.04147766269823525,0.04859225616504607
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Plaus,ses-7,60,-0.01162091594149808,-0.014586056195339111,-0.0075582936511738585,-0.06065501833973057,0.03347692250640202
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Plaus,ses-9,60,-0.04786169647248417,0.0015550520615277043,-0.03218582428707847,-0.09406542415616685,-0.00357709056010264
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Plaus,ses-9,60,-0.054946506171213355,-0.02760446943391537,-0.036526749128908735,-0.09986427134474016,-0.007186615217716313
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Plaus,ses-9,60,-0.0026637753030183385,0.0025711215808517617,-0.0013458400002554988,-0.05341179563261845,0.04308624910259115
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Plaus,ses-9,60,-0.04606466915537444,-0.02921799642111498,-0.03110250931772236,-0.09316867231366104,0.0018975658271143919
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Plaus,ses-9,60,-0.01214888959643979,-0.011727991349919194,-0.008223868060412694,-0.05803052707567583,0.037388528776856084
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Plaus,ses-9,60,-0.039949847501670376,-0.0426830226731998,-0.026968538514849275,-0.08940634673446292,0.00499987203385453
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Plaus,ses-9,60,-0.02957975442261224,-0.024859336231860714,-0.019892498874208353,-0.07537709263488497,0.020939939029805895
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Plaus,ses-9,60,-0.023443870346953957,-0.02195600699420247,-0.016240143334834388,-0.07062131411974487,0.022995435092895786
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Plaus,ses-9,60,-0.014719359863375798,-0.010845394725931585,-0.009788798293267925,-0.05836036064744902,0.029762953363810043
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Plaus,ses-9,60,-0.018870736613088003,-0.017964964064376834,-0.013057905612350814,-0.06594264518014324,0.02664480671480861
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Plaus,ses-9,60,-0.044820724635499104,-0.03107845844023639,-0.02980074286280033,-0.09294603376240411,0.000739839317168683
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Plaus,ses-9,60,-0.018552530225146267,-0.010578354237066764,-0.012604395218339705,-0.061834721893529794,0.02553564190182869
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Plaus,ses-9,60,-0.00377691986705485,-0.00790918467952025,-0.002471312273843628,-0.05211833515363259,0.04399827208233368
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Plaus,ses-9,60,-0.0075927499239738655,-0.004569121460430905,-0.005142552369272435,-0.05357656376147654,0.0377380774162703
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Plaus,ses-9,60,-0.006845636624606546,-0.0011787837611939994,-0.004443763114275038,-0.0529910758576554,0.04020646408612557
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Plaus,ses-9,60,0.0061133382169168814,0.006043358462154222,0.0044067157863135675,-0.041002069533827484,0.05119289639332128
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Plaus,ses-9,60,-0.017642076577571324,-0.007371298926683973,-0.011724201805737865,-0.060708182329902216,0.028004036456057604
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Plaus,ses-9,60,-0.021976436499294552,-0.009983759542682682,-0.014404384359640131,-0.06736352203473517,0.02379570535546068
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Plaus,ses-9,60,-0.017343683971137128,-0.004756677840369292,-0.01116976938038344,-0.06698102071164004,0.02801245955927678
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Plaus,ses-9,60,-0.03243513544159276,-0.019328573236008298,-0.02089022174103279,-0.0767047669915153,0.010317657537764133
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Plaus,ses-9,60,-0.035741619741256496,-0.01863812453623554,-0.02304024425686573,-0.08073389345179513,0.010930030426517339
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Sem,ses-5,72,-0.004379928880494076,-0.011742930692848708,-0.0028799892199467734,-0.04221654808292559,0.035978093142511235
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Sem,ses-5,72,-0.027751644415218685,-0.02865710918757147,-0.019141944513351033,-0.0654145043531754,0.010412891655217997
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Sem,ses-5,72,0.009587601342496919,0.005309691017398074,0.006145242842136533,-0.028666541157606945,0.04868834231977591
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Sem,ses-5,72,-0.007012320519891034,-0.01446379487514625,-0.005030487338031231,-0.0445818344199003,0.03401077144550955
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Sem,ses-5,72,0.011758622982917443,-0.0008303762527264139,0.0072330482131755525,-0.03231068346256711,0.05299361736248292
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Sem,ses-5,72,-0.0045704046254264165,-0.027197370688166647,-0.0037074808056864776,-0.044459501913412115,0.03688051311362626
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Sem,ses-5,72,-0.010281881545045895,-0.013063389648268267,-0.006731408236328166,-0.04943294452290917,0.0257206228684763
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Sem,ses-5,72,0.008593766199808213,-0.030236178517628286,0.006890659022628923,-0.03245809148138293,0.04704085164357842
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Sem,ses-5,72,3.7890629986823645e-05,-0.02295458472948596,0.0004030269899457628,-0.03807185255835214,0.03696740106658635
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Sem,ses-5,72,-0.01598466532925182,-0.03723557749794485,-0.010442564060160047,-0.05613840354073195,0.02360588380883993
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Sem,ses-5,72,-0.01703944584032015,-0.01269010893942253,-0.01140664382030386,-0.055816210320678655,0.0192828112521173
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Sem,ses-5,72,-0.027017373777633826,-0.03973549653312223,-0.017904688404398995,-0.06529646567277139,0.011765270935465042
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Sem,ses-5,72,-1.6700708193027891e-06,0.0020284574964159353,-9.861298690162283e-05,-0.037123091336735276,0.03484232460577273
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Sem,ses-5,72,0.0035912091913138018,-0.0026532576152289633,0.0020028848892441405,-0.03441438261729365,0.04170439380646526
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Sem,ses-5,72,-0.04865996596742044,-0.024950389980695365,-0.032060245797463624,-0.08457971160970776,-0.008885327180483607
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Sem,ses-5,72,-0.0021710877533789464,-0.004148880142050917,-0.0010737178014816448,-0.04272043292758735,0.03417706461660886
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Sem,ses-5,72,0.004932248033068523,-0.01800225218179456,0.004297933721047748,-0.03247048759032103,0.04337586379159056
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,Sem,ses-5,72,-0.0014496645883016188,-0.03264327142288845,-0.000780328852873711,-0.0403799827995546,0.03759955304730401
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,Sem,ses-5,72,0.009433235489388653,-0.027105129139986646,0.006648107825032385,-0.02730670336420821,0.04666310462785712
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,Sem,ses-5,72,-0.016449146948988833,-0.03550828547435004,-0.010690015281950455,-0.05578911310245222,0.02290443159706797
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,Sem,ses-5,72,-0.020202452897831756,-0.03896050763224265,-0.013084902106704151,-0.06126372792212353,0.017806823133393584
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0,,Sem,ses-7,72,-0.006103398130248643,-0.010531388942429536,-0.00395064450630725,-0.044987313145468916,0.03214876542652863
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@70ace66cdec9f20ba70c65109b42b9c263e0139b,1000,,Sem,ses-7,72,0.0025362878308992647,-0.028646512839745758,0.0021376355545755506,-0.03801149131160652,0.044141691856814526
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@b7e416710019991ae8f34506fbea7a6ac31a8252,2000,,Sem,ses-7,72,-0.003418418662759707,0.004265172970192445,-0.0015036949244936896,-0.04283480929017719,0.036067370924506806
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@d43df3f024539a5db7dfcab339e807d4842bcffd,3000,,Sem,ses-7,72,-0.020024928825178367,-0.012928209793502392,-0.013367878503900112,-0.05633336967649344,0.020844418060729494
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@23e4297bb64e81b073da327cba679d797ca4fe1d,4000,,Sem,ses-7,72,-0.02875843841637748,-0.0027718384292232104,-0.01837080320584083,-0.07055516813543401,0.011502938834070834
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@cab5aa27e02bdec8e8bf68239ae1e6758956e134,5000,,Sem,ses-7,72,-0.060790050356192366,-0.030982099954419466,-0.04067816334843153,-0.09971441099763569,-0.020881745222164235
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@e556a1a2b5a081ce269a811dfdfa329e230c674f,7000,,Sem,ses-7,72,-0.01842028899476041,-0.013462745759190889,-0.012546511948402743,-0.05537671554945504,0.01905138639841895
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,8000,,Sem,ses-7,72,-0.06969037731387584,-0.03286612932418151,-0.0473097335918096,-0.10922207190817597,-0.03288255494392428
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,10000,,Sem,ses-7,72,-0.04071693452637185,-0.025111400440513038,-0.02733110994735536,-0.07782652550390458,-0.002780077040517412
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,13000,,Sem,ses-7,72,-0.03851207742362084,-0.03747269926514915,-0.02549421337767855,-0.07481313472696975,0.002284757264145367
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,Sem,ses-7,72,0.006900320137988093,-0.009943127002783889,0.004627460348085469,-0.029507412325666005,0.04253170776697767
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,Sem,ses-7,72,-0.053636255291466504,-0.04188106931142928,-0.03558275068983153,-0.09467943509857088,-0.014986505771896603
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,Sem,ses-7,72,0.034822848585253294,0.0028123869918934606,0.022971925923884248,-0.0024030636969164234,0.07321672301076644
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,Sem,ses-7,72,0.00033642369374744347,-0.002249759781821061,0.0006198530605244863,-0.03827658793101284,0.03993485533306079
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,Sem,ses-7,72,0.011119228033765654,-0.023114106320955927,0.007362898854313092,-0.022837823784908347,0.04908095425769216
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,Sem,ses-7,72,0.025072518819026664,-0.004031936534415666,0.016600669465805486,-0.012613578863964013,0.062113078235326157
ds003604,pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,Sem,ses-7,72,-0.01131553034246861,-0.018194266663511528,-0.007855351285796973,-0.05112629264651355,0.024286751873701266
