dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step0,0,0,Gram,ses-5,60,0.009677025136425196,0.014581574378143256,0.006614225535190171
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step1,1,2097152,Gram,ses-5,60,0.009677025136425196,0.014581574378143256,0.006614225535190171
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step4,4,8388608,Gram,ses-5,60,0.009635839477878726,0.01457163420334008,0.006628277969934177
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step16,16,33554432,Gram,ses-5,60,0.0068082185276158455,0.011559376889598912,0.005382721253988177
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step256,256,536870912,Gram,ses-5,60,0.013444201496354915,0.01926522211641381,0.008913714856936634
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step5000,5000,10485760000,Gram,ses-5,60,0.003126068739247146,0.01792078409606071,0.0023767777128384958
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step14000,14000,29360128000,Gram,ses-5,60,0.007669243758478942,0.020210113122655173,0.0052664692938332175
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step28000,28000,58720256000,Gram,ses-5,60,0.020263347250895437,0.027715904298658875,0.01351652598263247
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step51000,51000,106954752000,Gram,ses-5,60,0.01777845754504272,0.026195387770274282,0.011609227339650542
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step86000,86000,180355072000,Gram,ses-5,60,0.021328260102149072,0.027495311633029942,0.013818014582594783
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step143000,143000,299892736000,Gram,ses-5,60,0.01515408582880682,0.028311450904794658,0.010113281786447704
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step0,0,0,Gram,ses-7,60,0.0024542655545853587,0.01752674271440368,0.0016498835883530865
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step1,1,2097152,Gram,ses-7,60,0.0024542655545853587,0.01752674271440368,0.0016498835883530865
ds003604,pythia-1b-full,EleutherAI/pythia-1b@step4,4,8388608,Gram,ses-7,60,0.0024797772048903363,0.017516616245640187,0.0017175907739378437
