family,model_ref,step,phenomenon,selectivity_index,mean_overlap_with_others,gini,entropy,max_t,mean_topk_t,layer_com,n_active_layers,n_units
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-10,10,Gram,0.5601963996887207,0.0,0.41966847039512056,0.9680473679982325,3.588362216949463,2.6997275352478027,0.5003719947385238,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-20,20,Gram,0.552541971206665,0.005484497287775977,0.416444306027131,0.9684170570319781,3.4030957221984863,2.661616086959839,0.4295235780986633,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-30,30,Gram,0.5550265908241272,0.0036630036630036634,0.42805217785763244,0.9667937758053545,3.840289354324341,2.4915473461151123,0.3714579209824912,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-50,50,Gram,0.5397197008132935,0.02650344362583072,0.4074161408132636,0.9698654345860869,4.9592766761779785,3.1288509368896484,0.5192957133875393,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-70,70,Gram,0.5593907237052917,0.0018214936247723133,0.41485214283235294,0.9688397087867265,5.173038482666016,3.3424336910247803,0.49849553066945873,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-100,100,Gram,0.6208156943321228,0.0036429872495446266,0.42248634062573637,0.9676964724646748,5.201638221740723,3.5202155113220215,0.5917721835143709,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-300,300,Gram,0.5644347071647644,0.0055248618784530384,0.41237083407585945,0.9691211374942474,4.767941951751709,3.1682372093200684,0.6559760689962428,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-640,640,Gram,0.49080029129981995,0.007346355503225352,0.41249860078665385,0.9691811328059299,3.529538869857788,2.665910482406616,0.5112317708156694,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1100,1100,Gram,0.5461199283599854,0.0036630036630036634,0.42241851532156705,0.9677040199790142,4.294023513793945,2.9203684329986572,0.6071049865190347,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1850,1850,Gram,0.5312294960021973,0.012850869204460366,0.4237464578741456,0.9674434190803733,5.080489635467529,2.9183332920074463,0.6337566863421954,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-4000,4000,Gram,0.5409421324729919,0.0018214936247723133,0.42007591004816636,0.968086160094558,3.9367904663085938,2.8620691299438477,0.5861539693645941,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-10,10,Phon,0.5813723206520081,0.0036630036630036634,0.4224672966877563,0.9676331487068207,4.404455184936523,2.8343963623046875,0.4872078526259182,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-20,20,Phon,0.5456169247627258,0.005484497287775977,0.42411541192578706,0.9674110617569127,4.21122932434082,2.6806535720825195,0.48316816719411854,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-30,30,Phon,0.4689047932624817,0.005484497287775977,0.41923704540916595,0.9681115195675609,4.056373119354248,2.3837432861328125,0.38942181940871,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-50,50,Phon,0.5078939199447632,0.0036429872495446266,0.4008186754303048,0.9707886342894589,4.47868537902832,2.708103895187378,0.6073543399574898,12,92
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-70,70,Phon,0.6210306882858276,0.0,0.4059359227701235,0.9701053417885462,4.119776248931885,3.0395448207855225,0.6125057534991778,12,92
