family,step,layer,per,gini,hoyer,norm,condition_number
parc-rwkv-seed2,10,0,0.5152884806665771,0.04607678947071007,0.003520943646036005,15.205722336929853,11.523859966761009
parc-rwkv-seed2,10,1,0.5117733560224078,0.047771448468249066,0.0037892173531053506,15.51177838540089,11.552782846764696
parc-rwkv-seed2,10,2,0.5058389976791429,0.05144266722770722,0.004453075015266701,15.931442933149595,11.787643741696678
parc-rwkv-seed2,10,3,0.49755799130694967,0.0557319777029508,0.00533706346122646,16.4704874640763,12.089375223234454
parc-rwkv-seed2,10,4,0.49209385991669136,0.06261577069717565,0.0067817804581086424,17.10778767064115,12.121075708489201
parc-rwkv-seed2,10,5,0.48526134349725025,0.07190066902712822,0.008925614272366302,17.890707873967145,12.38286848968945
parc-rwkv-seed2,10,6,0.47904935818451333,0.08203207738394935,0.01130519562345906,9.380690326359497,12.62302201562588
parc-rwkv-seed2,10,7,0.47094293528251413,0.09424158371610798,0.014951026942024657,9.909848057588905,13.063280037641661
parc-rwkv-seed2,10,8,0.46466563406785516,0.1092184229064852,0.01993699222526889,10.529269908855284,13.41681774263874
parc-rwkv-seed2,10,9,0.45604327646716897,0.12378166422349472,0.02537629954080283,11.283973393385287,13.63651183228881
parc-rwkv-seed2,10,10,0.4492322842615811,0.14070773488529578,0.03171956528864762,12.143990147082729,13.910627199809294
parc-rwkv-seed2,10,11,0.4430803060514778,0.15789365485700216,0.039127869186370796,13.141047381380671,14.324427588870106
parc-rwkv-seed2,20,0,0.5147460054017374,0.0488734665766016,0.00397825738887982,15.461108183725,11.516669657542954
parc-rwkv-seed2,20,1,0.509037468832875,0.06348451740720644,0.006706954114750557,16.612065735513546,11.594944146752201
parc-rwkv-seed2,20,2,0.49606161005686206,0.09349520553911879,0.014205652573627619,18.700321568841385,12.030871295701164
parc-rwkv-seed2,20,3,0.46366447323514526,0.13435055494927584,0.028363451957129717,22.06261708608167,13.54825938200357
parc-rwkv-seed2,20,4,0.3947306633443565,0.18086952948281146,0.04948906863416174,27.157587703268334,16.738621586814705
parc-rwkv-seed2,20,5,0.2844724713685083,0.2211061704786134,0.07099939984880974,34.38430053188062,21.45815252041613
