family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-10,10,5242880,37.665509592892555,0.2415959628992699,0.09665408539890558,0.24786949656624735,36.1755061307601,
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-20,20,10485760,65.9065936504207,0.2828056875723537,0.11851256417681498,0.22337022829158282,41.910458014738744,0.927826758759272
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-30,30,15728640,73.77399568881279,0.23724939988481067,0.08670172507477096,0.1331223096145425,70.39754946469296,0.8115365869492795
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-50,50,26214400,62.11534810836823,0.18309510439364282,0.05482488890543571,0.06401094982243123,190.68213324595396,0.4682502916873805
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-70,70,36700160,59.00835624279235,0.17057009337703896,0.04914167232890319,0.04708179237153572,241.61467110133424,0.8502220044418943
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-100,100,52428800,57.21710695634496,0.15953556581136993,0.04129812149705445,0.03992888418223067,215.6503129477858,0.8556008163457518
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-300,300,157286400,52.23459629290957,0.14144557100002078,0.03400220278542171,0.07713581409237456,110.4278339207608,0.6354036242509619
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-640,640,335544320,45.42835803155109,0.1283274774398242,0.029021133006771112,0.11803316088058154,80.74151852123673,0.8152484583512618
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1100,1100,576716800,43.79867098096198,0.13345495484447986,0.032034017631999416,0.12424742174696661,72.9048298740945,0.9175915572585039
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-1850,1850,969932800,40.52853273813911,0.16289081318006093,0.05587848971169477,0.13682177346058721,63.027455505550044,0.9213773875595038
parc-pythia-seed0,jmichaelov/parc-pythia-seed0@checkpoint-4000,4000,2097152000,37.72499883050872,0.19878110149770856,0.09320519424344853,0.1170323808887191,70.80025691406799,0.9258742874698308
