variant,task,session,control,n_stim,ceiling,frac_of_ceiling,within_run_normalized,rsa,p_perm,null_mean,null_sd,z,kind,p_holm,significant
corrected,Gram,ses-5,duration,60,0.6449861334276589,0.07712710301652284,True,0.049745911957103796,0.03579284143171366,0.00019182285933694464,0.022864815657876635,2.167263879887387,stimulus,1.0,False
corrected,Gram,ses-5,word_length,60,0.6449861334276589,0.018827904116877247,True,0.012143737076891356,0.525494901019796,-0.00017567482322443771,0.020373902162207597,0.6046662932524983,stimulus,1.0,False
corrected,Gram,ses-5,n_syllables,60,0.6449861334276589,0.04413919912283543,True,0.028469171374831136,0.14557088582283542,0.00028718767035204254,0.02048912549955944,1.3754605438728758,stimulus,1.0,False
corrected,Gram,ses-5,log_frequency,60,0.6449861334276589,0.0022720685142840675,True,0.0014654526859108061,0.9464107178564287,-4.661610275176914e-05,0.02076073577108937,0.07283310212422207,stimulus,1.0,False
corrected,Gram,ses-5,run_identity,60,0.6449861334276589,-0.3504040089696429,True,-0.22600572688288068,0.0001999600079984003,0.00021191288171580665,0.024110240571236896,-9.382637186336815,acquisition,0.004799040191961607,True
corrected,Gram,ses-5,presentation_order,60,0.6449861334276589,-0.22328772522333695,True,-0.14401748653365765,0.0001999600079984003,-0.000243615148775625,0.02247322010099055,-6.397564333566391,acquisition,0.004799040191961607,True
corrected,Gram,ses-5,condition,60,0.6449861334276589,0.013626392572661957,True,0.008788834258008605,0.6982603479304139,-0.00011871788827565344,0.024163239082933646,0.3686406493493238,stimulus,1.0,False
corrected,Gram,ses-5,text_edit_distance,60,0.6449861334276589,0.04365638656562993,True,0.02815776397038884,0.21295740851829634,6.797724033788271e-05,0.022874565534656926,1.2279921420262403,stimulus,1.0,False
corrected,Gram,ses-5,acoustic_spectrum,60,0.6449861334276589,0.0031048925064179195,True,0.0020026126124230064,0.9130173965206959,0.00010443849772518834,0.02041584510056144,0.0929755347013601,stimulus,1.0,False
corrected,Gram,ses-5,acoustic_envelope,60,0.6449861334276589,0.060944504165236675,True,0.039308360095201854,0.07678464307138572,8.464299311103729e-05,0.02279039141902132,1.7210637754835947,stimulus,1.0,False
corrected,Gram,ses-7,duration,60,,,True,0.03570636991182093,0.09538092381523695,0.0002776961678705406,0.02265959240575738,1.5635176974050564,stimulus,1.0,False
corrected,Gram,ses-7,word_length,60,,,True,0.016321643287971338,0.39212157568486306,6.43816146472071e-05,0.019941946708250734,0.8152294211970119,stimulus,1.0,False
corrected,Gram,ses-7,n_syllables,60,,,True,0.03453613396798412,0.07418516296740651,7.562452150781642e-05,0.02060777524468551,1.6722091072732868,stimulus,1.0,False
corrected,Gram,ses-7,log_frequency,60,,,True,-0.017176554421157942,0.3793241351729654,1.8920823974368562e-06,0.02074258502947541,-0.8281728857958867,stimulus,1.0,False
corrected,Gram,ses-7,run_identity,60,,,True,-0.21728257465918535,0.0001999600079984003,-7.585382455208185e-05,0.023915785109776606,-9.082148874834912,acquisition,0.004799040191961607,True
corrected,Gram,ses-7,presentation_order,60,,,True,-0.13175189827846945,0.0001999600079984003,-0.00013920830117565854,0.0222191805838592,-5.9233818040517,acquisition,0.004799040191961607,True
corrected,Gram,ses-7,condition,60,,,True,0.016631105860335088,0.47790441911617676,0.0001369950665942199,0.02410916574005926,0.6841427435064862,stimulus,1.0,False
corrected,Gram,ses-7,text_edit_distance,60,,,True,0.011069762149382708,0.6220755848830234,4.774902346032328e-05,0.022811112456595322,0.4831861289716465,stimulus,1.0,False
corrected,Gram,ses-7,acoustic_spectrum,60,,,True,-0.023417702998112747,0.22995400919816036,-4.3401334879952144e-05,0.02045500498829306,-1.1427179644037149,stimulus,1.0,False
corrected,Gram,ses-7,acoustic_envelope,60,,,True,0.03983384945337963,0.08118376324735053,0.00020005454394730364,0.023359996297200834,1.6966524482062906,stimulus,1.0,False
corrected,Gram,ses-9,duration,60,0.8104854862833196,0.05498799299415404,True,0.044566970241610715,0.047190561887622474,0.000635282801169582,0.022927942851381555,1.91607627964224,stimulus,1.0,False
corrected,Gram,ses-9,word_length,60,0.8104854862833196,-0.008960940404142928,True,-0.007262712141007628,0.7000599880023995,-4.9354401140317675e-05,0.01993510739439307,-0.36184193025889044,stimulus,1.0,False
corrected,Gram,ses-9,n_syllables,60,0.8104854862833196,0.029600755831634077,True,0.023990982984555754,0.20675864827034593,0.00016771139948185007,0.020111826151515338,1.1845404492070146,stimulus,1.0,False
corrected,Gram,ses-9,log_frequency,60,0.8104854862833196,-0.023772421595717238,True,-0.019267202677136976,0.3287342531493701,0.00020822350897709913,0.020605982527857423,-0.9451345578324125,stimulus,1.0,False
corrected,Gram,ses-9,run_identity,60,0.8104854862833196,-0.24957639402180493,True,-0.20227804507359995,0.0001999600079984003,0.00019468155962037935,0.02414026371442727,-8.387345267642065,acquisition,0.004799040191961607,True
corrected,Gram,ses-9,presentation_order,60,0.8104854862833196,-0.14823415382857072,True,-0.12014163024954555,0.0003999200159968006,-0.0002731051080607855,0.022274786654918374,-5.381354577851182,acquisition,0.005198960207958408,True
corrected,Gram,ses-9,condition,60,0.8104854862833196,-0.005004433821755186,True,-0.004056020979597943,0.8612277544491101,-8.251470638377811e-05,0.02439097660074385,-0.162908863310134,stimulus,1.0,False
corrected,Gram,ses-9,text_edit_distance,60,0.8104854862833196,0.02963823547057912,True,0.02402135968795185,0.2943411317736453,0.0002409536708832562,0.02313389301409834,1.0279465717917995,stimulus,1.0,False
corrected,Gram,ses-9,acoustic_spectrum,60,0.8104854862833196,-0.013532424569064066,True,-0.010967833707450232,0.5860827834433113,0.0001890144953252014,0.020480387825650065,-0.5447576626580092,stimulus,1.0,False
corrected,Gram,ses-9,acoustic_envelope,60,0.8104854862833196,0.05465536735254385,True,0.04429738198671997,0.052389522095580884,0.0004243122508707343,0.023254648589950248,1.886636539109984,stimulus,1.0,False
corrected,Phon,ses-5,duration,72,0.7249466310029894,-0.014385648366318416,True,-0.010428827317956194,0.5394921015796841,-0.0002057005926721601,0.0178082182589857,-0.5740679149387427,stimulus,1.0,False
corrected,Phon,ses-5,intensity,72,0.7249466310029894,-0.019233836382341017,True,-0.013943504886640846,0.16416716656668667,-3.32772722431706e-05,0.010164370433639424,-1.368528203871107,stimulus,1.0,False
corrected,Phon,ses-5,word_length,72,0.7249466310029894,-0.009054886934705358,True,-0.006564309777427634,0.6724655068986203,-0.0003784016382689173,0.01629861330248864,-0.3795358552273066,stimulus,1.0,False
corrected,Phon,ses-5,n_phonemes,72,0.7249466310029894,0.03341689075801239,True,0.024225462373616013,0.14177164567086584,-0.00041997824015429196,0.01746060964139744,1.4114879788576697,stimulus,1.0,False
corrected,Phon,ses-5,log_frequency,72,0.7249466310029894,-0.025680234801904196,True,-0.018616799703006167,0.2589482103579284,0.00010381499501614252,0.017528285496105512,-1.0680231504167188,stimulus,1.0,False
