family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-10,10,5242880,36.614897082605474,0.2406535883062947,0.09645814393869802,0.2536143914790996,38.33827508512936,
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-20,20,10485760,65.92568240081734,0.2892486724356914,0.12354815646925077,0.23051031519186083,43.56826751615059,0.9347876623100859
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-30,30,15728640,73.44504194001001,0.239824208683311,0.088540218815311,0.13570903982743984,73.72056192615553,0.8088505360985047
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-50,50,26214400,61.806082948706724,0.19134969695321424,0.060781076881501396,0.06908848754675881,185.17963855265347,0.402548065390904
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-70,70,36700160,57.17288937602917,0.16466106634983918,0.04506667369856695,0.05339301297989821,217.5036811896788,0.8311857766245274
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-100,100,52428800,56.123987906218495,0.1529139394734158,0.03849232320160793,0.04448441766685305,217.8134768030384,0.7536039608597761
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-300,300,157286400,54.42676282376295,0.1403684834907957,0.03279666378653072,0.08298852575549139,121.87667613395065,0.655350514467896
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-640,640,335544320,45.508578081928135,0.12632714224386904,0.028093706259087414,0.12099546317520347,86.17008262106738,0.8341967467060677
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1100,1100,576716800,41.96104994982138,0.13503105666776286,0.03361249143495664,0.12974894534696485,69.31401370362707,0.9218147620328447
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-1850,1850,969932800,39.73147621494804,0.15691148376523997,0.050162015236275136,0.1412847841576231,60.09761825995144,0.9488015830300958
parc-pythia-seed1,jmichaelov/parc-pythia-seed1@checkpoint-4000,4000,2097152000,37.80262847039645,0.2038875303916149,0.09512653151146688,0.10724865542541502,69.61828031265938,0.912913609798653
