family,step,layer,per,gini,hoyer,norm,condition_number
parc-mamba-seed0,10,0,0.5206448413698695,0.04485696225753314,0.003319689645057921,1.5941749911573608,10.927342734665222
parc-mamba-seed0,10,1,0.5220697228995551,0.04599918919410614,0.0035857682968945277,1.690779416778718,10.451485163023934
parc-mamba-seed0,10,2,0.5225771751456025,0.04764174928720329,0.003785987219618955,1.7795162548620764,10.348444554403315
parc-mamba-seed0,10,3,0.5268915989165968,0.0505249382575775,0.00433967628306906,1.876516240805585,9.928542713829206
parc-mamba-seed0,10,4,0.5276633296419468,0.055085194748726383,0.005206399678384237,1.972251727184735,9.75202947023528
parc-mamba-seed0,10,5,0.526321532169856,0.060294037989261216,0.006390878336494149,2.071375801066866,9.83761255653215
parc-mamba-seed0,10,6,0.5216868144831639,0.0674290548915164,0.007993166900187972,2.1772821847031336,9.949137051993816
parc-mamba-seed0,10,7,0.521321386510261,0.07484821213397523,0.009925975622373512,2.2860962610747664,9.812222457150419
parc-mamba-seed0,10,8,0.5203445609332276,0.08174039681503202,0.012319883982623231,2.4028891497450484,9.63667695716272
parc-mamba-seed0,10,9,0.5202409391655116,0.08798841622841887,0.014116912753150357,2.5075616487528034,9.557590462094016
parc-mamba-seed0,10,10,0.5190353578630684,0.09622346093288255,0.017151281736131674,2.6259836252025686,9.486761248822354
parc-mamba-seed0,10,11,0.516551156893354,0.10417711910567758,0.019917910956548567,2.752925507626831,9.587763121282917
parc-mamba-seed0,10,12,0.5175213512081682,0.11058588148046426,0.022456578031616818,2.872511154124191,9.57085866815256
parc-mamba-seed0,10,13,0.5179945163190841,0.11461313706163434,0.024168964612862276,2.9869501636371907,9.672172092000956
parc-mamba-seed0,10,14,0.5185641974099048,0.12275251867206831,0.028149306470033438,3.1270711584788873,9.565501587768763
parc-mamba-seed0,10,15,0.5164688007098777,0.13426544079983257,0.034070485111154326,3.2874618050319344,9.603144374922818
parc-mamba-seed0,10,16,0.5173711374424547,0.14456185076124553,0.039656505936299685,3.4439442128056568,9.68428821514124
parc-mamba-seed0,10,17,0.5187317257640124,0.15546416614171799,0.0455008005913319,3.607439834150858,9.603730298355199
parc-mamba-seed0,10,18,0.5199902857194222,0.16691791598393277,0.051307133294301026,3.7817229096002323,9.502814387129225
parc-mamba-seed0,10,19,0.5191384567009747,0.1785384192608029,0.05912814790869245,3.981783855298407,9.512322060796226
parc-mamba-seed0,10,20,0.5152197564743121,0.189002993389536,0.06353661491820893,4.181380664240707,9.690880778178375
parc-mamba-seed0,10,21,0.5119368831352409,0.19490088320309176,0.06713411289400394,4.36643265942599,9.675224794705105
parc-mamba-seed0,10,22,0.5094303976420661,0.20492451342827733,0.07291137129031634,4.602272356603731,9.790338396589275
parc-mamba-seed0,10,23,0.5078212564925161,0.21540063779056728,0.07919680370087692,4.822021393949223,9.90896327097075
parc-mamba-seed0,20,0,0.5215736905830272,0.046672947894615145,0.003617585595258636,1.6014558724201458,10.905594376400451
parc-mamba-seed0,20,1,0.5238133711212398,0.05738591096377036,0.005695309694662113,1.7480695936661013,10.338578994393309
parc-mamba-seed0,20,2,0.5237157711713613,0.08221979210042878,0.011854350967463557,1.9417154203163014,10.273788413052328
parc-mamba-seed0,20,3,0.5268619198451876,0.12201870696475936,0.025623879692952913,2.237276783376876,9.830289164832307
parc-mamba-seed0,20,4,0.5222900612244586,0.16961387684791931,0.048164838590277564,2.648792102573661,9.680313850305826
parc-mamba-seed0,20,5,0.5085778662102404,0.21159324210706373,0.07064170291770482,3.190953831301252,10.385224751409604
parc-mamba-seed0,20,6,0.46651580589962643,0.25318663076256237,0.09575561838543871,3.9641874235279535,12.3421442660318
parc-mamba-seed0,20,7,0.4220083887116873,0.2814854973968776,0.1132446072709572,4.908534627017005,14.096740032630565
parc-mamba-seed0,20,8,0.3155871233653352,0.30048974574028514,0.12427896590435339,6.107659148271932,17.864613287746593
parc-mamba-seed0,20,9,0.2186208736128889,0.3126848044556441,0.13054236769076344,7.3126964572916,21.579980530621793
parc-mamba-seed0,20,10,0.11701914034185448,0.3303672190018461,0.14289485275772298,8.864633170847913,28.440007577472585
parc-mamba-seed0,20,11,0.07240143994864318,0.34363618376276417,0.15184390994388283,10.50989413824229,34.4534807416513
parc-mamba-seed0,20,12,0.053964478497205454,0.3430075296008126,0.15060784223266185,12.022354201626293,39.252731870605885
parc-mamba-seed0,20,13,0.03766103825344673,0.3485673223660087,0.15449172901964334,13.72700720979107,45.46682650417512
parc-mamba-seed0,20,14,0.029183758850865448,0.35606386143741237,0.1593756595359745,15.427983585446642,51.18869253953165
parc-mamba-seed0,20,15,0.022599234872619032,0.3602681785078299,0.16210733070182592,17.465634931781782,58.72271875830363
parc-mamba-seed0,20,16,0.017676909483978178,0.36404957579420927,0.16478676744966078,19.4440236111763,67.66225464795342
parc-mamba-seed0,20,17,0.015201197725738897,0.3635652267069589,0.16465514100711634,21.387559783127436,74.38287273251284
parc-mamba-seed0,20,18,0.013206890506783668,0.366797895569629,0.1668059732450327,23.39579272271102,81.73430114841955
parc-mamba-seed0,20,19,0.011723491566021508,0.36533897733558685,0.16617859952041503,25.563114332955944,90.61486728858432
parc-mamba-seed0,20,20,0.010654093533981729,0.362410597334154,0.16429123862659378,27.5726482449105,98.60268193278117
parc-mamba-seed0,20,21,0.010145582693325153,0.36024786595841757,0.16282366849875268,29.2809568456389,103.72802118265581
parc-mamba-seed0,20,22,0.009519939870310738,0.35975152793529314,0.16237269507182592,31.276022365737504,111.05012682256141
parc-mamba-seed0,20,23,0.008761445837055145,0.35492570157489706,0.15929965518952505,33.56021352664859,122.81426573042528
parc-mamba-seed0,30,0,0.5219203541223199,0.05024122708137938,0.004237789798532072,1.6185970906480736,10.88582861624979
parc-mamba-seed0,30,1,0.5240271366610832,0.0753609642043136,0.009826518112357156,1.8308724432029648,10.25306748241415
parc-mamba-seed0,30,2,0.5217572072723594,0.12222190027722475,0.025420254929974687,2.1545082618238953,10.240910849309126
parc-mamba-seed0,30,3,0.5181997963882886,0.1811726176837869,0.05243185822205459,2.689051541570005,9.84087640331782
parc-mamba-seed0,30,4,0.4826917641513315,0.23814947095870886,0.08551586262134414,3.4690568129805226,11.82294781288883
parc-mamba-seed0,30,5,0.4039045557916178,0.27666866796130546,0.10914193113749338,4.5369535461882835,15.061932738437319
parc-mamba-seed0,30,6,0.23700748007648656,0.3116762993764765,0.1323745887054655,6.093617454943316,20.905607903975294
parc-mamba-seed0,30,7,0.1517827473077248,0.3252120657110494,0.14038792546277695,7.932180608506794,25.383524491540875
parc-mamba-seed0,30,8,0.08067893367824791,0.3329058847285296,0.14484351193975117,10.107949336183681,32.94171411397553
parc-mamba-seed0,30,9,0.04338156707312025,0.3456049504819127,0.1529591122422852,12.456096868610821,41.864100914408304
parc-mamba-seed0,30,10,0.03122240461822118,0.35543310588936133,0.15963717124245197,14.816128796733222,48.79139044629656
parc-mamba-seed0,30,11,0.023023791813381086,0.36060052354318906,0.16392316560112136,17.34096339928111,56.680125106218
parc-mamba-seed0,30,12,0.01846754480166469,0.35841227916797713,0.16255500662088418,19.86652142940261,64.25627135192845
parc-mamba-seed0,30,13,0.014219400668240878,0.363132441877559,0.1656391404057053,22.64733156452162,75.87540020387951
parc-mamba-seed0,30,14,0.011902865923102414,0.3657708282218311,0.16786749261166134,25.502217340685192,86.97630805539734
parc-mamba-seed0,30,15,0.01062713917789413,0.3669353917180493,0.16877094723506358,28.443727778498875,96.60436597875525
parc-mamba-seed0,30,16,0.00955818729073782,0.36823409865269824,0.16977315116606512,31.346065633323086,108.16810127597434
parc-mamba-seed0,30,17,0.00893837142323273,0.3660042504835371,0.16877846816926567,34.201520417233525,117.0016020029031
parc-mamba-seed0,30,18,0.00844884991937125,0.3698337053768727,0.1714894799115148,37.17496476134276,125.71109724823832
parc-mamba-seed0,30,19,0.007830304049219302,0.36729002250842396,0.16995776971254115,41.06134576211803,141.82847031262799
parc-mamba-seed0,30,20,0.0074657111770877384,0.36567621527912225,0.16886642093961582,44.11261293056641,154.8804522578845
parc-mamba-seed0,30,21,0.007302329624366281,0.3663457187803865,0.1692713294568077,46.72246512456698,162.87285290619718
parc-mamba-seed0,30,22,0.007042260910724202,0.36597032744633023,0.16862631830532965,49.86366273160306,176.73894282753042
parc-mamba-seed0,30,23,0.006781870698706899,0.36466332106191035,0.1679112022625518,53.50156138166685,195.39341255729113
parc-mamba-seed0,50,0,0.5210902214615449,0.05410613992845622,0.004987733349503533,1.6384010266017102,10.839774062527773
parc-mamba-seed0,50,1,0.5209901332035787,0.08234493655766917,0.011818520603879305,1.867119706323627,10.322983773813837
parc-mamba-seed0,50,2,0.5147363766639739,0.1208553561411801,0.0251237318415273,2.155467748143758,10.426734961543733
parc-mamba-seed0,50,3,0.4994746557342555,0.16322366446284256,0.044588079939534696,2.5785738733167247,10.876906415167058
parc-mamba-seed0,50,4,0.45899761024081315,0.21612029275134859,0.07414543948497718,3.2350181336467547,12.067951796985659
parc-mamba-seed0,50,5,0.3863828989341897,0.25870927944144856,0.09994355273046761,4.225175074312235,14.774023980924627
