family,model_ref,step,tokens,norm,gini,hoyer,per,condition_number,cka_to_prev
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step0,0,0,10.00043003105896,0.12382611440908055,0.029317065438258485,0.2596540686242877,34.667939505579405,
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step1,1,2097152,10.00043003105896,0.12382611440908055,0.029317065438258485,0.2596540686242877,34.667939505579405,1.0
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step4,4,8388608,10.001340842776377,0.12388948667031478,0.029365476091865572,0.2596431105047099,34.67039584549635,0.9999997457855584
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step16,16,33554432,10.52575537309605,0.143173917054053,0.03977739217496456,0.2591412302508827,34.96067979456742,0.9992882925546809
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step256,256,536870912,11.802891363469717,0.13493677564054762,0.031521156348577155,0.17616974711281055,65.42737450957831,0.7677300657597367
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step5000,5000,10485760000,31.594101379261115,0.2704908133937258,0.32520907806679283,0.09623777645327536,100.46869535344423,0.5864276480125828
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step14000,14000,29360128000,51.524978032051166,0.3304239548780888,0.5270865184095282,0.06047108514985174,173.4653382093015,0.6753088867411224
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step28000,28000,58720256000,67.38334192802601,0.37784742023906825,0.5969606417643899,0.03975011847725882,343.04920632016183,0.6842847860038499
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step51000,51000,106954752000,63.33587833276248,0.3912429467925123,0.5961802211087099,0.03558035800144119,344.716851791308,0.8018579458694265
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step86000,86000,180355072000,55.93653873069926,0.4201968563109808,0.5464900618929781,0.03363805705958963,456.6160512190125,0.8693199505676587
polypythia-70m-seed2,EleutherAI/pythia-70m-seed2@step143000,143000,299892736000,36.661744500685586,0.3662246935027176,0.47348773562022695,0.026198961930706626,468.40340472433354,0.8470622117205503
