family,model_ref,step,tokens,task,session,rsa_intact,rsa_circuit_ablated,rsa_random_ablated
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Phon,ses-5,0.004737591362135,0.0078433467535093,0.0016751837942938
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Phon,ses-7,0.0062790422953016,0.0093512626071348,0.0036931359704865
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-2,2,,Phon,ses-9,0.0127777707652529,0.0181602034907994,0.0100555833559348
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Phon,ses-5,0.0047630247297928,0.0078393354216189,0.0016787057465681
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Phon,ses-7,0.00630831668212,0.0093575986718567,0.0036866001296511
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-4,4,,Phon,ses-9,0.0128108595823247,0.0181695484137487,0.0100520736201854
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Phon,ses-5,0.0047831467835842,0.0078623592593898,0.0016692803382781
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Phon,ses-7,0.0063192382554039,0.0093659332163327,0.0036965508485129
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-6,6,,Phon,ses-9,0.0128471275703537,0.0181965663365513,0.0100541683949007
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Phon,ses-5,0.0047165552248314,0.0078313185067909,0.0017130492726117
beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8,8,,Phon,ses-7,0.006271458707799,0.0093692122753467,0.0037648433787069
