family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,ds003604,191,,Gram,ses-5,60,-0.0147095005810965,-0.0135072700983692,-0.0097057611788715,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,ds003604,382,,Gram,ses-5,60,-0.0077441210688701,-0.0300992219433741,-0.0056599374666653,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,ds003604,573,,Gram,ses-5,60,-0.007400526379853,-0.0306211344426789,-0.0051949296260455,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,ds003604,764,,Gram,ses-5,60,-0.0001581023339941,-0.0203647064290162,-5.557099194220617e-05,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,ds003604,1146,,Gram,ses-5,60,-0.0093613225214415,-0.0190077469267503,-0.006118557836947,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,ds003604,1337,,Gram,ses-5,60,0.0021208114706516,-0.0220259266118927,0.0012972952256852,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,ds003604,1528,,Gram,ses-5,60,-0.0052282707063957,-0.0244000016947223,-0.003669601709287,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,ds003604,1719,,Gram,ses-5,60,-0.0032505973605721,-0.0228777886977225,-0.0026028941628102,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,ds003604,1908,,Gram,ses-5,60,-0.0031198515052725,-0.0223366222006911,-0.0022426408357366,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,ds003604,191,,Gram,ses-7,60,-0.0261617992077852,-0.0037151066553145,-0.0165250245119174,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,ds003604,382,,Gram,ses-7,60,-0.0188084409241127,-0.0232552513690549,-0.0124664258590349,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,ds003604,573,,Gram,ses-7,60,-0.0215407237400269,-0.0263999415416179,-0.0144593166045485,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,ds003604,764,,Gram,ses-7,60,-0.0184468632158374,-0.0154152155962896,-0.0125775678429193,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,ds003604,1146,,Gram,ses-7,60,-0.0281192995445205,-0.0142040036809832,-0.0187401992251998,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,ds003604,1337,,Gram,ses-7,60,-0.0202785451743912,-0.0169277972203999,-0.0133427867894338,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,ds003604,1528,,Gram,ses-7,60,-0.0220558322867268,-0.0210492636449661,-0.0147122604299406,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,ds003604,1719,,Gram,ses-7,60,-0.0200603317311981,-0.0182757813486219,-0.0134130489631538,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,ds003604,1908,,Gram,ses-7,60,-0.0195353617381975,-0.017920110259774,-0.0129276012174518,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,ds003604,191,,Gram,ses-9,60,-0.0423359950672426,-0.0067236371438272,-0.0278257370342336,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-02,ds003604,382,,Gram,ses-9,60,-0.0371132307137352,-0.0303543163120632,-0.0248811132083305,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-03,ds003604,573,,Gram,ses-9,60,-0.0541736604913407,-0.0337374523649743,-0.0360924011459121,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-04,ds003604,764,,Gram,ses-9,60,-0.0483292960896059,-0.0207074734596828,-0.0319316029676187,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-05,ds003604,1146,,Gram,ses-9,60,-0.0511658003484193,-0.0201927620759502,-0.0339066087961854,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-06,ds003604,1337,,Gram,ses-9,60,-0.0572690834391048,-0.0228229976983396,-0.0378783378524686,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-07,ds003604,1528,,Gram,ses-9,60,-0.053168424862961,-0.0257125411865813,-0.0353463446104122,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-08,ds003604,1719,,Gram,ses-9,60,-0.0526851923540075,-0.0231602116052118,-0.0351636629587401,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-09,ds003604,1908,,Gram,ses-9,60,-0.0530752204538817,-0.0227774898807969,-0.0353706169976973,,
babylm-gpt2-7,BrainAlign/gpt2-babylm-7@checkpoint-01,ds003604,191,,Phon,ses-5,72,-0.0125033948016049,-0.008028719514352,-0.0084151790499465,,
