family,model_ref,step,tokens,brain_rsa_mean,brain_rsa_std,brain_rsa_pearson_mean,brain_n_cells,brain_rsa_Sem,brain_rsa_Phon,brain_rsa_Gram,brain_rsa_Plaus,interp_norm,interp_gini,interp_hoyer,interp_per,interp_condition_number,interp_cka_to_prev,loc_selectivity,loc_overlap,loc_gini,loc_entropy,loc_layer_com,loc_n_active_layers,behav_mp_accuracy
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,16000,,-0.011616392051226866,0.02101471515480748,-0.009881342960282926,12,0.000535413637934101,-0.0026628668387536666,-0.0081877361135759,-0.036150378890512,348.9067376345524,0.22211951718739,0.6176988666514868,0.0984030184109404,69.15203262768635,0.7875372555744701,0.5665306597948074,0.006854422167091624,0.41642869937303895,0.9707946150074204,0.5548017567240847,12.0,0.725
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,20000,,-0.01979152653189266,0.017848579634317022,-0.012357351209178719,12,-0.040290751233198564,-0.014168330368724035,-0.0126436823086275,-0.012063342217020533,402.8613281046544,0.2260640507586528,0.6640624823574718,0.1058326296228274,79.01065164024465,0.7665112432839799,0.5560016632080078,0.008706044428314925,0.4196103495603298,0.9703042055254371,0.5350273213641977,12.0,0.7354166666666667
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,24000,,0.0025624902418613163,0.020409129828306373,0.002599364349348058,12,0.022317417217081265,-0.0057454259237698655,-0.0075072826133528,0.0011852522874866666,471.2497890597565,0.2379898380350882,0.7000804145948915,0.0674000241470131,93.79684594151746,0.6467540493336552,0.5540203154087067,0.005020376871028875,0.41621266120113554,0.970808316257874,0.5496571158024026,12.0,0.7166666666666667
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,30000,,-0.004983970968596867,0.019630823092236856,8.363956610769154e-05,12,-0.0035176630763221997,-0.0065644445110844005,-0.013246281526117667,0.0033925052391368,549.2665589692114,0.2464702409547154,0.7306018704299412,0.0554374721732635,107.97056625614847,0.6494662612332421,0.5483040362596512,0.0068468540903925,0.4115350670225438,0.9714480945470894,0.6296785217647816,12.0,0.7229166666666665
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,37000,,-0.01334709820143789,0.025253282862539635,-0.009417718418868884,12,-0.010720465090098498,-0.03597610794098874,-0.012310140221149998,0.005618320446485667,639.4217954221654,0.2555372439630702,0.7443299287317623,0.0373073772196059,129.93747661058154,0.8143826910225971,0.565330445766449,0.007321168992452225,0.41500854361717016,0.9709501325863279,0.601443290930548,12.0,0.6916666666666667
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,45000,,-0.004263333597372651,0.026303562790273807,-0.0031692311881780164,12,0.012632299739989333,-0.026662736921999535,-0.0236632639032439,0.0206403666957635,666.3400825630654,0.2526675987068826,0.761278137381702,0.0243659571607306,154.82262776703826,0.8442202002734298,0.5309303104877472,0.0101166074827136,0.4114925120948872,0.9714156114651097,0.6251084521307261,12.0,0.69375
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,55000,,-0.0025933225127925817,0.024649264703734516,-0.0004927144746060503,12,-0.005786034850322566,0.017724881997441766,-0.022408989065727334,9.685186743780064e-05,708.8561188620088,0.2595654181755772,0.772065200446753,0.0213341168004851,194.69819592500323,0.907291707863364,0.5345611870288849,0.006453899211994825,0.4123787671539478,0.9713233614744068,0.6340634094026546,12.0,0.69375
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,68000,,-0.016651010253459216,0.022140358679819234,-0.003710290453041234,12,-0.03625851998264107,-0.009851705843618868,-0.01644023309736713,-0.004053582090209801,735.0357311875313,0.2634505793343135,0.7827081308484622,0.0173784320242093,189.79369826979817,0.8954787667264682,0.5224616676568985,0.01302332633356225,0.40725774854419905,0.9719763019966952,0.6757085074277104,12.0,0.7229166666666667
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,83000,,-0.0127936768634904,0.01940222915698889,-0.005995034442862383,12,-0.01702990617159113,-0.013609925949498202,-0.0222164192781551,0.0016815439452828342,767.5634527486451,0.2705253935011781,0.7836063676138493,0.0167404803806536,234.64953115038085,0.9339191132118496,0.5219266414642334,0.0114992095919392,0.4045144875192621,0.972245165771881,0.6532940302989704,12.0,0.7145833333333333
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,102000,,-0.014270457363602801,0.016475855799617804,-0.011015638690313967,12,-0.024688596557747567,-0.0037455597138809998,-0.0163096416089397,-0.012338031573842933,781.7814381605253,0.2793680646383603,0.7866318169421042,0.0152610523634751,217.50683528210092,0.9414095109951564,0.540209136903286,0.008713779308407325,0.40473372477502495,0.9722718655929501,0.6556841823033019,11.5,0.725
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,125000,,-0.025313128272086233,0.017884375079650926,-0.017519837301723976,12,-0.04016204678954673,-0.026817653476888265,-0.014208598114672266,-0.020064214707237665,743.2188532960846,0.2819223153296205,0.7844154488980624,0.014910548715005,214.10867911881255,0.9545756785950172,0.5333222523331642,0.0087240805747326,0.40222002397054024,0.9725789841145788,0.6495862584974289,11.5,0.69375
