family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
pico-decoder-large,pico-lm/pico-decoder-large@1eb202826693ab699be3043f3579cbde8211a5ef,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,8000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@94cc0caf8c3cb477f0dc32aa92a7b8e182f710bf,0.4583333333333333,0.4583333333333333,0.4791666666666667,0.0,-0.0208333333333333,0.0208333333333333,10000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@10d61c2f23ed2b432c011ff4735614817452abfc,0.5,0.4583333333333333,0.5208333333333333,0.0416666666666666,-0.0208333333333332,0.0624999999999999,13000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@609cb555fe8ab89fe8deccc19ae52176c053de3c,0.5,0.5,0.5520833333333333,0.0,-0.0520833333333332,0.0520833333333332,16000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@2e9b09372c42b65faa9486c0d7b8191ff5b5c4de,0.4583333333333333,0.375,0.4479166666666667,0.0833333333333333,0.0104166666666666,0.0729166666666666,20000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@020ad4d5ea0fe4c387769324ee38ad1d15bb3f85,0.4583333333333333,0.5416666666666666,0.4791666666666666,-0.0833333333333333,-0.0208333333333333,-0.0625,24000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@dab022094801d1fd4c0c4deb04d7c0815ea0d9b4,0.5,0.5,0.5208333333333333,0.0,-0.0208333333333332,0.0208333333333332,30000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@22fe7c47349efbd4d073c95fe64e3b50251cb0fb,0.4166666666666667,0.4166666666666667,0.5625,0.0,-0.1458333333333333,0.1458333333333333,37000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@5a81c54569b9cadfac8813c3db918fae371226c7,0.375,0.3333333333333333,0.4166666666666666,0.0416666666666666,-0.0416666666666666,0.0833333333333333,45000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@ea63999d87b948bca4d4e9938706f51ccc88c365,0.4166666666666667,0.5416666666666666,0.46875,-0.1249999999999999,-0.0520833333333333,-0.0729166666666666,55000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@6dc96c3465c47b8b192056175e156d703a132e5e,0.5416666666666666,0.5,0.5208333333333334,0.0416666666666666,0.0208333333333332,0.0208333333333333,68000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@46310457a1f616890732dc9d54ca3b6f35263f47,0.5,0.5,0.5,0.0,0.0,0.0,83000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@1ca25b1c86203affda1776487d77204c79b5c4f7,0.5416666666666666,0.4583333333333333,0.5,0.0833333333333333,0.0416666666666666,0.0416666666666666,102000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@dc35be996509151e2b2a2066a545a54a6e4900cb,0.4583333333333333,0.4583333333333333,0.4791666666666667,0.0,-0.0208333333333333,0.0208333333333333,125000,,Phon
pico-decoder-large,pico-lm/pico-decoder-large@daa12d1eb44fa1ea4cc31aa35a8cb029917302e9,0.65,0.65,0.625,0.0,0.025,-0.025,0,,Plaus
