family,model_ref,dataset,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,rsa_lo,rsa_hi
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,ds003604,2000,,Phon,ses-7,72,-0.0356651786975237,-0.0028066294278746,-0.0228867880035157,-0.0736781875518131,0.0003859890858121
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,ds003604,2500,,Phon,ses-7,72,0.0274515972209863,-0.0032022770889096,0.0184179659387068,-0.0123271993805158,0.0640803185591037
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,ds003604,4000,,Phon,ses-7,72,0.0044557539762336,-0.0122366203325136,0.002542500053594,-0.0359330171991235,0.0441645919343272
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,ds003604,5500,,Phon,ses-7,72,-0.0168322068673319,-0.0195647456368871,-0.0112890432396509,-0.0575634884273796,0.0202417971353337
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,ds003604,7500,,Phon,ses-7,72,0.0297528707315493,0.0241744599389208,0.0201041867644221,-0.0114628071858329,0.0693365551796655
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,ds003604,9500,,Phon,ses-7,72,-0.0121373424418162,-0.0063323689953769,-0.0083912914320014,-0.0537855686346758,0.0265569258657955
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,ds003604,0,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0534824136220186,0.025359454529692
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,ds003604,1,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0535615002894208,0.0207667902407215
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,ds003604,2,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0535868690896407,0.0224691518162678
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,ds003604,4,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0515219186514214,0.0216177981356284
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,ds003604,6,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0562075890563797,0.0216880513414506
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,ds003604,8,,Phon,ses-9,72,-0.0154356949417453,-0.0317436978318079,-0.0103715137093489,-0.0543312373498963,0.0223362216082288
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,ds003604,16,,Phon,ses-9,72,-0.0154573203467217,-0.0317337372573732,-0.0103843762728578,-0.0571910820131559,0.0223731690561735
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,ds003604,32,,Phon,ses-9,72,-0.0154091354979369,-0.0317008305891897,-0.0103856012789063,-0.0558339832072424,0.0219492364594705
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,ds003604,64,,Phon,ses-9,72,-0.015264406327138,-0.0315660618905553,-0.0102735132254715,-0.0562844354102283,0.0240595022289865
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,ds003604,256,,Phon,ses-9,72,-0.0303091451637233,-0.0241074974837675,-0.0204061507553693,-0.0655047125853653,0.0093683108424649
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,ds003604,500,,Phon,ses-9,72,-0.0330286140369358,-0.0135281683426698,-0.022161584422823,-0.0693938935864148,0.0028662954879019
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,ds003604,1000,,Phon,ses-9,72,-0.0453152158244412,-0.0434430365483043,-0.0297119092025516,-0.0840497516613302,-0.0074083531384466
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,ds003604,2000,,Phon,ses-9,72,-0.0602833347725477,-0.0059375771636696,-0.0393765944219349,-0.0994598428978575,-0.0230935427926558
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,ds003604,2500,,Phon,ses-9,72,-0.0141288860842143,-0.0041101636197994,-0.0088886438876791,-0.047796456648961,0.0216839829936821
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,ds003604,4000,,Phon,ses-9,72,-0.0124436998304824,-0.0144786391527984,-0.008883131360461,-0.0531283038755464,0.0252833211213972
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,ds003604,5500,,Phon,ses-9,72,-0.0095712549135267,-0.0211066668057629,-0.0065274447292583,-0.0488694942666733,0.0269295804150851
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,ds003604,7500,,Phon,ses-9,72,0.0191461525073387,0.0256464914397288,0.0128680760361254,-0.0202533075591411,0.0596248035134678
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,ds003604,9500,,Phon,ses-9,72,-0.0149137654728531,-0.0022506207128373,-0.0100119744341237,-0.0532223898712788,0.0213610750234348
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,ds003604,0,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.0520738423450618,0.0394873097316466
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,ds003604,1,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.0516683264101757,0.0376230529042133
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,ds003604,2,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.0543494184860772,0.0366117931049296
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,ds003604,4,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.0560463225285282,0.0345696349888445
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,ds003604,6,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.055547920308498,0.037831774334398
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,ds003604,8,,Plaus,ses-5,60,-0.0077947808138561,0.0026960060984962,-0.0051029500531756,-0.0508286762263369,0.0375335160760221
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,ds003604,16,,Plaus,ses-5,60,-0.0078064600382768,0.0026964804037219,-0.0050901751124993,-0.0530510863689996,0.036615590614174
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,ds003604,32,,Plaus,ses-5,60,-0.0078314934398145,0.0027032025479224,-0.0051348874048666,-0.0549175438904138,0.036388461123025
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,ds003604,64,,Plaus,ses-5,60,-0.0078186586278747,0.0027255689213208,-0.0050582377608083,-0.0562407412138954,0.0349811273012337
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,ds003604,256,,Plaus,ses-5,60,0.0217190023291418,0.0166538116192505,0.014207650273224,-0.0227388980949501,0.0662680877028267
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,ds003604,500,,Plaus,ses-5,60,0.0262800088861217,0.0241423453775611,0.0172979084228377,-0.0227128905727449,0.0734455077728173
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,ds003604,1000,,Plaus,ses-5,60,0.0208711343494327,0.0286209159914016,0.013876779309706,-0.0246851340050737,0.0686006426368547
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,ds003604,2000,,Plaus,ses-5,60,-0.0313080199542914,-0.0279798871645582,-0.0211380555901543,-0.0757313944483917,0.0166457080912932
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,ds003604,2500,,Plaus,ses-5,60,-0.0303851664631124,-0.0336203936381014,-0.0202553071894172,-0.0773322326002984,0.014583181357884
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,ds003604,4000,,Plaus,ses-5,60,-0.0492405763934212,-0.0401532018925407,-0.0330391903242599,-0.0949349605193946,-0.0020003892292385
