family,model_ref,step,layer,per,gini,hoyer,norm,condition_number
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,0,0.5000487865120307,0.0456084919139819,0.0033999644872914,17.178332744995615,12.93792059297328
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,1,0.4680106426697058,0.0484037515293927,0.0037696234127401,18.3650487239349,14.03177481936437
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,2,0.4378443494149334,0.0516526480506015,0.0043595541833503,19.53794071275328,16.004305478075786
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,3,0.417541625768108,0.0539192014460197,0.0047435955647173,20.65823471999973,17.061218897404835
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,4,0.3912237233348964,0.0551352193824219,0.0050084055996072,21.827059663146404,18.818821972767168
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,5,0.3702313609570034,0.056893346550441,0.0053357465516415,22.955158901899598,20.216185425837946
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,6,0.3531363403098699,0.0589590968776284,0.0057237400792526,24.0442475318907,21.506129441681
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,7,0.3380438074987661,0.060328928626257,0.0060360189965071,25.12232473895572,22.41962440305277
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,8,0.3275147619776857,0.0605522899275072,0.0061504113603134,26.04513897299381,23.54186239390849
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,9,0.3162688172425434,0.0597209758064631,0.0060182869495845,27.06998812179842,24.45567851571961
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,10,0.3072670869924621,0.0605353767356445,0.0061793091378312,28.086692828005237,24.97832560166847
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,11,0.2950659184164088,0.0616084004741409,0.0063881165637114,29.09706690827903,26.43275975193406
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,12,0.2892105749854249,0.0639693878927955,0.0067701563226999,30.03327875794355,27.050638142600484
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,13,0.2795446919137205,0.0659496882595194,0.0071250903660171,30.95247856102733,28.5989113203183
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,0,0.5000487865120307,0.0456084919139819,0.0033999644872914,17.178332744995615,12.93792059297328
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,1,0.4680106426697058,0.0484037515293927,0.0037696234127401,18.3650487239349,14.03177481936437
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,2,0.4378443494149334,0.0516526480506015,0.0043595541833503,19.53794071275328,16.004305478075786
