family,model_ref,acc_none,acc_localized_ablated,acc_random_ablated,drop_localized,drop_random,causal_selectivity,step,tokens,phenomenon
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,7500,,Phon
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,0.625,0.625,0.625,0.0,0.0,0.0,9500,,Phon
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,0,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,1,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,2,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,4,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,6,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,8,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,0.35,0.45,0.425,-0.1,-0.075,-0.0249999999999999,16,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,0.35,0.45,0.4375,-0.1,-0.0875,-0.0125,32,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,0.4,0.5,0.425,-0.0999999999999999,-0.0249999999999999,-0.075,64,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,0.35,0.4,0.35,-0.05,0.0,-0.05,256,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,0.5,0.5,0.4875,0.0,0.0125,-0.0125,500,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,0.55,0.6,0.6,-0.0499999999999999,-0.0499999999999999,0.0,1000,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,0.6,0.6,0.6125,0.0,-0.0125,0.0125,2000,,Plaus
beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,0.65,0.65,0.65,0.0,0.0,0.0,2500,,Plaus
