family,params,n_checkpoints,n_rows,n_cells,rsa_mean,rsa_sd,rsa_sd_all_rows,rsa_abs_max,best_rsa,best_cell,best_step,frac_of_ceiling_mean,frac_of_ceiling_abs_max,seed_null_sd,null_max_p50,null_max_p95,best_percentile_vs_null,beats_null_max,p_equivalence_tost,equivalent_to_zero,mean_in_seed_sd,scale_trend_rho,scale_trend_p,scale_trend_n
pythia-70m-full,95592496.0,21,84,4,0.0006818123973612941,0.00038688936133071086,0.011657563577967676,0.0326735745887345,0.0326735745887345,Orth/ses-9,64,0.006160018739141384,0.19793104911328327,0.00843671506123945,,,,False,6.653738798312368e-08,True,0.0808149134363592,0.12309149097933275,0.6051491952383785,20
pythia-160m-full,212654688.0,21,84,4,0.006463692508217912,0.0029720213169386516,0.008695885946825094,0.0276561143951837,0.0276561143951837,Orth/ses-7,1000,0.02356403967610427,0.15024756677911869,0.00843671506123945,,,,False,4.366497841256704e-05,True,0.7661385339317507,0.12309149097933275,0.6051491952383785,20
pythia-410m-full,505997504.0,21,84,4,-0.0016246162302664547,0.006697265668727623,0.009827217660208717,0.0238146031331438,-0.0238146031331438,Orth/ses-9,114000,-0.04497709646581119,0.14426488199380705,0.00843671506123945,,,,False,0.00035952475737163433,True,-0.1925650230538638,0.12309149097933275,0.6051491952383785,20
pythia-1b-full,1078891008.0,21,84,4,0.0029892262906011215,0.002507139621999821,0.007739255374680935,0.0179988610918196,-0.0179988610918196,Orth/ses-9,256,0.03126128153114812,0.1090340895843221,0.00843671506123945,,,,False,2.0853720114767704e-05,True,0.3543116330115776,0.12309149097933275,0.6051491952383785,20
pythia-1.4b-full,1515311488.0,21,84,4,0.0029331667666749575,0.0002936182591285544,0.00959571951478672,0.021313802918515,0.021313802918515,Orth/ses-9,4,0.0162282426204249,0.12911545263584298,0.00843671506123945,,,,False,3.346106762970751e-08,True,0.3476669231311033,0.12309149097933275,0.6051491952383785,20
