control,n_cells,rsa_mean,rsa_max,z_max,p_min,n_significant,frac_of_ceiling_max
condition,4,0.00964736202574405,0.0317930110070241,2.129814783608927,0.03579284143171366,0,0.1215268006625387
text_edit_distance,4,0.005675573717108957,0.012785696623913238,0.8693669977364084,0.3807238552289542,0,0.048872527506209226
visual_pixels,4,-0.0016545654139450377,0.005233899649902629,0.35341100192708935,0.5422915416916617,0,0.020006254811817666
visual_luminance,4,-0.013588886001557776,-0.004817135949786655,-0.3293620873829469,0.060387922415516895,0,-0.018413201574545287
