dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall,repo,ceiling_lower,ceiling_upper,ceiling_n_stim,ceiling_n_subjects,frac_of_ceiling,seed_null_sd,params
ds002236,beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-8192,8192,,Sem,ses-9,72,0.0095759079722853,0.0045423762981746,0.006492532056877,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng,,,72,,,0.0084082983710845,193804032
ds002236,beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-16384,16384,,Sem,ses-9,72,0.0150721448137091,0.0106253734389359,0.0100340245429961,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng,,,72,,,0.0084082983710845,193804032
ds002236,beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-32768,32768,,Sem,ses-9,72,0.0375168819349506,0.0190940656435032,0.0249160105228019,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng,,,72,,,0.0084082983710845,193804032
ds002236,beetle-fineweb3-eng,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng@step-65536,65536,,Sem,ses-9,72,0.0333366307171347,0.0293375581726546,0.0220476588603156,Beetle-FineWeb3-24B/beetle-monolingual-fineweb3-eng,,,72,,,0.0084082983710845,193804032
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Phon,ses-9,96,0.016334993662941,0.0230719913137922,0.0107764475896914,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Phon,ses-9,96,0.0163477672041994,0.0230745157220462,0.0107870300889314,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Phon,ses-9,96,0.0163570411867208,0.0230701599845771,0.0108189699957285,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Phon,ses-9,96,0.0162684066228366,0.0230367492000341,0.0107702904992245,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Phon,ses-9,96,-0.0074403680164924,-0.0113711024671727,-0.0049941700049641,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Phon,ses-9,96,-0.0196151083498542,-0.0178820964824104,-0.0130053143387092,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Phon,ses-9,96,-0.0228481531364785,-0.0124954365907206,-0.015213016089247,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Phon,ses-9,96,0.0009291125955079,-0.0096207715979105,0.0007361571289487,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Phon,ses-9,96,-0.0053876194000096,-0.0092865008688509,-0.0035512943358615,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Phon,ses-9,96,0.0079348855841342,0.0215501765929908,0.0053489723431192,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Phon,ses-9,96,0.0485944186604328,0.0437942474168907,0.0324382463067077,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Phon,ses-9,96,0.0159181499227617,0.0130526903981881,0.010516502926542,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Phon,ses-9,96,0.018511913336002,0.0190515260970909,0.012374212565852,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,96,,,0.008728626502912,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-0,0,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1,1,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2,2,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4,4,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-6,6,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-8,8,,Sem,ses-9,72,0.0153950843384146,0.0084638516405241,0.0100603621730382,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-16,16,,Sem,ses-9,72,0.0153976476527918,0.0084793155660615,0.010065262197232,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-32,32,,Sem,ses-9,72,0.015406217904337,0.0085811207781187,0.0101105874210253,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-64,64,,Sem,ses-9,72,0.0158132825755406,0.0090179458611398,0.0103935638182213,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-256,256,,Sem,ses-9,72,0.0369215412119204,0.0493930100537216,0.0246477341981876,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-500,500,,Sem,ses-9,72,0.0179702228744361,0.0167427744791963,0.0122910981872972,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-1000,1000,,Sem,ses-9,72,-0.004584628972155,-0.0002040891358135,-0.0027905637784086,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2000,2000,,Sem,ses-9,72,0.0189594143004147,0.007901034861107,0.0128007007034597,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-2500,2500,,Sem,ses-9,72,0.0450909405481341,0.0170326643169912,0.0300493983689044,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-4000,4000,,Sem,ses-9,72,0.0229419432181598,0.0083231934399949,0.0152519378064429,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-5500,5500,,Sem,ses-9,72,-0.0213823392475722,-0.0186198855823747,-0.0144660964263511,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-7500,7500,,Sem,ses-9,72,0.0054381487026386,-0.0113421619426497,0.0036823681816928,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,beetle-humanscale-eng,Beetle-HumanScale/beetle-monolingual-humanscale-eng@step-9500,9500,,Sem,ses-9,72,0.0003858934335068,-0.0025458358731754,0.0004189520685758,Beetle-HumanScale/beetle-monolingual-humanscale-eng,,,72,,,0.0084082983710845,193811712
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Phon,ses-9,96,0.0074350104720106,0.0052694652736114,0.0048741067408596,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Phon,ses-9,96,0.0074350104720106,0.0052694652736114,0.0048741067408596,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step2,2,4194304.0,Phon,ses-9,96,0.0073382806790432,0.005217450090955,0.004792332883096,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Phon,ses-9,96,0.0035698607360649,0.0027589556983196,0.0022546495653478,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step8,8,16777216.0,Phon,ses-9,96,-0.0053147213337395,-0.0013239280672088,-0.0036140196949931,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step32,32,67108864.0,Phon,ses-9,96,0.0028775819044373,0.0032354060422477,0.002061663261026,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step64,64,134217728.0,Phon,ses-9,96,-0.0143824754106198,0.0028104677172474,-0.0097578339355737,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Phon,ses-9,96,-0.018002852325144,-0.0219376953160295,-0.0118281556050688,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1000,1000,2097152000.0,Phon,ses-9,96,0.0064964144418724,0.0113736433066165,0.0043274725528451,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4000,4000,8388608000.0,Phon,ses-9,96,0.0442574977292923,0.0485022913361676,0.0295072788353863,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step8000,8000,16777216000.0,Phon,ses-9,96,0.0580823155696793,0.0534538223999521,0.0391310036442279,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step12000,12000,25165824000.0,Phon,ses-9,96,0.050019839101244,0.0506748609686163,0.0334807186863847,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step18000,18000,37748736000.0,Phon,ses-9,96,0.0700096389227635,0.0632220105604874,0.0470842328457687,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step24000,24000,50331648000.0,Phon,ses-9,96,0.0302331469511615,0.0311137279420111,0.0202712583168823,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step33000,33000,69206016000.0,Phon,ses-9,96,0.0364308432002003,0.0431261860678357,0.0243714957496834,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step43000,43000,90177536000.0,Phon,ses-9,96,0.0431303734131683,0.0470998035866306,0.0286881933942115,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step56000,56000,117440512000.0,Phon,ses-9,96,0.0324851156560753,0.0324888695288055,0.021599842994193,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step71000,71000,148897792000.0,Phon,ses-9,96,0.0351054026669204,0.0350216355255783,0.0234858367678353,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step90000,90000,188743680000.0,Phon,ses-9,96,0.0566472998177037,0.0470348484087414,0.0376696567037246,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step114000,114000,239075328000.0,Phon,ses-9,96,0.0352364190740166,0.0310069566565126,0.0233134382347621,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Phon,ses-9,96,0.0341421772202716,0.028277017281707,0.0226940734156074,EleutherAI/pythia-1.4b,,,96,,,0.008728626502912,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step0,0,0.0,Sem,ses-9,72,-0.0135340670786603,-0.0156570135393275,-0.0091140450005971,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1,1,2097152.0,Sem,ses-9,72,-0.0135340670786603,-0.0156570135393275,-0.0091140450005971,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step2,2,4194304.0,Sem,ses-9,72,-0.0135270109575868,-0.0156403004436899,-0.0091520201880996,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4,4,8388608.0,Sem,ses-9,72,-0.0123099317570185,-0.014531549556202,-0.0083845538987348,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step8,8,16777216.0,Sem,ses-9,72,-0.0014590526283977,-0.0082393903968777,-0.001077392819627,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step32,32,67108864.0,Sem,ses-9,72,0.0121261801311293,0.0001195648437402,0.0084641792918852,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step64,64,134217728.0,Sem,ses-9,72,-0.0036780385015352,-0.0146729912467118,-0.0022154234386532,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step256,256,536870912.0,Sem,ses-9,72,0.0370527653737232,0.0142188526824024,0.0250924113937812,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step1000,1000,2097152000.0,Sem,ses-9,72,0.0089262504235765,0.0151046833748049,0.0059498543774059,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step4000,4000,8388608000.0,Sem,ses-9,72,0.0073487183433503,-0.0030449681877698,0.0049820995991167,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step8000,8000,16777216000.0,Sem,ses-9,72,0.0141829549862987,0.0038957324511996,0.0094668467425557,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step12000,12000,25165824000.0,Sem,ses-9,72,0.0393560776067106,0.0185987278392678,0.0262230919765166,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step18000,18000,37748736000.0,Sem,ses-9,72,0.0334004670902071,0.0187536985721747,0.0224016856083226,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step24000,24000,50331648000.0,Sem,ses-9,72,0.0309049005299819,0.0152383641983211,0.0208434779146722,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step33000,33000,69206016000.0,Sem,ses-9,72,0.0151177124516833,0.0038562556382646,0.0103133259220467,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step43000,43000,90177536000.0,Sem,ses-9,72,0.0221641264181665,0.0160003959667703,0.0146498473336212,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step56000,56000,117440512000.0,Sem,ses-9,72,0.0109785281603349,0.00526828749196,0.0071381102444193,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step71000,71000,148897792000.0,Sem,ses-9,72,0.0163639877095866,0.0101309482723551,0.0110287294543516,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step90000,90000,188743680000.0,Sem,ses-9,72,0.0121313053226454,0.0062908734760104,0.0078455512374092,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step114000,114000,239075328000.0,Sem,ses-9,72,0.0055809117315436,0.0002282715395314,0.0034698296322838,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-1.4b-full,EleutherAI/pythia-1.4b@step143000,143000,299892736000.0,Sem,ses-9,72,0.0144601493741091,0.0037346690036457,0.0095048219300582,EleutherAI/pythia-1.4b,,,72,,,0.0084082983710845,1515311488
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step0,0,0.0,Phon,ses-9,96,-0.0070055267083824,-0.001818587008824,-0.0046780418913042,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step1,1,2097152.0,Phon,ses-9,96,-0.0070055267083824,-0.001818587008824,-0.0046780418913042,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step2,2,4194304.0,Phon,ses-9,96,-0.0069810073966056,-0.001805507209797,-0.004654183165745,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step4,4,8388608.0,Phon,ses-9,96,-0.0062640067617367,-0.0011855264533628,-0.0042497392857005,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step8,8,16777216.0,Phon,ses-9,96,-0.0016021123413482,0.0027446039734757,-0.0010434344250624,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step32,32,67108864.0,Phon,ses-9,96,-0.0002463159329388,0.0135734711728234,-0.0003471059750714,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step64,64,134217728.0,Phon,ses-9,96,-0.0151823040400684,-0.0176733565156045,-0.0100533742779849,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step256,256,536870912.0,Phon,ses-9,96,0.0089070292611126,0.0100426077035581,0.0060424146569538,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step1000,1000,2097152000.0,Phon,ses-9,96,0.0130253540752461,0.0192594901543906,0.0085766346113144,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step4000,4000,8388608000.0,Phon,ses-9,96,0.038020522439065,0.0349734513275608,0.0251526766026714,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step8000,8000,16777216000.0,Phon,ses-9,96,0.0217289977453866,0.0246548599572253,0.014474165233219,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step12000,12000,25165824000.0,Phon,ses-9,96,0.025542435211103,0.0283500172325238,0.0170976629993496,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step18000,18000,37748736000.0,Phon,ses-9,96,0.038153385315204,0.0394175085875652,0.0254493713995451,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step24000,24000,50331648000.0,Phon,ses-9,96,0.0209809564345663,0.0264179217372195,0.0140514424908509,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step33000,33000,69206016000.0,Phon,ses-9,96,0.0253835844538403,0.0304910214888338,0.0170395554580682,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step43000,43000,90177536000.0,Phon,ses-9,96,0.0217114154115155,0.0139463863673337,0.0145636354540661,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step56000,56000,117440512000.0,Phon,ses-9,96,0.0174865450306682,0.0143783420582559,0.0116507544359912,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step71000,71000,148897792000.0,Phon,ses-9,96,0.0260652957621591,0.022601147177696,0.0174522729284276,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step90000,90000,188743680000.0,Phon,ses-9,96,0.0377774776291796,0.041750333390056,0.0250689786541369,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step114000,114000,239075328000.0,Phon,ses-9,96,0.0394692472428654,0.0474777945435586,0.0265160873229355,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step143000,143000,299892736000.0,Phon,ses-9,96,0.0314187638376497,0.0393104356146146,0.0210004887190558,EleutherAI/pythia-160m,,,96,,,0.008728626502912,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step0,0,0.0,Sem,ses-9,72,0.0109088379159656,0.0131884063645176,0.0072691858916053,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step1,1,2097152.0,Sem,ses-9,72,0.0109088379159656,0.0131884063645176,0.0072691858916053,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step2,2,4194304.0,Sem,ses-9,72,0.0108023177234206,0.0131833377579035,0.0071956855286972,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step4,4,8388608.0,Sem,ses-9,72,0.0101995515090927,0.0129414327819465,0.0068067461083089,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step8,8,16777216.0,Sem,ses-9,72,0.0066050273278093,0.0116449628533013,0.0044608595254939,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step32,32,67108864.0,Sem,ses-9,72,0.0088158432202478,0.0136741447387771,0.0057177157312214,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step64,64,134217728.0,Sem,ses-9,72,0.0140640687960522,0.0132007247747999,0.009606497432081,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step256,256,536870912.0,Sem,ses-9,72,0.0142129185288468,0.0023661472479898,0.0096107849532507,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
ds002236,pythia-160m-full,EleutherAI/pythia-160m@step1000,1000,2097152000.0,Sem,ses-9,72,0.019286786267811,0.0216200526796453,0.0126947376802672,EleutherAI/pythia-160m,,,72,,,0.0084082983710845,212654688
