family,step,layer,per,gini,hoyer,norm,condition_number
babylm-gpt2-7,382,7,0.05608741459026503,0.3074900773148664,0.14640363060877187,84.65299369306976,282.8945784108255
babylm-gpt2-7,382,8,0.05830484294206735,0.27969881455649254,0.12534500474174623,78.85486661195506,284.6366030854026
babylm-gpt2-7,382,9,0.056423718506544526,0.24936481452234105,0.10302447583913597,77.10408965608882,298.64487973765006
babylm-gpt2-7,382,10,0.05401359692823487,0.2318037975551047,0.0905674520032681,80.37497807812241,321.54973029153547
babylm-gpt2-7,382,11,0.04990249763513066,0.22748540979858545,0.08679380816039563,87.28188298863019,352.17328635878215
babylm-gpt2-7,573,0,0.08261055997196219,0.241476929546853,0.11134143505310086,26.744175271462765,137.0952307403693
babylm-gpt2-7,573,1,0.06665421375773126,0.3066336283404502,0.16169919551482023,42.419882740594964,161.0255947319492
babylm-gpt2-7,573,2,0.06097354475787311,0.3474695450197319,0.19115340019845284,55.537342604794524,164.85186353403662
babylm-gpt2-7,573,3,0.05873239121499392,0.351968873924507,0.19206161401146649,65.94466515321983,174.6649058854377
babylm-gpt2-7,573,4,0.055795623389961996,0.3463454034200653,0.18818546071383152,71.66995764700226,182.15390312475512
babylm-gpt2-7,573,5,0.05718276825004184,0.334090185183455,0.17720816119712596,75.16854497349279,187.53358088389305
babylm-gpt2-7,573,6,0.06249578508342692,0.310310406625489,0.1604078326929809,74.8696043989704,186.841900983718
babylm-gpt2-7,573,7,0.06338820940267155,0.27754686534187806,0.13527901044226023,72.7601025098285,192.33543138750784
babylm-gpt2-7,573,8,0.06543263564620032,0.24628531269312934,0.10860824871183622,70.56563378699647,196.10849317343883
babylm-gpt2-7,573,9,0.06543607611291691,0.22276880662066403,0.08906592870771177,72.02802179793024,198.0560413203846
babylm-gpt2-7,573,10,0.06471891281607842,0.20839483175192308,0.07767772939968258,77.58060499931031,205.5674941038957
babylm-gpt2-7,573,11,0.062277723738092566,0.20708603513581636,0.07513172833710548,84.90109821709994,218.77794424221767
babylm-gpt2-7,764,0,0.09332774819715471,0.2465600694434197,0.12305130590399208,27.60699042484808,123.75997798346097
babylm-gpt2-7,764,1,0.06368894477990636,0.3087733543782347,0.17755345794413233,42.47575041275614,151.09841878647035
babylm-gpt2-7,764,2,0.057307984139871655,0.3419701654459917,0.2028066642863456,53.86691009360991,154.48389590415346
babylm-gpt2-7,764,3,0.055401669510728294,0.3485519316919776,0.20115015220738522,62.755952761535646,162.83401963838176
babylm-gpt2-7,764,4,0.05377882113464106,0.3437236344061152,0.19410058348359552,68.75774785078009,172.94957673793223
babylm-gpt2-7,764,5,0.05518781954882401,0.3266981809403779,0.17931856447938382,72.56276283861763,175.2127385951499
babylm-gpt2-7,764,6,0.059265270294452145,0.303686840961082,0.16057434168226456,73.10580662377514,171.71018686512298
babylm-gpt2-7,764,7,0.06105292582649749,0.2788786679863466,0.13861852672330513,72.50972764954052,172.5662042566474
babylm-gpt2-7,764,8,0.0640512838827703,0.2515721542733111,0.11453714154294094,70.75493910787905,171.34156849327908
babylm-gpt2-7,764,9,0.06693847751123978,0.22925678256066284,0.094245294417419,71.97068938620642,172.4914568967388
babylm-gpt2-7,764,10,0.0691758638576441,0.207774329771267,0.07764552945812501,77.23311070632509,179.0471642373402
babylm-gpt2-7,764,11,0.0677218733290158,0.20318664165956055,0.07290605133338897,83.9717094360554,190.9579086227063
babylm-gpt2-7,1146,0,0.11780779178654611,0.23643904849834638,0.12970245075952916,24.45605909578053,96.92570112485173
babylm-gpt2-7,1146,1,0.07015646989042433,0.31607831742878956,0.20063142021404473,40.299875461863756,125.43369693003177
babylm-gpt2-7,1146,2,0.058726350631290544,0.33935087033944944,0.21696815189245822,49.223149747038434,134.14729373235727
babylm-gpt2-7,1146,3,0.05536272869274516,0.3384830375319558,0.20895222573863242,55.87016258222727,140.0001553969864
babylm-gpt2-7,1146,4,0.05292796550795382,0.32956218359482187,0.19771385235846406,61.33899186071917,147.8448186441398
babylm-gpt2-7,1146,5,0.055345979665657546,0.3144714246616244,0.18222552284043425,65.03905809656627,146.3150653690058
babylm-gpt2-7,1146,6,0.058509652424880515,0.2959925784482378,0.16519591297492264,66.84280762045866,136.99758076839268
babylm-gpt2-7,1146,7,0.060621480602259074,0.2752215941553439,0.14750615143556228,68.76265111906656,135.17184907464477
babylm-gpt2-7,1146,8,0.062828543263095,0.256034127354895,0.128064236525699,69.2396140687985,135.6862628341238
babylm-gpt2-7,1146,9,0.065547702341829,0.24400117669631172,0.11196683223671361,71.59507595128007,135.17533443148113
babylm-gpt2-7,1146,10,0.07235405901278467,0.21294031590361095,0.08456964671455908,75.50981932699774,138.91145156469847
babylm-gpt2-7,1146,11,0.07471569919122263,0.2032293424947631,0.07614180770155478,81.0729303313626,145.17407412263427
babylm-gpt2-7,1337,0,0.12012914081464868,0.23427916204853094,0.13149670563988983,22.66227905117456,87.55208513833402
babylm-gpt2-7,1337,1,0.07501859024280497,0.3087854000512751,0.19914732293884665,35.96569440613787,111.21090643189704
babylm-gpt2-7,1337,2,0.06020585155474567,0.3354696870670512,0.21574316849999484,45.02377899297618,123.7178754442377
babylm-gpt2-7,1337,3,0.056964473623110495,0.3348497593825,0.2066996787949206,51.71123114176041,129.6084154813414
babylm-gpt2-7,1337,4,0.05368745462602628,0.32501860113004577,0.19357238953397635,57.29615163612786,138.7182600895642
babylm-gpt2-7,1337,5,0.055958516575714885,0.31141679333733663,0.17821229429888938,61.198812581037465,138.51294109836243
babylm-gpt2-7,1337,6,0.05833664866952972,0.2955520619969705,0.1627343026798561,63.25870669568914,134.171140984965
babylm-gpt2-7,1337,7,0.060456217663730244,0.27760594730425936,0.1471832048857987,65.60701207859596,129.0546187763535
babylm-gpt2-7,1337,8,0.062463483757901936,0.2603324258848798,0.13113539955074835,66.56660178195581,128.3415768913412
babylm-gpt2-7,1337,9,0.06434268749399558,0.24974538708609195,0.11696977450031382,68.99982136244691,127.74600085940288
babylm-gpt2-7,1337,10,0.07157266851826359,0.21540994096633556,0.08736118492254422,72.34647133004773,130.56501930510117
babylm-gpt2-7,1337,11,0.07388797017510775,0.20537101364322252,0.07829217007532925,77.26634379997681,136.27616149650237
babylm-gpt2-7,1528,0,0.12852760515870512,0.2302375405263953,0.13187968272134976,21.348563302071422,80.78739915787321
babylm-gpt2-7,1528,1,0.074248297252809,0.30657777638945677,0.20045287293620523,35.111064079415705,109.15511193851366
babylm-gpt2-7,1528,2,0.05981280220726438,0.33307197581381276,0.21549733682231254,43.634745167542945,119.8443174515804
babylm-gpt2-7,1528,3,0.057569356620165685,0.3310362713885753,0.20504158547045287,49.682660535468194,123.8610802002131
babylm-gpt2-7,1528,4,0.055790768174242555,0.32251012642268195,0.1931664177927439,54.973629968590195,132.69733924053483
babylm-gpt2-7,1528,5,0.05819971175652153,0.3075981239587118,0.17755773286429846,58.5855657622412,134.23211675305356
babylm-gpt2-7,1528,6,0.061160060188896706,0.2908038703296579,0.1617398210206648,60.52796123580454,129.59607169838475
babylm-gpt2-7,1528,7,0.0633631412454051,0.2742014718326546,0.14718121406698506,63.01462267222078,125.25564612780472
babylm-gpt2-7,1528,8,0.06531221969434696,0.25933688031748875,0.1327027807057643,64.30083301873886,125.03422297446109
babylm-gpt2-7,1528,9,0.06759367926199317,0.24889097941162616,0.11851107443034815,66.80919143501035,124.66076739739331
babylm-gpt2-7,1528,10,0.07618706448494056,0.2123398455770995,0.08701564222314653,69.7080011569334,127.7123138042205
babylm-gpt2-7,1528,11,0.0784794531214339,0.2012003050052158,0.0770027051524328,74.40709323969827,133.044477512051
babylm-gpt2-7,1719,0,0.1305701915499538,0.23100079887773925,0.132472218606899,21.009364454375604,79.39575725977234
babylm-gpt2-7,1719,1,0.07874123073539542,0.30515228504793185,0.19871325548615243,34.24473943187993,105.58302311292798
babylm-gpt2-7,1719,2,0.06332815546448713,0.3317602915592688,0.21463706519867895,42.442482504891146,116.3686970517494
babylm-gpt2-7,1719,3,0.06065975194534598,0.32870390121132953,0.20362434127084628,48.3198702196062,121.05515628851099
babylm-gpt2-7,1719,4,0.05837912406050727,0.3194404297642044,0.19134542037594948,53.56827737766935,129.8586708573056
babylm-gpt2-7,1719,5,0.06101062136888497,0.305158681470502,0.17608297674880666,57.20251514305332,131.18092071228406
babylm-gpt2-7,1719,6,0.06426440434073576,0.2886375649423674,0.1609466596326331,59.32651919139594,125.35785138076592
babylm-gpt2-7,1719,7,0.06706363081188832,0.2723379073159499,0.14652921394965462,61.962470491583666,122.29297634075661
babylm-gpt2-7,1719,8,0.06855115100692256,0.25685820201939064,0.13142496379908702,63.255524207605774,123.33005385095312
babylm-gpt2-7,1719,9,0.07136757006966855,0.24777775156358425,0.11769226092795315,65.90318037838989,120.73506327448403
babylm-gpt2-7,1719,10,0.08021373642568107,0.2109962340602345,0.08531257551857147,68.65728790150168,122.00004845263042
babylm-gpt2-7,1719,11,0.08264708385616065,0.19968216654828255,0.07523008915621834,73.26122964945377,127.02632180282296
babylm-gpt2-7,1908,0,0.13114508447574197,0.23035592279933578,0.13219042817042193,20.836987764925485,78.79093784949183
babylm-gpt2-7,1908,1,0.07881251707275584,0.3057329418692203,0.19948397966200038,34.103878080412244,105.04081077558365
babylm-gpt2-7,1908,2,0.06349478515967827,0.33251024253432737,0.21532121929859005,42.19890141818245,115.32792964990008
babylm-gpt2-7,1908,3,0.06091178672211965,0.32917034477923873,0.20408123127212024,47.96410041930764,119.74448402097482
babylm-gpt2-7,1908,4,0.058432488616952834,0.3194770387069415,0.19146188884892326,53.17363890734948,128.61554038495348
babylm-gpt2-7,1908,5,0.061015698024565385,0.3049243352967359,0.17594351919061132,56.78348109805254,129.89620550192862
babylm-gpt2-7,1908,6,0.06415769204562845,0.28844926388077835,0.16082345386964747,58.9505223370827,124.72167857058777
babylm-gpt2-7,1908,7,0.06680718606103854,0.27227980669216345,0.14654038521968898,61.61122460721152,121.18881068482399
babylm-gpt2-7,1908,8,0.06849151280560399,0.25677447261064684,0.1315679330654357,62.96909159704699,122.12636456787799
babylm-gpt2-7,1908,9,0.07108173938226002,0.24744333721990022,0.11764802533538272,65.629184342207,119.78324706106838
babylm-gpt2-7,1908,10,0.07980986509488135,0.21072476989636657,0.08509678055921353,68.42185032284905,121.40872004494831
babylm-gpt2-7,1908,11,0.08201633704032854,0.19924509406359325,0.0748998701257734,72.945566188594,126.70842763100673
