family,params,n_checkpoints,n_rows,n_cells,rsa_mean,rsa_sd,rsa_sd_all_rows,rsa_abs_max,best_rsa,best_cell,best_step,frac_of_ceiling_mean,frac_of_ceiling_abs_max,seed_null_sd,null_max_p50,null_max_p95,best_percentile_vs_null,beats_null_max,p_equivalence_tost,equivalent_to_zero,mean_in_seed_sd,scale_trend_rho,scale_trend_p,scale_trend_n
pythia-70m-full,95592496.0,21,378,6,0.008941889284701446,0.015329466393849,0.023428712337489475,0.0750273548883455,0.0750273548883455,Phon/ses-9,4000,0.0472049776955911,0.3709141026305934,0.008568462436998249,,,,False,0.0006167105954426805,True,1.0435815469168372,0.035401191301552996,0.8526650262522322,30
pythia-160m-full,212654688.0,21,378,6,0.007618843061468496,0.012253697110019616,0.026025880759287797,0.0772908046061877,0.0772908046061877,Phon/ses-11+,4000,0.03822739753981806,0.3752624383493944,0.008568462436998249,,,,False,0.00018820332983531836,True,0.8891727211839854,0.035401191301552996,0.8526650262522322,30
pythia-410m-full,505997504.0,21,378,6,0.007282922051355508,0.01571802378061867,0.020701693088425475,0.0715412957511335,0.0715412957511335,Phon/ses-9,56000,0.0469567831977751,0.3536800084989205,0.008568462436998249,,,,False,0.0005770590919139028,True,0.8499683700436343,0.035401191301552996,0.8526650262522322,30
pythia-1b-full,1078891008.0,21,378,6,0.014584899825843049,0.01902331649967931,0.02403403464728422,0.0821042071902182,0.0821042071902182,Phon/ses-9,114000,0.07249636695597123,0.40590006641546494,0.008568462436998249,,,,False,0.0030280770664349705,True,1.7021606773773186,0.035401191301552996,0.8526650262522322,30
pythia-1.4b-full,1515311488.0,21,378,6,0.010965383074363828,0.02023730882632264,0.027355107984083023,0.1059955154822809,0.1059955154822809,Phon/ses-9,18000,0.0652466546875057,0.5240119629231988,0.008568462436998249,,,,False,0.0026103883192676483,True,1.2797375439280425,0.035401191301552996,0.8526650262522322,30
