dataset,family,model_ref,step,tokens,task,session,n_stim,rsa,rsa_pearson,rsa_kendall
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-5,72,-0.014879511055579579,-0.020542464917727384,-0.009782285800036138
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-5,72,-0.020121906474517833,-0.01989790784187096,-0.013312140728694846
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-5,72,-0.01038295891642672,-0.01215728372469578,-0.006842883786738697
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Sem,ses-5,72,-0.008240753902449417,-0.011865644758620881,-0.005598277641495854
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Sem,ses-5,72,-0.01359841438992232,-0.010424961076634843,-0.009185095351408297
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Sem,ses-5,72,-0.011562606684621581,-0.008643801735044056,-0.007719988117441329
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Sem,ses-5,72,-0.014132906039534088,-0.007733794032144641,-0.009439284106465275
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Sem,ses-5,72,-0.014383566135205073,-0.008192464888856318,-0.009690410346401085
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-7,72,-0.021118754787148593,-0.021015219507524517,-0.014259070404160119
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-7,72,-0.021301874746837222,-0.020223639441468887,-0.014300108106783775
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-7,72,-0.014395285375704725,-0.012318452376714433,-0.009663460213334803
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Sem,ses-7,72,-0.011230854733729681,-0.01284216675665623,-0.00759197498537649
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Sem,ses-7,72,-0.01616097493560373,-0.01110564472186104,-0.01095216657632247
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Sem,ses-7,72,-0.015388360219371561,-0.009225592936693349,-0.010404588872657557
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Sem,ses-7,72,-0.016181773209980783,-0.008432095937636785,-0.01086090362571165
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Sem,ses-7,72,-0.016373375031063658,-0.008858470613152626,-0.011001779321285399
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-01,191,,Sem,ses-9,72,-0.015903204822425784,-0.020485004927493004,-0.010437664035966177
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-02,382,,Sem,ses-9,72,-0.015081602559859257,-0.01978343658801472,-0.010107524905904221
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-03,573,,Sem,ses-9,72,-0.006922850284428186,-0.012300039639575797,-0.004882874109190914
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-04,764,,Sem,ses-9,72,-0.009933694056413778,-0.012665648700054644,-0.006747333314958242
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-05,1146,,Sem,ses-9,72,-0.013221216247686391,-0.010959899914432473,-0.009049119680028419
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-06,1337,,Sem,ses-9,72,-0.011933602425290641,-0.009084352041228018,-0.008021339605364301
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-08,1719,,Sem,ses-9,72,-0.012538975789761595,-0.008275427101081083,-0.008436004152770503
ds003604,babylm-gpt2-3,BrainAlign/gpt2-babylm-3@checkpoint-09,1908,,Sem,ses-9,72,-0.012722243066368452,-0.008689137370736896,-0.00851685455196935
